"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL107"	"cHL109"	"cHL114"	"cHL118"	"cHL12"	"cHL121"	"cHL13"	"cHL14"	"cHL16"	"cHL26"	"cHL43"	"cHL47"	"cHL48"	"cHL55"	"cHL56"	"cHL59"	"cHL60"	"cHL61"	"cHL68"	"cHL74"	"HL005"	"HL006"	"HL014"	"HL015"	"HL021"	"HL022"	"HL080"	"HL356"	"HL357"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"cHL138"	"cHL139"	"cHL167"	"cHL04"	"cHL09"	"cHL103"	"cHL104"	"cHL108"	"cHL11"	"cHL110"	"cHL111"	"cHL113"	"cHL116"	"cHL117"	"cHL120"	"cHL122"	"cHL19"	"cHL21"	"cHL22"	"cHL32"	"cHL33"	"cHL36"	"cHL39"	"cHL42"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL70"	"cHL71"	"cHL82"	"HL001"	"HL007"	"HL010"	"HL031"	"HL347"	"HL360"	"HL364"	"HL383"	"HL387"	"HL391"	"HL393"	"HL400"	"HL419"	"cHL124"	"cHL136"	"cHL148"	"cHL150"	"cHL153"
"UBA5"	0.249513388465454	0.0666519144571085	-0.282004760548029	-1.07127637423362	-1.58016768079667	0.685097522604256	0.0444498358340608	-1.50463684244065	1.06023412298207	0.0407889866826943	1.25315549925287	0.0545411124057445	0.905164670462934	-0.651309767499774	1.03185670327616	0.51568380505978	-0.123650297863	-0.812704464692298	0.537773104521152	0.286849499659899	0.682597519984997	0.517130664742012	-0.327803594304177	0.607454195816737	-1.31736413425994	-0.826129508743614	-1.06900188522104	-0.791068770277836	0.200486760139363	0.880214664770098	-0.432218613445964	0.840219401943987	-1.18126736310942	0.0861135991678594	0.655946197224543	-1.04626654812588	1.28134464622715	-1.27201658910267	-1.7678083086597	-0.862893156431765	-0.650077798345073	-0.980879265853138	0.38928165409748	-0.890107547265209	0.493833011672503	0.578368870641601	0.811983969246802	0.717294401966689	1.14077338567444	0.700878158537785	0.796172782431569	0.926985481992581	0.444709502731306	0.610436155070175	0.974072189044604	0.359108175289853	0.548619220270742	-0.604019795199271	0.29716480702828	-0.0207109495819969	0.66612089635615	0.854001105000986	1.2328873027534	0.686110857521898	0.893870827362353	0.328112206732661	1.26770781334117	0.769861318105144	0.943309285601195	0.820046130699597	0.950101803819566	-1.62621476756578	0.879324534218223	0.813688354824862	1.05345209871138	-0.525221664500798	0.674790301307869	0.795633872983022	-0.731827648839287	-0.361412099072812	0.576970220917649	0.340364365626151	-0.724508295554433	-0.647865331667088	0.786340315533797	0.841833185236724	1.06640553023754	1.071520817996	1.29906780331419	-0.863554614862714	-1.21238941928171	-0.869175036239242	0.385742671631337
"VPS11"	-1.07773002452034	-1.12280138992472	0.567291743632801	0.522348890039537	1.00000967112305	1.04823516446375	-1.53163852565999	-0.622314033191078	1.0136336924651	0.501765581250747	-1.78499531637889	-0.838592194950681	-1.78979206435302	-0.130324231339878	0.592335517570002	0.998360880642326	0.161676633233474	-0.655740415624848	1.04900025265813	0.276517184041643	0.103382849655385	-0.972528510458263	-0.225169340071939	0.322992757574312	0.533803002887504	-0.771914467981722	-0.0674240264131213	-0.903889367971272	-0.471433664791202	-1.07478094663443	-0.573111068556518	-1.15878833645197	1.00327167445018	0.620856675421943	1.01559597274735	-1.21718625016864	-0.96268072135315	1.01174232597218	1.01297243082746	0.967918856813558	-0.589904958225695	0.339257835796607	1.04418957430807	-1.24068680406932	-1.0892897024458	0.99599193100214	0.907029303781365	0.317651485480077	1.08039144804681	1.00833820362711	0.609697046977506	0.624825189916381	0.0856338688375205	-0.0691954995606447	1.11184928286897	1.03024425250299	1.0290900165812	1.00344222861688	1.04914545232109	0.766134880263284	-0.304029224240414	-1.22070762950057	0.615491793962273	-1.22145614676025	1.05920387029249	0.653587358575436	0.663557650635073	-0.830335280213345	-0.844259142173054	0.543874726488546	1.02318017638677	1.11112389588711	0.20497253409191	1.07847603575616	-1.75299801735843	0.379065704655334	-0.941569078347917	0.257560658250514	0.207740613779506	1.06656929641119	1.10134905914375	1.04699912809738	0.479985713442365	-1.30098693813423	0.715043666750171	0.272601256591912	0.33531928788498	1.05142774739597	0.991675766182894	-0.233750916214005	1.04457038571538	1.17157421916433	0.694290955092038
"NNT"	-0.233936144316842	0.112935701328527	1.1689913342947	-1.00827639858855	0.472709497528693	1.30695341402034	0.533829182158481	0.331218691489877	-0.0256330370281632	0.68838772550389	0.992292547328725	0.875597182936755	-0.0660316055841433	-0.97082308882448	0.470079996303117	0.921066493563811	0.541673393973548	0.13879492847433	0.541932005469972	0.536143413035638	1.01375702501083	0.377392358292672	0.558306363164885	0.461684986436993	0.388589477792348	0.392243987073304	0.289727247660107	0.574519197079625	0.649681454709489	0.952806910548882	0.185958410988867	0.771643341998474	0.893892439282141	0.604078156116243	0.804818792208279	0.0843333755248243	0.0106835237752203	0.0656584705330531	0.142412376546798	0.19471638545572	0.41300260080132	0.423138210341739	0.716095474837831	0.615469479159903	0.423358259217514	0.878372615985632	0.911967460234687	0.447419406275901	0.761339009867971	0.517501233563197	0.808178852425225	1.11607125247296	0.423307321350899	0.753761239545849	0.318838714222378	0.314272006775181	0.712729206144036	-1.05765017311683	0.757677959344726	0.703857315213499	0.386257566914597	1.03622413995145	1.03100030443136	-0.0334552902059738	0.559918310983291	0.343030646082453	0.0193570721455511	0.929003039278968	1.1767441040832	-0.793472196605431	-0.705619287533271	1.15424651165766	1.31271168239764	0.884449487749579	-0.259896434547598	-0.943872844576483	-0.931205933605655	0.835683458248029	0.935839370519175	0.863052095693975	0.19425468169896	0.82854553225049	0.524283405049622	0.759626391223457	-2.43330694881798	0.53931442342931	0.964782754191979	0.0684885346534941	0.285186197495376	0.490951416051668	0.731817880686511	1.10862865854549	0.412202512142348
"CCNF"	-0.712000608777785	0.181461116630327	0.574361690721022	0.0617341775574507	0.987314463432255	0.391452132941219	-0.976016578115895	1.10360249252067	1.01263619340138	0.944337401457188	0.457256451515811	0.229694109213319	-1.03293025174911	0.911969494536839	-0.802584700014576	-0.0890082736810481	0.6709317734771	0.568083863683499	0.454195986776285	-0.602980246676362	-0.91070856331986	-0.531396101045744	0.584943611045798	-0.699879170134515	0.167579333666127	0.466830320211443	-0.716698702913734	0.00975880020394244	0.516640900726716	0.906452149647259	1.05794812968729	0.950269904115863	0.0866422451479777	1.00638650136324	1.04077296397715	-0.202928955904608	1.10424884903861	0.761870544428268	-0.766468399077451	0.241160511596141	1.09942454036163	-0.271499268140995	-0.573115641891737	0.590708679028006	-1.13134512341397	-0.90456248982112	0.93260580386407	1.02780301071226	-0.0774587810148274	0.927537388163341	-0.774090882527364	1.03051007979019	1.11071997358799	0.175051765264053	-0.371264376724149	1.04659687548797	-0.794891819620858	1.09043588252521	-0.25825673504557	1.00515588852369	0.778626134742791	-1.05426933613333	0.438126042881457	0.920697300273603	0.41129185049937	-0.134030487545175	0.733647857601603	0.57297958873111	1.04728288542621	0.950704873412154	0.372693264976693	0.637872651454261	0.542385054618442	0.599588017669662	1.12516977244268	0.378331124121119	0.336254646121756	1.07309507600183	0.119785878308484	0.411633139067758	0.0978012118404492	1.03007247464324	-0.86584940856841	1.08546106869671	0.986468997725698	0.368531328185848	0.666245571633851	0.244542556691045	0.99703791421252	-0.726096659827314	1.05656541403795	0.998094111824798	-0.72435582053823
"IPO11"	1.10035302352418	0.272653208432973	1.17034967405662	0.0267942225261761	0.0438240950885383	1.20601730355478	1.20983369977038	1.24325415507699	0.353480268538574	-0.987769790147594	1.23511432744785	0.203652918234745	1.29234691291014	0.170124103701214	-0.203385324368576	0.345401170313427	0.362202458595871	0.0762642056269872	1.1632079727809	0.126635651825067	1.14624843246222	-0.0404610805840256	0.53741896217595	-0.034534477374461	-0.958842632196952	-0.0289885315847357	1.20236658988263	0.508997082104464	1.14120928192892	-0.757543261655872	-0.975425886996554	1.17684641265849	-0.851237011747984	-0.303419166948613	-0.796101366000333	1.24380971278024	-0.0112319003777126	-0.612953720179228	-0.28750998256394	-0.05797845381501	-0.933280962547552	1.24021899340063	-0.374312778659247	0.189913901863948	-1.07975168212249	0.815152439384891	0.409208536003322	1.16022925250624	1.14008469370185	1.14925063278188	1.19162613173901	1.25379921389839	1.26262507363243	0.078269531310925	-0.177749133245767	0.26755554750739	-0.941776223486624	-1.30629920393109	-0.187137978128147	1.20502302877144	-0.244050749556095	0.393659515986174	0.283435899829169	1.12839566628295	0.197342756213433	0.419153733696813	0.803028376510504	0.0648750927852747	1.15522409031251	-0.34686825999562	0.553031289489017	0.595355162454416	1.13853356785549	0.367640531586399	1.462021449437	0.181761827451231	0.0166479401043547	0.374191291641631	1.17980032152864	-0.989817693415721	1.24564478659249	1.12219462782929	-0.0366785523525308	0.21202909939464	-0.528707344448339	-0.16402244270072	0.248241616562716	0.267482289403106	0.0488606201482423	1.10600320130312	0.367924273850308	1.24672701482033	-0.549109917068077
"ZNF788"	-0.106147391732704	-0.763694857484414	0.117185992274149	0.189466419148344	0.435291735858185	1.03878249083703	-0.40418661059335	0.950528712029965	0.488686605967013	0.935467155816944	1.10749329788526	-0.843014579839007	1.08499386312834	-0.0329719155470249	-0.717812259689941	0.027145477615314	0.891304171179534	0.269330190854539	0.195728331174501	-1.18053346272765	0.355523110144443	0.349628113434051	0.556983778482213	0.052948844693127	0.916410192388789	0.34918622029077	0.265215615967729	-0.153287269055403	0.339930876395005	0.433638515752434	0.96098628130444	-0.919586123668408	-0.966212148408693	0.545592342906241	1.07481172772097	1.10823358385144	0.372090917009751	1.0288838207029	1.02662010232953	0.487113593963342	1.05733624214225	0.947287702364415	-0.9921379577393	-0.833205172128702	0.117617156042173	0.968743459676814	0.075451674300407	0.9380863463216	1.10908856861209	0.997350793769136	0.0121454447950972	1.04508578743091	0.550683305351567	0.18620647951448	-0.497022777367931	1.14697142387827	-1.23932577815856	0.370871301204619	1.00856948973989	1.10806930651461	0.415982254717479	0.973487410242086	0.511647143286703	0.97810205867816	-0.394402091489717	1.05842941928606	0.801690544575935	0.479371737819924	-0.152896422887702	-0.243985960398328	0.46082157980445	0.484502972175969	0.532419766561348	0.679926137675004	0.970182010620139	0.181639134690356	-1.02425575019604	0.299693664349996	0.249073557707988	0.985882696253379	1.01989990098252	0.94641931033732	0.963601553174387	0.394373199437814	-0.00233943554526549	0.0582849653338485	0.376595312782197	0.214212895786933	0.997076774736878	-0.912262116329751	0.523380181359281	1.01228615817964	-0.996603673276137
"MTCH1"	-1.29148113411017	-1.3096902006225	-0.540916530180301	0.713000961544826	0.498802862472435	0.500164284307801	-1.22356929487724	-2.10869063296491	-1.20087869458029	0.376449592078158	-1.10856785720178	-0.431326037846552	0.0948962256358321	0.3715095603956	-1.21663937433873	-0.993845047787975	0.419414786235503	0.00737367168269978	-1.08733697499273	0.239120536347099	0.426834663611247	0.387836653013232	0.471650668166684	0.175803158959114	0.302525593356939	0.865966139932325	0.809935604936156	-1.19691937821832	0.470552066429677	-0.832577533145806	0.136779574360128	-1.2706125712321	-0.0327323844075816	-1.18947301141843	0.113097639341918	0.206891401136132	-1.18811710006272	0.557171769016709	-0.848483245484917	0.830394743042648	0.0687778504229535	0.551743275192692	-0.992477593183736	-1.14778559756568	0.386147321248338	0.231289330323134	0.505533135322025	-0.7083913974531	0.284053348317308	-0.892175721080839	0.556697432521903	-1.60174882696239	0.915216342940553	0.865007190457348	0.534751070805393	0.946301288370908	0.895733110997499	0.458410559612931	0.583199934526484	0.844582988991776	0.0366190650026138	0.50604095028914	0.407246643367448	0.889325241963385	0.931636444153182	0.576978490899572	0.939353785897689	0.913962353224305	0.636608582958862	0.842806034162873	0.729092537317651	0.934073016266186	0.768604579489535	0.948523179756456	0.785855956746858	0.608237514137341	-1.13696043021898	0.297640617490094	0.885172551628638	0.651861151980618	-1.23405986713511	0.0918221101280727	0.803515285699706	0.893611940049733	0.8285757764887	0.665546829416059	0.146329537378261	0.00161500496983829	-1.12782413287606	0.613360499335117	0.859257553521568	0.873772739097949	0.625349231598179
"TRIM8"	0.148496158069037	0.041931045188116	-0.949565842698869	-0.881681927243913	0.524635189945874	-0.0653021356579108	1.22131070124421	1.28650078157931	-0.462884962054406	-0.924116026116786	-0.116705828232467	-0.996147464520794	-1.55098836086387	0.543934095060509	1.1203092207553	0.405376512643014	-0.243024417074516	-0.917742070631915	-1.21182740634575	-1.45087278681323	0.473263682754353	-0.330955694424725	-0.939949100870609	-0.971684989533987	-1.01059493721886	-1.06158476859341	-1.49570530823622	-0.967860003289965	-0.952052160955553	-0.582846175550565	-0.643344074592854	-1.34800203760658	-0.826274123647939	-0.945092153528562	-1.35793654574622	-1.21474278068329	-1.34978131441266	1.11819508042143	-1.01783236869729	-0.941576431890931	-0.97922370850888	1.11363126757278	-0.757696759724665	0.132817686730403	-1.2609548233014	1.2518919417649	-0.246600379599775	0.101117724872964	1.10353780129928	0.140510469207091	0.47871898031835	0.0964332960961283	1.37341356268437	0.444143366862328	-1.74490394227171	1.06559367511512	0.512179226234095	-1.03865656751203	0.373408702901598	-0.265521715839066	1.15822418571949	1.27890511207665	0.199487761575044	1.17576382444994	0.0714741764224125	0.0228497372741504	0.1119535350336	1.09775388828558	1.09741864579603	1.36651313392541	1.14414089971301	0.450113443668492	1.37194461200219	0.049359810045182	0.945646869084017	1.35534284879407	0.155489120989484	0.524064931756558	1.05227996229199	-0.595728040724533	-1.31609927755699	-0.8699493692789	0.486353211537598	0.117529191675619	0.0393043349997684	1.22249727735385	1.08492858535527	0.425966496165189	0.0986148860064128	0.329638296292268	1.10654697021665	-0.888076393636117	1.04338242042033
"TNRC6A"	-0.429782372592565	-0.067424829243451	-0.13523100664087	0.68561167769472	-1.22120089105121	0.472280700074877	0.838739864721557	0.742570927557053	0.689255116110598	0.665271381863879	0.65063994258971	0.679745592905495	0.272141259981473	0.341270582956386	0.167161987171459	-1.14739281577728	0.703935509969494	-0.689613574353334	0.295993480518369	0.38170801854871	0.180508321178928	0.65791603712093	0.398797732077024	0.388174227677716	-3.21377360953556	0.349760089721235	0.454088974623102	-0.287124244762348	0.333532096672266	-0.431207121906172	0.710646043365813	0.406057830934937	0.264940006593159	0.153074861538324	0.346168719440805	0.248958378197747	0.279028021864641	-0.508050324475645	-0.731159528586316	-0.020046658242617	0.428185789788529	0.763385123351773	0.155634260032518	0.401802221229672	0.398280062821419	0.386914372720539	0.718139466180284	0.746505608838463	0.688530349022672	0.630823378250907	0.645543207276465	0.702587231635358	0.641039477601529	0.599772209233784	0.353660120503637	0.61855922325682	-0.474648414161791	0.623440012271271	0.7513792081469	0.653982053077661	0.649036965182452	0.652151741168427	0.205177894350621	0.437906591959121	0.260495957266776	0.673951148321674	0.642403637059165	0.314661364180798	0.259336500073782	0.304446743405743	0.192629742811936	0.752434948556201	0.390752686290004	0.637361554525025	0.830185325439577	0.249444672875251	0.705012887665271	0.191952327755282	0.218749264662365	-0.36338307365427	0.767961767345561	0.382616098992383	-0.289480023079739	-0.934498032519446	-0.122462636632789	0.358095493655747	0.232565386192122	0.40121978664602	0.757711777101961	0.643490814672142	0.744473315022523	0.67230793867348	0.416326040645756
"PRKCSH"	0.380069304926552	-0.404207640722726	0.650670413491347	-0.0918449976476827	-0.575667817889199	-0.414068420805009	0.415229551450336	-0.697708222681678	-0.0344696763114883	-1.33064058672919	-0.180780995690221	0.412887311060743	-0.319507761262323	0.651759238717448	0.45252913685285	0.486717376050864	0.356093896277754	-0.0939345213602088	-0.344233230854211	0.411132046030863	0.0296811242458775	-0.00827730698249816	0.428262311519519	0.621350695477519	-0.107695638504068	-0.323268868190363	-0.209685499166822	-0.356396195356481	-0.223978553987656	0.204211390785011	-0.455833244657594	-1.15219321986925	0.38797834415483	0.414528184907368	-1.52994259452461	-0.0472112316284335	-0.117280215190796	-0.260045960757608	-0.366865829785727	-0.264314708428764	-0.353877996982732	-0.746245183943721	0.462671092087755	0.377879222623327	0.415507165002633	0.404774511047769	0.338245000227477	-0.025736658783268	0.463568300853078	0.657316856677032	0.427837156347059	0.625291320680451	-0.179876273488558	0.648501206887808	0.00830114550655637	0.0198659432580408	0.636077405799152	0.414702279615708	0.600908119710304	0.625028843822136	0.337515849905816	0.541929613659112	0.655669270835318	0.334940489071913	0.356386398095982	0.0466034993702462	0.456476252346621	0.605673210490804	0.606648643086893	0.697995002035086	0.67583218498214	0.592737029620682	0.625081098486497	0.442978987915477	0.748787186988775	0.409921890039398	0.661175590917703	0.55292344786746	0.611680881189438	-0.024858394093299	-0.250677152372482	0.0564563409340619	0.2027999802133	0.64655097887982	0.630291425239929	0.374186827262334	0.367843778840267	0.0799200770622359	0.63885309391644	0.687457149462136	0.645904059673321	0.435432340387393	0.377751694286899
"ABCA2"	0.0276525521744231	-1.43506873267523	0.302553635688917	-1.42201380926602	0.178192290474962	1.00188685210961	0.0836034863814581	-0.78699664099903	1.09108161365594	-1.35836576260741	0.383884021153769	0.24448279610417	1.00337290461891	-1.04349026401642	1.05229897627118	-1.33341456052435	0.050560719561896	-0.0836713237128754	-1.33374242904473	0.537053897722198	-0.256258925532927	-1.52649456744571	0.746606336986085	-0.352373521266592	-0.996145942966202	-1.01971786019357	-1.19334773305648	-0.907478085960463	-1.21706233686511	-1.00781705544542	1.02911770021434	1.01551965680003	-0.0319527358710345	-1.02859421007235	-1.36544481267314	-1.11450455351788	-1.11814685787151	0.204028692379561	-1.11181445826059	-1.53284978177778	-1.23500639107083	-1.35883573689859	-0.173382105974998	-1.56620813248242	-0.335109741325086	-1.54719661586524	0.0492658526123853	-1.43220270995583	1.01341172327863	1.07420096575773	0.670066660235998	1.09245671781777	1.09350135116576	1.06033831044249	0.492108773958507	1.03631501852182	1.07855843844799	-1.4574728117472	0.853039897419668	0.426879172387567	0.740282892600391	0.00369824220694748	-0.00880442876237058	-0.0172989057399973	0.71451518867855	-0.016061475751652	0.970471138045774	-0.0173320696193208	0.0831649231887327	0.736080372132873	0.186587407435833	0.663701422275191	0.747696821442737	1.00056909443224	-2.20189067618383	-0.0451868573103929	1.08984847249654	0.198795846771617	-0.0715163745473542	1.07479070715419	1.03257886773357	-0.128936462992399	1.01605015075148	1.12737745491525	0.528310212903631	0.152145961345272	0.498571876352804	0.266462626840198	1.05275316959674	0.305959730226744	1.14965425473763	1.09710760566697	1.05202249309027
"ZNF587B"	0.247189880494426	0.836814017273939	1.2603755211114	0.237702226105	0.457356441583076	2.25046474523626	-0.689207881194097	1.09344323672969	0.0288800452800271	0.336501641504755	-1.36625555057308	1.5266729629055	-1.04714563103803	-0.117105997508999	-0.0429281934513164	0.0653612008913436	1.68046183641759	-0.72812190280002	0.128401962138344	0.170719602675237	-0.735047848821346	0.748325224094987	-0.136184169309946	0.0847902347281805	-0.714507353596275	0.770496659777869	-0.40464237436133	-0.903045274707734	0.193938397913963	1.39754440364486	0.118058576563189	-0.133189764533401	1.56542617067926	0.519235987482641	0.753820133403145	0.234840523930761	0.813613394509044	0.659364603284367	-0.592863447349626	-0.0382805182199133	-0.183172309742387	0.495413345425175	0.961456210855449	-0.465225787996677	0.837716195540401	1.91693269242448	0.519830502509671	-0.945140517212228	1.09569281203488	0.70834011799436	1.81847114681713	-1.14901586611493	1.86597820265758	1.25322132277764	-0.571464174340208	0.272979587451007	-0.598718671883067	1.5100572978445	-1.18276646970513	0.13317006105986	1.05741575420938	-1.06996875018687	0.591509682005887	-0.332349347592363	-0.30385390027108	1.18815995915759	2.11708518986622	0.646471277491779	0.197752421015864	1.61584830360273	-0.227411084653567	0.380671876257687	1.41163774727702	-0.0412699451188008	-1.00680641452204	1.04393385718291	0.93093765479044	1.2646643970089	0.666540127713093	0.75085533709755	-0.835633279222731	1.0727664032656	-0.759380317458592	-0.400984371240755	1.33112970176571	0.0729835909594634	1.29399263194491	-0.00347084204532978	-0.0189022834067863	-0.383928205010251	0.431962529787114	-0.650230614726969	1.7625767819124
"SERPINI1"	0.0697739759589668	-0.158554166113879	1.1042331639617	1.13585989084322	-1.06844901839344	1.20036322160582	-0.589877741478812	1.09317654624127	1.21963873486624	1.10282648836053	1.14873518454021	1.07779384596518	-0.899692090250105	-0.986869120668554	0.21514542132473	0.210498140928469	0.425457967304112	-0.0429461933319902	0.184834750067335	0.226505840293115	0.313232778086819	-0.24781974827952	-0.0670665201867689	0.318224622546858	-0.853693144114019	-0.375952570238306	1.11480506441332	-0.996101162861855	-0.94462268793582	0.577253318509901	-0.76176089971877	0.319311066565809	-0.242891488399185	-0.123058357211954	1.18969358923882	-0.909437137707674	0.207606225807261	0.504284314839524	0.400696399681425	0.241717990959781	1.12651563144149	0.551530766326972	0.294035873342855	-0.836245238282367	1.15177837295942	0.330142741636485	0.371514673283801	0.340873265320047	0.599989707267038	0.599477675418991	0.2332245240789	-1.88059816037162	1.13197177725125	1.1066618998582	1.08819111595889	0.402472499910214	-2.33527261087428	0.0754152825563257	1.11452613640435	-0.348777671742119	1.0844098482201	1.13377289132444	0.548766056455663	-0.0408045195808431	-0.639123741625015	1.09048739537763	1.07754460749543	0.119698049169819	-0.65712551980566	0.582380481814112	1.11029826245778	0.112364239402235	1.10269636184253	0.0627036279195209	1.31665206103675	-0.128744367648533	1.10201432395884	1.12212702004298	-0.740678205540782	0.223318745108043	1.12425501599151	0.387117807152742	1.10627006122409	-1.11827098410244	0.130887492385182	1.10592427717087	0.514760201748385	1.15874508171526	1.1831069334217	1.09937418631474	0.43572709060915	-0.203160342791243	1.09168048394361
"APBA2"	0.491929521045979	-0.684728346956136	0.500104233413684	0.745373738384664	-1.64860407155828	-0.350482233683598	0.758787059951752	-1.07472932419561	-0.295875747385017	0.361791005606742	0.72539809256121	-0.192302668464972	0.18766053959452	-1.35794048102901	0.899002990206821	0.748778493279531	1.14075876087586	-1.39612375355003	-1.60664286826844	1.0472823642099	-0.547872957279408	0.706777019237211	1.17785933418503	0.59078715925082	-1.01673689752081	1.0720321423082	-1.10067755115546	-0.109845156244089	-0.133226426675402	1.03310337083392	0.36242695969478	-0.274428197547568	1.03426702300578	-0.454041525718833	1.07092061081926	-1.54897168348125	0.843006986750302	-1.39460945131618	-0.38008993860093	0.250890466382849	0.986789535791433	-0.513928790812206	1.14300186368259	-0.470672310475866	0.789593212079853	-0.361680347646056	0.701956676966782	1.03115402613073	1.16141043546751	0.959294295018668	1.03689344630738	0.413870205608526	0.552347664688165	-1.46424295802085	0.278961848523362	1.05377554498087	0.868021618081523	0.635997731240889	1.0746851391234	1.2130914111243	1.13420767208489	0.409079283535018	-0.987404309461388	0.68272574093301	1.18407167553242	0.497955205190963	0.500472640573001	1.11516383970957	-0.298448547287324	-0.88237255359218	0.323614903471655	0.989566500196544	1.17588283748002	0.855845934837931	1.07060444827882	1.03574201976477	-0.416498730563527	0.337661003504582	-0.991392029102296	0.701435486032777	-0.955737983626909	0.100840390347228	0.792211962633283	1.06376230608202	1.06003005860672	-1.00942743674759	0.188503102720013	0.345451825516513	1.21518651593178	0.725175915317446	-1.69136543053546	0.717515083794387	0.258375680131688
"BOD1"	0.713228209547714	-0.876305851557961	0.689272031837799	0.676929792372212	-1.21987198662644	0.904581304253626	-0.924789311590756	-1.62320338364064	-0.946086251807203	0.648536302953096	0.670563096335989	0.338202293616126	0.423925616985543	-0.71068249212832	0.659268513438803	0.453128342817038	0.487309365263851	0.369721007823381	0.49480634125748	0.489849208287617	0.751383703961194	0.878564579436539	0.606365607233537	0.875790470231624	0.169207289868033	0.125703993729629	-0.894619486869493	-0.120403951809006	0.91127599630448	-0.939501190939048	0.857271389395809	0.919401300878695	0.818573320016486	0.300678500269455	0.95604236883683	-1.36945574015336	0.75785160531954	0.807065136285499	-0.844744392294627	0.0396553508953466	-0.865495204605084	0.634629025276617	0.639438679966112	0.666134361507623	0.567800180581059	0.762342397636141	0.414113721040452	0.231416169940446	0.843140626157484	-1.04058565521261	0.68319831131816	-0.841695150073614	-0.725532486512859	0.81491379987813	0.903042845291016	0.567888680312566	0.891383470152079	-0.954335261027818	0.872471689527532	0.62416181748898	0.559000201911587	0.496301779243692	-0.0878903569847894	0.959781659345246	0.711414568182512	0.860156483539031	0.508450012859094	0.842812945604715	0.836720497317941	0.365664188935189	0.684781853321433	0.909725490973623	-0.437209973076124	0.856669947340606	0.574996700103993	-0.67003037519956	0.567955199313433	0.818717459165452	0.89105071423732	0.750015827123117	-0.623237274822065	0.724599986509659	0.85650018638804	-0.906943494833132	0.910620780937812	0.829893214107586	0.803308522803806	0.618591594537129	0.644136097552712	0.840541486238843	0.810812780170125	-1.00319945811167	0.848911915026213
"TTC5"	-0.12619057584937	0.14490701420446	-0.981416879455307	-0.0347129271247184	0.0622804277427091	0.974171777041584	-0.247183971037685	0.783287482147241	-0.300145905501606	0.537932453799167	1.12760254354157	0.923978292265394	0.0361352963671999	-0.24353217085898	-0.441655244304997	-1.13174158860764	0.836799158700338	-0.858745114254314	-1.16979651920565	-0.123813645605917	0.939941809514133	0.441352997305124	-1.10843449318336	0.84354343880247	-1.2150691532984	-0.636165761690988	-1.17292943025817	0.340240010119867	-0.406390079612361	-1.10190144943649	0.154967292067916	0.824332322626133	0.215930312364494	-1.0268997068505	1.13517019111805	0.0424655453963682	0.832685225226905	-0.435712840139864	-0.59893129019002	0.746717621261251	0.89652781925977	-1.02021404324275	-0.469411066084096	0.327528715149662	1.01632879925878	0.282221555508163	0.133106395723819	0.902355993982112	1.15416369071753	0.960865346794005	0.202053320667725	0.966387280361852	0.828320619338686	0.907464478504187	1.25278174309329	1.23322843779605	0.599441518803784	0.794039445386332	0.404800777695073	0.404977901696108	0.18843680624783	0.868898190112309	0.106361343988388	0.369849419079664	-1.33593980100449	-1.08778852549724	0.866845187018958	0.47607058394868	-0.87427083521975	0.583970059590955	0.218199866546589	0.139083211188259	-0.357207817899354	0.147094936102607	1.16833731592452	0.894020190027777	0.991101015888117	0.175169904763692	0.238102311678739	0.287686333156922	1.15855673561471	0.645110162001571	0.0906472878960488	1.25544670567906	-0.387643657265664	1.14871801015115	0.902750166116263	0.860062820961255	0.842300282437495	0.25338743342881	-0.611760447068005	0.899804935949604	-1.80088339576815
"BTN3A3"	0.649905086430002	0.393998777501754	0.519948756397516	0.61546170667082	0.636462009866514	0.732396281752558	0.493435291489247	-0.152480339722302	0.541231495882188	0.365839120481691	0.614757882343287	0.259336827768135	0.50640721197889	0.479746012905628	0.423847422409465	-0.613531978346117	0.579385077329722	0.513287785401892	0.514247512638256	0.466480839666031	0.549316963545521	-0.105461311573037	-0.952887940684231	0.381954610212357	0.446073718502064	0.68670240556352	0.261078938311427	0.313079838031693	-1.06621267295484	0.138185343816617	-1.13551442147183	-0.494447851754774	-0.390449721662555	0.435991936962085	-1.40737117230489	0.533424667054653	0.581951528560624	0.182461127416492	0.712992014729028	0.544825315525532	0.615967060591429	0.61906759368075	0.6580655789949	-0.712551931217607	0.275872269348753	-0.730113398374636	0.590916964494433	0.59400851745944	0.835514909155587	0.616511484687977	0.555560045752977	0.469598666048077	0.580127639182393	0.458561538308465	0.497656391378997	0.631271145453022	0.375234117806917	0.780980839659577	0.6173199823056	-0.613402170019659	0.472399859640666	0.299509136533122	0.474677987856004	0.607751587587906	0.300093066381995	0.367703988597798	0.727500511788845	0.581867931940752	0.675723339823459	0.69913170328055	0.578671706064499	0.62566492602594	0.311563241996192	-0.588842744935186	1.20742222340045	0.443331093818301	0.553881330442958	-0.955662889190963	0.236375983378695	0.581635996992691	0.546371008287346	0.706694874929628	0.668036983239899	0.581007244823949	0.460848609487309	0.710795503779076	0.561065637923373	0.82653650949357	0.468106195328533	0.659838361210876	-1.30322279970062	0.582420203558775	0.41460025983564
