"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL104"	"cHL107"	"cHL109"	"cHL110"	"cHL111"	"cHL118"	"cHL12"	"cHL121"	"cHL122"	"cHL123"	"cHL13"	"cHL14"	"cHL16"	"cHL26"	"cHL47"	"cHL48"	"cHL55"	"cHL56"	"cHL59"	"cHL60"	"cHL68"	"cHL74"	"cHL95"	"HL005"	"HL014"	"HL021"	"HL022"	"HL080"	"HL353"	"HL356"	"HL357"	"HL359"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL398"	"HL400"	"cHL136"	"cHL138"	"cHL139"	"cHL04"	"cHL05"	"cHL10"	"cHL103"	"cHL108"	"cHL11"	"cHL112"	"cHL113"	"cHL117"	"cHL120"	"cHL15"	"cHL19"	"cHL20"	"cHL21"	"cHL22"	"cHL23"	"cHL32"	"cHL33"	"cHL36"	"cHL39"	"cHL42"	"cHL45"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL65"	"cHL69"	"cHL70"	"cHL71"	"cHL87"	"cHL93"	"HL001"	"HL002"	"HL007"	"HL010"	"HL031"	"HL032"	"HL360"	"HL363"	"HL383"	"HL387"	"HL391"	"HL393"	"HL419"	"cHL124"	"cHL148"	"cHL150"	"cHL153"	"cHL154"	"cHL162"	"cHL169"	"cHL175"
"KLF7"	-1.29972768105537	-1.1690405772343	-0.538158923071984	-1.23930332418773	-1.36235878478864	-0.420300476784547	0.353549169199017	0.448425479430638	-1.22831318763147	-1.21642686558523	-0.271294845853408	-1.56162175409087	-0.0292947832567999	-1.14708339631526	-1.17602558065899	-1.37272614186644	-1.08366677630836	-1.22236992620504	-0.641157850687077	0.791556469286346	-0.640793892326851	-1.35454418071897	-0.303119221588581	1.07498108903514	0.411704205323937	-0.0462548402737483	0.683040904339485	-0.867897461326843	-0.705634561583854	1.65644399183602	-0.750721035850041	-1.03260141257361	-0.940982380158414	0.181348054971456	-0.519252179093433	0.278845620471269	0.249972619314883	-0.499315816605293	1.15739396025587	1.21378043427095	-0.717353563482432	-1.55251884141379	-0.312284512141334	-0.456868509969328	-0.950508138285955	1.4768707959324	-0.923967853965386	-1.44562546877368	1.07721810264988	1.13889895421853	-1.33631107880784	1.1983941061997	-0.031206054438511	-0.913292626871959	-0.704834104871505	1.06769184425349	0.042717948368555	-1.56732093330247	1.10168857605396	-0.484679181761231	1.33500473336125	0.574779939089432	-0.12470300894874	1.24363059116665	-0.325550732800187	0.095454685657782	-0.0460200454254433	0.80755560991275	0.452918243391512	1.29641942508074	1.25286951719946	1.16722820506344	1.0815706789903	0.263497487516496	1.10109861505025	1.17694651007961	-0.226956028737748	-0.722158135257922	-0.53840803871403	-1.45233162453606	1.36052209394096	0.552578690849561	1.24402291732018	1.47660224064881	1.25909245738327	1.27320639077965	1.1459973355274	0.842038358058634	0.150152583401426	-0.0497558442550667	1.2799983271569	-0.268346590302665	0.598908357596516	-0.621226603189197	1.1616398348095	1.26309522440872	0.26980009245129	1.11564106070519	0.353768087819072	1.32235589634311	-0.236638896596884	0.828954520791411	0.279452596027744	-1.37166142623581	1.26488769744356	1.28917064478795
"PTOV1"	-0.341968303655566	-0.759575530478317	0.372380779156966	1.28968917294111	-0.00624083462853061	1.19570902455567	0.362951306434044	-0.945487811228086	1.23139290485059	1.48739336361477	1.1352608954392	2.15735440347238	1.80990165198894	1.16920671411765	-0.869705024651573	-1.45334859055356	1.30374100682356	-0.790352207529345	-1.38851249976356	0.0709926233022711	-0.269132528079374	-0.984092805122421	-0.939102352778426	0.534129615288925	0.205064488685304	-0.590466345859983	0.51655647286493	0.16343630262303	-1.61444430500716	-1.67190862117193	-1.66572802414568	-1.26953790572036	-1.70634637471792	-0.374050222897481	0.23515746565191	-1.75101902597342	-0.0751230050524157	-0.715376211317153	-0.751139872302183	0.826809801093066	-0.599867263542688	-1.47510992198663	-1.340893824207	-1.13226162856502	-0.942655220813393	-0.380079820536542	1.04973145958749	-0.619391962172155	2.07473841916195	-0.590756386172721	0.576565299368072	1.05469233710222	0.938727717100306	0.682995237648095	1.06742414007469	-0.201319658784112	1.10935209065331	0.588844560099803	-0.308639310495816	-0.493990255978	0.784687874167121	1.25345188336529	0.740984043320652	-1.01123229805653	-0.0567567933826136	1.06043102252039	0.0352856044949081	0.724110940225816	-0.0848146363318905	0.542792170905372	0.14516118432877	0.103886621916189	0.851973987224932	1.08974175643447	1.09207841908304	1.26142060632485	0.519127033332782	0.889933986481113	-0.95262813531905	0.227818430072591	0.0106784804746768	1.06032358454743	0.898447329569267	1.20015781290366	0.947982491908297	0.0132614287339344	-0.36670741212102	0.388869567727257	0.576792582258009	1.00986581001482	0.0579711311931491	-1.5450929855077	-0.232536144613605	1.09211736178478	0.592787297573858	1.30598125857122	0.527653592380452	-0.054051722576355	0.91517755470725	1.47138869568432	0.551086340294728	0.526313535647993	-1.03225134557263	1.19972001795995	0.200850147169555	0.709505402604923
"VPS53"	0.769979815910863	-0.882556070244034	-0.843291763194569	0.236631403520153	0.87259514243455	-0.997414286617761	-1.41253021752032	0.838848210028248	-0.989541633209173	-1.31269517008267	0.866208738306691	-0.862719164142805	0.625913584960502	0.059741878930567	-1.19919768859093	0.497032761210089	0.732169507401968	-0.969539782766926	0.207873111714404	-0.364095439343284	0.331572633582218	0.315071882637588	0.161955138102967	0.417428477501154	0.168659415244896	-0.423147569807088	0.381789901534675	0.225865417474175	0.730164530962552	-1.89796428005095	0.100328511442244	-0.0104091406415876	0.341005682920959	0.384483849601406	0.330910311622451	0.190669459739045	-0.067279741144915	0.681852350624711	-0.623630296699975	0.262738599322561	-0.622445394864425	0.250224129795574	-0.399953033201016	-0.897580179481378	-0.701445959746047	-0.985321458837243	-4.98523970117394	0.377609080346647	0.322042500421242	0.331299767931302	0.747900936045732	-0.46842400450413	-0.678404701094581	0.802130478737324	0.805923082500986	0.743914434700064	0.301775485782957	0.935046677519229	0.866471971551164	0.669403410826793	0.838189771082336	0.415793189946423	0.755945666888278	0.864971349494978	0.373464802243019	0.786418630847559	0.677459580020252	0.318880545243089	0.248453132210771	0.783147073939791	0.830034597044536	0.848534190546746	0.74427306104741	0.823117033595508	0.243725205369125	0.153195238600835	0.840077445460548	0.317714311409135	0.793711643125226	0.719450911296944	0.321094849451804	0.666898598180681	0.161672272903051	1.04118850820406	-0.641554424285891	0.0646036682061341	0.836668161604006	0.214922702900973	0.402837733673344	-0.662204239539794	0.760867810250392	0.70393290169503	0.798605255758067	0.70411795854144	0.23350743374104	0.246104351564382	0.335462054834441	0.459489152064733	0.755040213914106	-0.0585422098543428	0.841990560007945	0.251727839375789	0.759130471573767	0.782475461134079	-0.991435608119703	0.190487393412926
"ZNF662"	-1.28084901378428	0.196927535923543	1.25069069897694	-1.06255072109598	-0.23105675438273	-1.29257015547128	0.871491785514101	-0.201857648525291	-1.4170771845461	-0.469302198427268	1.27872653615242	-1.12510244786603	0.186411926430817	0.752708404560465	0.577346408115937	-1.10801711868357	0.00858133025940024	-1.11191670010094	1.07385503210448	-0.506045097843047	0.955524589884248	0.687924325781737	-0.883206814602187	0.601511486589583	1.25091753997451	0.070207312404139	0.0345013448031786	-0.139976709899438	0.138048921550926	0.2821488124116	-0.222740059457174	-1.22164515011693	0.42609022373458	0.113748044853237	-0.467343850052052	-0.323244141841071	0.851172714436417	-1.14036517149663	1.42229547079675	0.835689523057438	-0.848080066872419	-0.789047229737616	-1.31154050436953	-1.18094947712002	-1.03039013550196	1.33000917949542	-0.803481625678922	0.533408281719754	1.03844895267015	1.12408815803493	-1.21476800496382	1.09096673657381	1.36579016254393	-0.0349569501622618	1.23799834039197	-0.0194665288211615	1.08844197679327	1.16340927222841	0.636227029905073	0.239054341960375	-0.0931702706720065	0.75825602489307	0.554344119944806	-1.46357122736261	1.34919886360173	-0.2148741128397	0.504953919988439	1.13714684171762	-0.594352977209145	1.15543988303135	1.12052277327567	1.23140711612634	1.39027151243431	1.23093101509363	0.82232609833565	1.28854066715623	0.987640643374213	0.799135718384448	-0.896257297287944	-1.23788518957264	1.07354003742782	-0.169479630197073	-0.661525686637313	-1.00468971909588	0.203958164699974	0.15152255053722	1.20836254722878	-0.344054552588953	0.441270837176478	0.686546471296922	1.40752075471488	1.12852377749526	0.575660169576308	1.25864509403489	-0.933345307919278	1.0484020060883	1.19466245171114	1.06056863649895	0.744297595263751	-0.614312462902098	0.34553474728769	1.05620557024635	-0.434734775953328	-1.18836895225197	-0.131481242156305	0.692549494393807
"ZNF428"	-1.0840181992445	-1.10092279557317	-0.141432259577629	1.04748408100702	-1.19498132653745	1.07274718469171	1.07189824937395	-0.267996804114626	-1.20868397647255	1.09037339528451	-0.075940925637302	-1.01740786189673	-1.2027190282369	0.411702838032308	-0.300386971992768	0.390137936529411	-1.30625698358209	0.840423855919709	0.54785358377802	-0.0132983196853849	-0.891479077040409	0.298715877837706	-0.222433500774059	-0.851814765370599	-0.0161447417749028	0.0359510745965694	-0.622458500654548	0.502661494959156	1.05520149664419	1.3449021274102	0.138932695821736	-1.02338837623635	-0.315436141343989	0.528931914919244	-0.859852722103	-1.31002245751577	0.39021893558997	-1.13082042928203	-0.133738870636097	-1.02361972310215	0.274928167448891	0.419309708063057	-1.08153754536466	1.21596327350222	0.138095534760089	-0.71449834275219	0.146238071426392	1.06162956881671	-0.0771294252140258	-0.914420793974192	0.548792476068117	0.163358120054892	1.15741642089321	1.05758420128709	-1.01024908218716	1.16617808147448	1.09190707279087	1.61293002299521	0.0273069202511617	0.110032109838061	-1.07945468858534	1.34246111987012	-1.08306602451035	1.31317999865749	-0.041446387451257	0.577671335010236	1.26807123165323	-0.674294814563662	0.0497684157531919	1.17187533195405	1.10463807677736	-1.0902081748782	-0.266022134336838	1.07405419063752	1.07335708522471	1.2616584499905	1.30556498785618	1.21627609133818	-0.483626469519048	-0.000424713952267657	0.256751381549645	1.23433731303197	-0.236270584908415	1.46117481050767	1.29233524668744	1.11803300884219	1.11484548937192	-0.698868132111711	-0.00104207168798371	-0.746666995491722	1.12622619304114	-0.905055670332211	-1.22673390165638	-1.02776398663699	0.583758028762368	1.36100947013333	1.07663982797053	0.0163024079018761	1.3114411454527	-1.46643424746815	1.26600677822339	0.0954613320952481	1.17007715901195	1.37901721527366	1.09487557286676	1.31548285306805
"DDRGK1"	-0.485536546129175	-0.865306953226267	0.0077557805139236	0.327600920005303	-0.684473385148744	-0.814628305419604	0.80017843421539	0.71456675875473	-1.13758339185464	0.460024672465395	-0.446866887515133	0.521367563376828	0.815663925602163	-1.06741541962083	-0.94976199216823	0.60787670744207	-1.55501497121644	0.482747349186991	0.406163758572156	0.338883671344523	-0.788564623341435	-0.966329537756156	-0.116160223710134	0.248539257305277	0.625820182082448	0.46399773790921	0.17713150606038	0.281651960113235	0.220304946329003	-1.94722665808106	-0.941297998649008	0.134369159118413	-1.22881646681089	0.422759285791197	0.725253978988358	-0.537365833847873	-1.01213624616263	-1.34281656656397	-0.587568895087049	-0.0227716833991223	-0.987674267643598	0.146889150640378	-0.8330954894543	-1.10579838181636	0.0738024677445096	-1.35314360582875	-1.46541841651788	0.293788436197348	0.79059991075258	-0.126821306552715	0.898478836232348	0.960500455386805	0.231885040554794	0.95840022730451	1.10226447441122	-0.71949755138774	1.00139789782711	-1.64754823947063	-1.01619648899406	0.92692328421535	1.01407099913323	1.05676034622269	-0.193946198659128	-1.5646029342199	0.872924408588056	0.707432337746496	1.03450256995779	-0.669705667317603	0.516491975143085	0.455203936441137	0.348197189757986	0.139258607706758	1.06968726350199	0.867190220931744	0.653827689556467	0.981482749979646	1.01484374897071	0.792419989001863	-0.501826867544764	1.09438925084935	0.143358356881132	0.15502474288345	0.823180171730098	1.24063524607926	-1.58980731198089	1.1518650986578	0.517997242137842	0.596106837427399	0.238566060687633	-1.40496855938012	1.08808653284895	-0.77136489916162	0.232468332584817	0.900530899199173	0.965544809062504	1.0438576050465	0.750830407923361	0.921998638588983	0.587581886183366	1.1467914906336	0.870870772439858	0.687206309316243	1.03892546813993	1.03752782495999	0.462511731807287	1.02552417116323
"EXOC3"	0.487953258513485	-1.29177699989965	0.907791097474675	0.591575853430682	-1.54010118915604	-0.232114371111055	-0.165373221807889	0.273589134505614	-1.86080503909229	0.0633283145509354	-0.146011049331088	0.333318108262647	-0.0997598018731783	0.864196543737914	-1.17524232286828	0.945110998471231	0.523817865691445	0.153288529152112	0.42416839305977	0.0657205887859133	1.26560318785618	-0.576647649176181	0.530830023741279	0.813529202580342	-0.1935415565775	1.37388027769242	1.01205421561718	-0.336938466781267	0.759232140360474	-2.61904881628918	-1.21968172769883	-0.695413049978844	-0.375310803002218	-0.320360344031696	-0.223941859489942	0.976845149123476	0.145216123359397	0.0672304813039533	0.0310529059503287	0.902012389914578	0.30407058420079	0.887867919558035	1.06940565475435	-0.894972281902729	-0.798183881914384	-0.0715499968859274	-2.16574258107629	0.782968681934018	0.036164161961516	-0.744042794556601	0.907783179882227	1.24213501765961	-0.874678285815042	0.0515191349374627	-0.682414657326035	1.2541143560242	0.847053269739851	1.25393396551764	-0.91163393578954	0.684946925889059	0.479880776758465	0.546448937114013	0.567551251810418	0.933224247728122	0.855848486119545	0.752964149176526	-0.426863625039143	0.611356280862994	0.780586323639972	0.791522707318976	0.0534990201396878	0.742742729321031	-1.09621512469362	0.975621292952105	-0.453063907871707	-0.050136338149482	0.551783972371489	0.0396073047931686	-0.0549914097209777	0.938099501333021	0.426114303336584	0.593220308871686	1.15739145916138	0.705740745100131	0.908169780445533	-0.588440324925159	-0.600794366093811	1.02076769319001	0.255862927344667	-0.219493034700773	-0.351810263087049	1.26305858326703	0.680511325273007	0.874735704674471	-0.228525288892651	0.25262227996773	0.133866270881938	0.839924046899511	0.917561438219426	1.30104321672371	1.00593959469451	0.820662163717446	0.971481754416652	0.907068751569551	0.94765633466619	0.731904459650169
"CENPT"	0.456035232660866	0.442176579701736	-0.169111368072614	-0.0290510018867625	-0.992114652461022	0.428817655999985	-1.37952162149043	0.998111726747448	-2.15828522791952	-0.593640818944914	-1.04654979217454	1.2352125565036	-1.09163720460419	0.464443065311092	-0.560969081806091	-0.478503916660075	0.491590252746986	-0.920149425484127	0.508238009480677	-0.924852327350923	0.257491461010214	-0.485485054425548	0.42672404527274	0.095789399655282	-0.975408372285325	-0.964412618481555	0.0222466381906834	0.408584850956603	-2.24884329984957	1.21720414474175	-0.499457502882004	0.588589524273241	-2.30767673447408	0.379624352346437	0.198421198007244	0.782175339972983	0.781571238862745	-1.11103151882116	-1.10802109535442	0.746899652659756	-0.977786056923236	-0.867955255426484	-1.18167843615493	-1.12221341154914	0.571291346758812	1.07415468343454	-2.91759699984258	-0.290578049686825	-0.130530171756268	0.408273672042366	-0.254424661746216	0.820602169285474	0.221374976390062	1.1225262872414	-1.0702076064878	1.12252927219201	1.14892926063018	1.6911879655291	-1.25360292384495	-0.621175390377308	1.12344683662006	1.00869554359873	-0.971660124625223	1.12564488651013	-0.115194831940051	1.08240842206766	-2.7495623198725	-0.208273265530088	0.653959985153753	1.14318021129722	1.00259367496807	0.232168730945919	1.36735954560779	1.01891986264585	1.05494340947289	1.19494639208649	1.16082956962448	0.883690935446906	0.545556470942459	0.701806344774687	0.960716264306527	1.04965680466606	0.886141239970941	0.928566279970825	-0.924109248728472	0.283522336023453	-0.649150847956117	-0.803588943783803	1.0336565280653	0.638049382802219	0.00112646798183608	-0.704187075777315	0.620871719714517	-0.246538538616822	0.86444326342381	0.0578946117800048	1.16112670046532	0.186405479192743	0.811704327566605	0.465383822579284	1.04402523047248	0.915436931590169	0.81798026405911	0.548691655687816	-0.468370527827413	1.11539549301825
"MOGS"	1.1595626793014	-0.157382475246995	0.185873499344458	-0.268014641386739	-0.842579791466841	1.12892949427708	0.463736620996513	-0.275537918177928	-1.2438004322869	0.749196757639289	-0.452370313248284	0.471742009798666	-1.02409139411508	0.26660859669898	-1.62537201592002	-1.45271943496421	1.19695493519589	0.351166335870121	-0.971452017992056	0.496094309465065	-0.892545357910191	-1.1589768002517	-0.982625907716198	0.0540526203566443	0.218442507345405	-1.02524917177635	0.168797206320644	-0.407853301300515	0.261883330798474	1.2702704390585	-0.29015970437399	0.605542365246076	-1.07030878478954	0.41518759363439	-0.193805179138876	-1.46685089782463	-0.49227712821854	-0.741525862623885	-0.894840824685888	-0.130777410346615	-1.38213680149293	0.0123904788524464	0.165959767688864	-0.00745843210201567	0.358869272975548	-0.993693535321055	-1.16582752033889	-0.287670668849662	1.21566911262323	-0.0354033613696205	1.0854683864233	1.0605103561559	-0.945224856170446	1.277006430961	0.502861137189911	-1.40875430274868	-1.38077142953025	1.4983594141147	-1.36280756487196	-0.18069329627548	1.1056393720443	-0.441473127779647	0.44345837114448	-1.93053813474591	0.378589617800449	1.07653992899265	0.224412044798018	0.0122448723824763	0.508622154459604	1.1179830374312	1.27386330338873	0.774632193029201	0.0592383753555405	1.10991476566396	1.31846853253789	1.16528127781812	1.16255419837795	0.666141829117052	0.334844395813114	1.17214618090073	1.23207716013276	1.24859208633486	0.79523874473721	1.49499135365624	1.23833337823345	0.169008257419499	-1.01056643521426	-0.264819244876468	1.04492401733467	-0.555502535488813	0.448224260569586	-0.297793545714233	-0.989262573966064	1.22787944202483	1.26678624010145	0.128463868238923	0.550422859708299	0.162281082838071	1.28390086840513	1.29122702508552	1.27780151664576	-0.249328121300221	0.433672709874256	1.5206622708971	1.23954427415275	-0.377537506106004
"SLC16A5"	0.955632865077728	0.951693030071262	0.944505401360775	0.289500591427549	0.254201312296983	-0.559220691035841	0.965620553882491	-0.808057667741201	0.954624500323619	-2.00521442505108	0.299893885963653	0.984825702146582	-0.66633618461199	0.282262763208193	-2.00521442505108	0.563006661415231	-2.00521442505108	-0.750739825799733	-0.895165006877563	0.36331054765493	0.205205463974399	-0.136646115746959	-0.250588446953319	-0.0757087666828119	0.473222463008183	-0.417772172107727	-0.39443236597407	0.305069081362296	-0.0976863599534655	-1.69714196557916	0.182859891599808	-0.400452993197183	0.979609957222319	0.467113211208574	0.946286842411663	-0.79416812032121	0.984739667208	-0.459494427686872	0.516552875784512	0.437048306276361	0.400564567276707	0.237019443572434	0.996207881644859	0.268925548892336	-0.561077419521232	-0.516698613404756	1.05244441416899	0.350017082614341	-0.218416390739976	-0.464308074974071	0.427881636387107	0.990095765226123	0.5095236123818	1.03500918818651	-0.377593251828143	0.00507237203850061	0.500885560987451	1.18830563229598	0.395799253339379	0.980838553880137	1.00857404720176	-0.0315307914721599	0.216113782319415	0.999259544186866	0.992397880130998	-0.265145755455535	1.00702717929729	0.984354328960318	0.0653599321092724	-0.0159151366009903	0.62655741222897	0.575559088288909	0.996068397376583	0.968278980306112	0.975518485689127	0.974172475356622	-0.410248136927472	0.950692067191703	-0.338843393154466	-2.00521442505108	0.648335019572883	0.583606539252941	-0.340835233749118	-2.00521442505108	0.994217413067798	0.145852559069272	1.00196654675126	0.202216414478607	0.101773749879606	0.513543854413557	1.0082821157621	-0.263457882350954	0.428749732011682	0.952243189654214	-0.497694475800503	0.496814058914555	0.96719987845101	0.388182050239345	0.974048232992329	0.57277386005879	0.998119973291015	-0.533889327522226	1.00819632294047	1.02880930747822	0.998155419820387	0.990024598545208
"DNMT3A"	1.91217264011301	-0.574103326761771	-0.837952702419801	-0.938270107291498	-0.45577590520291	-0.567941561910456	-1.14919373599803	0.044193781653174	-0.303137872287726	1.4334958183842	-0.788012684448481	1.49085118848254	0.931224801515623	-0.203641165467037	-1.14415473795044	1.73960981996453	1.31946642794902	-0.351853611339826	-0.500790075442335	-0.783038554870483	-0.187503165888288	-0.703054232129517	-0.915975679478382	-0.304751814980007	0.0289102368061053	1.74586230265406	-0.247470463181408	0.644528894173928	-0.435794124478672	1.32555116788424	-0.47478401568518	-0.846315259967708	-0.0664974120778165	0.175582203640751	0.445196826943673	-1.14792783192043	-0.447869361594996	-0.67067273560521	-1.09657086002975	0.024271660935188	1.20641417730031	-1.19599432777823	-0.745640715965441	-1.1142433522394	-0.911949618011204	0.237019199077363	-0.28465707282202	-0.130249963593551	-0.0789795771963159	-0.391793716623714	-0.308081932887462	-0.399123791305443	-0.469637257811056	-0.341363002932184	-0.712783127631061	1.65840880273036	1.28426033959793	-0.703739575892241	-0.596951356024443	-0.720136739861398	-0.912148134950539	-0.745553540432332	1.54691545541599	1.56784998020426	1.3396783073695	1.52711595809009	1.21849529772792	1.58818724523468	-0.208703337395988	-0.35268336379208	0.578282881378841	1.44088869692397	-0.604548304545289	1.26134338013387	1.31020372902668	-0.194814193948944	-0.0915621864562796	1.52803420881967	0.234581201217443	1.57998695999051	-1.15745091742091	0.817658701090748	1.39672022092219	1.50646332445029	1.24095490064175	1.2620114084521	-0.937014325832227	-0.916299618318035	1.45149982775385	-0.726516083374539	-1.15415425198193	-0.112698352161805	-0.843964491699727	-0.69390751709136	-1.10532255862219	-0.787362441730858	1.71251240323031	1.1030525122912	1.50449211457861	0.243819026355089	1.35845227697359	1.17914464127473	1.35631682916089	1.65124972881318	1.5127478147371	1.32794575803777
"LRRFIP2"	-0.261271654407687	0.179765845325938	-1.22450602927777	-0.773539228702396	1.02549124152301	0.213645276555861	-1.22257629647439	0.0772421263555868	0.547570277156806	0.789212158975117	1.06236992186426	-1.18775436991447	-0.6286868490561	-1.22529351919083	-0.330996505545727	-0.246385201918831	1.3121828903786	-0.301481587540805	0.744793738564181	-0.00353361249635983	-1.16411708236653	-0.631773328351792	-1.28604447438377	-0.351224640276573	0.937343050146879	-0.276478082671059	0.364589875618984	0.179911549220005	0.35983688733685	1.55334058253937	-1.3097118851551	-1.1748426361092	-0.09011224559187	-1.3512779870925	-0.244845948693769	-0.380005525364826	-1.28947024452475	0.396774863270148	0.997847142882359	-0.752419102233162	0.267122849704316	-1.46962535591208	0.532885493630308	0.512597111090554	-0.21772498052486	0.409771933845565	-1.79857043105968	-0.742184502394558	-1.20598869788987	-0.971958256254018	-0.414687570236721	0.0392188018350067	1.40981926199877	1.87079777103259	0.941405467548425	0.0529615410678123	1.49188522767688	2.35206111123677	0.174726133685814	-1.11347759952489	1.00558650686028	-0.271946490340212	-0.965729138858904	-1.04362082912323	1.10579128212242	0.9390623910896	1.91944497100377	1.14535295573544	-0.582377233802444	0.498469334089377	-0.756321777408923	0.0712557403675091	1.12990310613636	0.749704967278737	-0.285480141961763	0.574667076139057	-0.237664408468341	-0.335001051169022	0.15802981388885	-0.233009451683682	-0.502680048947535	0.29109950665185	2.41986562282468	-1.12008786055354	-0.191905361563784	0.00350688828453936	0.834279599730569	0.426631487028616	-0.766665948397953	0.561327041288515	1.18513617834675	0.652499678180949	2.05324182347272	1.82195179637079	0.583283026140062	0.761223527357945	0.767283085016176	1.30967438961149	-0.256285418061919	0.963613362704926	1.25324661504881	0.726958506084483	0.189695655415354	-1.08195946218636	-0.695668128922216	0.540396367774519
"NAPRT"	0.0533023842363446	-1.00943655652593	0.978289977984167	-1.33518808847568	1.15427478180171	0.263943974797871	0.990071729581445	-1.05727225316258	1.12197981346715	-1.29074401412255	-0.203113799599063	0.085293211508178	0.283255363872727	-0.494217018041658	0.0893224847099632	-0.795289376862258	-1.54813005775441	1.08946862777722	0.333380221258331	1.02339253645028	0.959714686865337	-0.649260575529917	1.02445475873103	-0.822377046677065	0.0671018070613249	-0.463913930606984	0.305069118395303	-1.07688532323038	0.347285883718197	1.2066896948017	-1.09759980101497	1.00223394494875	-0.671096885578847	0.450196619558573	-0.792578380478769	-1.57321257873554	1.03056613250079	-0.802974164405498	-0.345839646155272	0.196178500820506	-1.02512599149821	0.308321362623138	0.334418020266842	0.138109474760778	-1.14325484271987	1.08279190371672	-0.912583814192444	0.269479336622097	0.270173245389567	-0.705084995833217	-0.535289744288581	-0.722385480066757	0.0984681934377934	1.02572201715738	0.997413036809151	1.11280296854951	1.08593730635235	-2.23860521745889	1.01781286835349	0.0202388697217141	1.0882763316252	1.11846334510512	-1.20389471140044	-2.07539134501979	0.378834989472638	0.971284895164943	1.19787377176784	0.388136596940174	0.899245009892415	0.655837273150495	1.09059222563274	-0.809805746759654	1.0804864491117	1.16301748450303	0.499228078544525	1.03847539370478	1.13619937403139	0.181253500768411	-0.255000135558308	-0.516092813397043	-0.930057811559518	-0.107633590430178	1.07291054172124	1.38263503652436	-0.267865841099173	1.0271640247516	1.03719369466137	-1.38225070787387	-0.134617214086042	0.692119272565119	1.0540078560555	0.668824021423683	1.00158211279904	0.735061576385468	1.04868168372561	1.00508366873968	0.290656972859263	0.15174818646193	1.14419748854507	-0.0420303292890222	-0.78331619891548	1.02334425547213	1.17799382955227	1.27742198973042	0.660232971566655	1.22670827799025
"NR2F1"	-1.00176697493038	-0.247318414302228	0.281386118446246	-0.884804537236846	-1.21003199848535	-0.997778697785611	1.20865898057839	0.734561806812163	0.193892096756339	0.502056590963328	1.34902312449616	0.0546107608168479	1.18827990753964	-0.687959212949622	-1.14247139724493	-1.08412942906139	1.16491713350306	-0.651529175456852	0.43747440533404	-0.965098781184968	-0.459230250077126	0.520522138305951	-0.47345050711953	0.525683124915601	-0.276420661698585	0.199089299792761	0.432389548697749	-1.01734602851687	1.10378170533986	1.31550521678977	-0.798707913489656	-0.204928993803573	0.378550188446469	1.1711446644969	1.20755683975166	-1.34946988754879	0.336720417575891	0.204954787644318	1.38265084783342	0.743484094192294	-1.14953322235743	0.392769618375085	-1.24982682303597	-0.946778317533182	-0.110532062270717	1.06418487799748	1.22923993855452	-0.738213131620775	1.22798916698967	0.29401569957887	0.287784863022258	1.24441527399531	1.44451695995451	1.19503848197479	1.12761144375679	0.708952663585593	1.27717514763723	0.931141328267694	-0.165661310708719	-1.27024693185121	-1.02604817077769	0.165737803610731	-0.803875448765947	-0.979154171515924	1.14614513616912	1.09607858134639	-1.04266962203545	0.28788648611159	0.681614610568672	-0.136212760526464	1.05940077753941	1.33289859399949	1.30458926272484	-0.44521674330296	-0.661420972375895	-0.130172707331711	1.40770656966544	-0.234469299621764	0.34704645818654	1.24547641030226	0.101013535989861	-0.120122924294171	1.21698317268101	-0.114916333680423	1.06478748099952	0.584637028386924	1.36589708398445	-1.08927443428494	1.37837146773863	0.631434184494793	1.26856127677315	-0.119764973852782	-1.03631000246196	1.21924989086392	1.25854198803354	1.19270250706088	1.1202183841193	1.32680427921494	-0.278828476134266	0.722700498737263	-0.0186617033681919	1.19673231726014	-0.0638233647734054	-0.942340363095972	0.023174567873823	1.22763331549937
