"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"DDR2"	"DDR2"	1.20538402879	-0.910693105772852	-0.52114618579059	"S01"	1.20538402879	"IS01"
"PCDH17"	"PCDH17"	1.20324514661816	-0.466356327460479	-0.999135484462676	"S01"	1.20324514661816	"IS01"
"EDN1"	"EDN1"	1.20147743836142	-0.246085047220506	-1.23520535364523	"S01"	1.20147743836142	"IS01"
"NHSL2"	"NHSL2"	1.19990365080892	-0.607889900265821	-0.841855633570022	"S01"	1.19990365080892	"IS01"
"AOC3"	"AOC3"	1.19783405858608	-0.566930999454335	-0.883576764312438	"S01"	1.19783405858608	"IS01"
"FZD4"	"FZD4"	1.19738210170748	-0.908699791912701	-0.513302968254444	"S01"	1.19738210170748	"IS01"
"TEAD3"	"TEAD3"	1.19692979777475	-0.359918200027957	-1.10638324186054	"S01"	1.19692979777475	"IS01"
"ZNF423"	"ZNF423"	1.19684324670937	-0.357972086311466	-1.10838029668091	"S01"	1.19684324670937	"IS01"
"TCEAL4"	"TCEAL4"	1.19678021263173	-0.500812457440586	-0.95378369496246	"S01"	1.19678021263173	"IS01"
"TAGLN"	"TAGLN"	1.19611516140651	-0.652405525552934	-0.78896654559014	"S01"	1.19611516140651	"IS01"
