"cHL09"	"cHL104"	"cHL12"	"cHL122"	"cHL13"	"cHL14"	"cHL19"	"cHL26"	"cHL43"	"cHL48"	"cHL55"	"cHL59"	"cHL60"	"cHL61"	"cHL67"	"cHL68"	"HL003"	"HL005"	"HL013"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL080"	"HL145"	"HL146"	"HL347"	"HL356"	"HL357"	"HL364"	"HL367"	"HL368"	"HL400"	"HL419"	"cHL138"	"cHL139"	"cHL149"	"cHL159"	"cHL160"	"cHL164"	"cHL165"	"cHL167"	"cHL168"	"cHL170"	"cHL174"	"cHL177"	"cHL10"	"cHL11"	"cHL15"	"cHL21"	"cHL22"	"cHL23"	"cHL33"	"cHL39"	"cHL40"	"cHL45"	"cHL49"	"cHL58"	"cHL63"	"cHL65"	"cHL70"	"cHL71"	"cHL78"	"HL001"	"HL010"	"HL387"	"HL391"	"HL393"	"cHL137"	"cHL150"	"cHL153"	"cHL154"	"cHL162"	"cHL169"	"cHL175"	"cHL04"	"cHL05"	"cHL06"	"cHL07"	"cHL16"	"cHL17"	"cHL20"	"cHL29"	"cHL32"	"cHL35"	"cHL36"	"cHL41"	"cHL42"	"cHL46"	"cHL52"	"cHL53"	"cHL54"	"cHL56"	"cHL57"	"cHL62"	"cHL69"	"cHL72"	"cHL73"	"HL002"	"HL004"	"HL006"	"HL009"	"HL031"	"HL032"	"HL150"	"HL359"	"HL363"	"HL376"	"HL382"	"HL383"	"HL417"	"cHL136"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL156"	"cHL158"	"cHL166"
"MROH6"	0.647679849173881	0.339997676444115	-0.474348697122051	1.13314729152129	0.129404987121798	-0.734576631258656	-0.765942149536634	-0.705712331958118	0.729137489797217	0.273386457625153	0.479905428883143	1.13846766840471	0.534537667722225	0.17147865220987	1.25630587804399	1.29483001940481	1.08603643102856	1.1445659313193	1.03373564567451	0.0857221964130682	1.04698360063613	-0.142271954744522	1.15102931603228	-0.0798765848742504	0.395682881886095	-0.61307346997337	0.535963435175213	1.19999949724627	1.05798812486498	0.0893606411632038	-1.01359956838863	-0.105755954362323	-0.895109771393413	-0.648694779385864	-0.102816351168202	-0.954322770389159	0.391542721224378	-1.01551774826286	-1.05471912440062	-0.814137251718592	0.732657792805414	0.252017807105594	-0.67470450587005	-0.667128282754806	0.449547678167951	1.12016116555436	0.274077927260446	0.77198822317831	0.0197487541542338	1.06896685669062	0.92733538883362	-0.346155016452172	1.07745187766132	1.07031704446356	0.380060105160472	1.3124627890277	-1.18219056449443	0.0139365057729435	0.0675376738374922	0.134443709534976	1.14027898273508	0.935858001196955	1.1335274506502	-1.60628463571745	-0.646524877560865	-0.481656176206243	-1.58337784162403	1.07559114923301	-0.454853216634817	1.22571440721659	1.22532648070848	1.349616783096	1.27557345497217	1.10241086759914	1.04191292153881	-1.10740182579559	1.05058348023719	0.182845899050917	1.13952148141387	-0.532586425471856	1.35813182619692	1.30435987066115	-1.83197993311052	-0.512035760146301	0.869350725145057	0.601165829475791	1.33887673427894	-0.58782702771366	0.100602245758379	0.316725324653858	-0.422212698277029	1.12256836170091	1.18977986325516	1.06666793687823	0.767034377170705	0.282100483570739	-0.924451120266451	0.193596962012201	0.402637414668658	-0.380551177640997	0.0862641577311182	-0.596349539465495	0.28358498031945	0.0475543829027178	1.23332053681417	-0.152693027197064	1.22074245827488	0.0498255035782824	-0.641496073995709	-1.12241956738557	1.18976752924775	-0.923359790436842	0.398714551846375	0.255085050396499	-0.586525344002811	0.206547578142599	-0.994525345187591	1.42158552600264	-0.207803971930211	1.39616262443035
"PHLDB3"	-0.702629434921645	-0.0664794346966749	-1.38914421658517	0.556920053703878	-0.155207653408357	0.794487258137965	0.101224816726303	-0.64169668137608	0.352388349044411	-0.153686542334298	-2.29510097527425	-1.15739365685743	0.315955031166625	-0.0296504582002268	0.249937705132865	-1.55335507338711	-0.412050786469596	0.385255468197146	0.0484033114965549	-0.182163533332352	-0.0409623412305394	-0.861743299749187	-2.48098218310575	-1.55119133320419	0.285931184539993	-2.18199416358066	0.246722293554895	-1.32665881966328	0.0137686530276989	0.000578140389710179	-0.140732189868694	-0.354140650539249	-0.187962439518706	0.0714547712479254	0.316729557030319	-1.9325633867387	-1.71015668438988	-1.05321994520599	1.00954325591698	0.924980472091609	0.704087269052581	1.39431152599621	0.145023051163131	0.68543101796981	0.891361527436002	1.65703520584552	-0.561762556866746	-1.5791021704916	1.37611561817855	0.473642665487995	-1.10940030189332	0.980117092011773	1.12424500447892	-0.204926080186857	0.522954158336279	1.02029030821407	0.689184366740103	-0.881717807275769	0.919958904375407	1.22749333847935	-0.384313245642323	0.905585617232296	-1.63892771143599	1.6675920926895	0.157846087372944	-0.366728636843238	-0.101503601080204	2.71955459983966	-0.288464927752784	-0.431528530495445	1.50207189806918	-0.722767486688236	1.03103268522614	2.47793485179699	-0.0428021424202655	-0.204066750266126	-0.467307143020388	-2.48857932880925	0.242435318366263	-1.31049383683972	0.427905004754694	-0.835295962411461	0.318351366722317	-2.47663795342782	0.45556880704414	-1.15447479197988	1.88474578255587	-0.404927704540167	-0.432838010352885	-0.3684062309028	0.469631224972607	0.1931673364449	-0.680145150127245	-0.299211110316666	1.37526363789152	0.807628411786204	-0.274609955377003	-2.45646590621813	0.0850013083531407	-0.353588122319716	-0.300615114998075	-0.966593520094106	-0.0601867742881389	-0.817327385639266	-0.233321243137412	-0.541813244205142	0.0508084005456063	-0.346580084675524	-0.702212984276664	-1.10106027414678	0.754365989338308	0.0688103781845968	-1.2988027833192	-0.65978770856472	0.588805755734966	0.858139904699659	-0.629492315428276	0.381527518553275	2.00217352795681	-0.330870827372292
"CCDC136"	0.0243161330042436	-0.346229122837366	1.2985595005971	-0.878780855029303	1.31668300647833	-0.268584440001629	1.41403323617323	0.0350607656040629	-1.35686196207318	-0.721250069645818	-0.414465958285142	1.34043185613702	-0.911688829787562	-0.974301070074459	-1.02697316844141	-0.18174791147421	1.48058762933183	1.38913594467495	1.77873265817328	-0.00128997314094376	-0.13686552745958	1.29525290284953	0.0130382303946728	-0.508270614457285	1.32673113067626	0.765843712858831	0.145168360450633	-0.575276683882264	-0.178682681175812	0.112804563338774	0.0917575906196638	1.50038756005815	-0.358820519550818	-0.888433385388981	0.566591293145721	-0.284822971361905	1.29283554843663	1.34063880732527	-0.168749551220464	0.0324641770728742	-0.320689534821508	1.75085946486607	-0.82583655087393	-0.250747067239958	-0.208798900894203	0.137180354748648	-0.100347452266615	0.139197004162095	-0.190888567206547	-0.106498227364887	1.41772500120486	1.42849982710157	-0.796137835300026	-1.01009719869296	1.38375808917705	1.40761284795681	1.30745745057672	1.72415907217578	-0.691010350918401	1.25373543185527	1.5890563832707	-0.6952324187158	-0.0605489275024058	-1.01583263911633	0.221758340888386	0.0608320190332443	-0.397408948701017	-0.35440106176779	0.0269604100280854	1.31676115594614	-0.29885076851701	1.43547662356196	-0.28324962713143	-0.788973878447002	1.31570761014804	1.28667089486579	-0.779069893406035	0.0902450055198581	0.456427285182969	-0.48692206690439	1.27522287322556	-0.275686178956551	-1.87427884072232	-1.04342733812051	-0.132127487146399	0.36855886454711	0.0384610340142604	-1.02157222918838	-0.572050944726312	-1.02807481221939	-0.990873218444488	-0.372723616653636	0.140902080721856	1.27089562813892	-0.231188464523419	-0.711191658531302	-1.22909923519684	-0.33759282696191	2.17679543342489	-0.680249524167427	-0.951643717774877	1.3882009465312	-1.24595611109574	-0.860168819659217	-0.591514438442983	-0.127260149926915	-1.19324884195101	0.0528265263102594	0.0599780774468184	-0.679810954722298	1.31179970790238	-1.0157988392533	-1.30081911555761	-1.20430205106201	1.26637496613746	-0.934098897093916	1.38389463495634	-0.513322415166911	-1.02494450070906	-0.939652374296235
"IL26"	0.665800689337733	0.364346496870651	-0.452785556120741	0.22000129772872	0.669938636479175	-0.648619431749349	1.19520535670167	0.714464085725888	-0.746651054891915	-0.698363620174752	-0.623378795728531	2.10465107227747	1.70407863205828	-0.231679446737085	0.605700793093318	-0.909558780381963	-0.660583505842221	1.55565003079698	1.24862500394392	-0.948389021828448	-0.73024274358479	0.770592114416513	-0.804552292902715	0.482605346700755	1.64630426108966	0.0951005707801249	0.94307103626725	-0.819635379355968	-0.948389021828448	0.709803982834443	1.63767106934698	0.768894801470058	-0.551454280745031	-0.948389021828448	-0.750544642095511	0.482605346700755	1.81439754322298	1.38814254619674	-0.680669144521477	-0.233132306900406	-0.640484523055254	-0.145744018545836	-0.857561207891131	1.33206410388523	0.239601079515687	2.50875460229845	-0.26548497007106	-0.478166812392996	-0.00111416904733545	-0.664645197778588	0.722514863519466	0.985855313381388	1.14877062631326	-0.201482847298015	1.36344500825292	1.66348677102285	-0.948389021828448	-0.800267620264812	0.606142215471972	0.789980483442258	-0.59888232532202	1.44143146013134	2.00482153685215	-0.898144424609281	-0.401829121824471	1.49024268869226	2.18260619317317	-0.948389021828448	-0.948389021828448	0.482605346700755	0.704987425517876	1.11578588998917	-0.948389021828448	-0.948389021828448	1.13980842395433	1.53243462095022	-0.843685290871979	-0.948389021828448	-0.73740127596116	2.11049406125354	1.80073606716348	-0.948389021828448	-0.948389021828448	-0.948389021828448	-0.948389021828448	-0.947856084835613	0.655386774914031	0.124887263595799	-0.318472415155766	0.572855411995656	-0.948389021828448	1.72803489933427	0.544727109012207	-0.779367135857139	0.642640313120792	0.562646795148184	-0.596847159059181	1.92439151783827	0.998954878020914	1.12300306711015	0.18105938288741	2.09845603451341	1.50167343297824	0.925372178529498	0.496334894233163	-0.24130921548938	-0.948389021828448	-0.947822324318313	-0.946692135213147	-0.891458649127613	0.643635415656745	-0.703213593357489	1.69598483514981	-0.259367252768226	-0.363706343404653	-0.779367135857139	2.33108703399874	1.9939673517576	0.160038639613306	1.72224474273356
"RINT1"	0.00448404559461529	-1.21141374240212	1.21854466285774	1.56846782210721	1.09531136172479	0.142803614705154	1.12856596604125	-0.669358764409085	0.262804197057401	1.25356415737161	0.292604198216617	1.25178526940941	0.877056972150332	-1.14627712509572	-0.540519446456972	-1.08606793242359	-0.394969684756009	0.520249477314936	-0.926226719525618	-0.0740219507835099	-1.17315300878684	-0.963851703922225	0.637407904467631	-0.928295935677929	-0.0204900460813911	-0.271866151125758	1.14073701622568	0.0512962035555452	0.497444598162745	0.694813994049598	1.48558020903667	0.465867327171604	1.35472346494693	-0.549560595951979	0.283813497317842	-0.349729551230082	0.66883222277139	-0.0120060559872415	-1.24724265148969	0.896660825202126	1.37119975044683	-0.0784342591862131	1.16166712486145	-0.456602748026762	-0.237737196700412	0.365605953611201	1.11519254938532	-1.19869460721888	0.216397126438604	1.20111346625324	0.888399636317218	0.0614182437902656	1.45080163968065	-0.0711091344974997	1.04130828775284	-0.0914037122585985	1.3411243387425	-0.842119726608346	1.31215724795928	1.19532580704618	-1.2407984406967	1.00378411906434	-1.11999090139572	-1.61485684650764	0.0296667206791955	0.173591605781065	-1.25614567391936	-0.294362446825109	0.998671889830459	1.90436603848531	1.14403382902328	-0.346028784241352	0.707368880684477	1.2555104868783	1.13735782611793	1.58878870318832	-0.730405409052757	-0.949753543159262	0.653264990745644	-0.233706409051018	0.0992160633523445	-1.42799408793893	-1.30659627528321	-0.40110899853555	0.213823497201849	0.0233737713910137	1.16180492505555	-0.156474070667018	0.578520796330775	0.00542169028538747	-0.287402590968587	-0.406442889029457	1.18487015203939	0.158379670750199	1.19967601708579	-0.164566811606784	0.483021246864232	-1.39397126139794	0.605862939244549	-1.47722309300878	-1.00689137229664	-0.955554891648671	-0.736548406033675	1.16925105636923	0.959136254311703	1.04435243622098	0.776185229315871	-0.250252052480381	1.38440370225236	1.336078226137	1.22581282450529	-0.929272137911239	-0.132370086692543	-1.28509144794582	-0.279685801063793	0.980296213203871	-1.36870923134809	-0.327120441283949	-0.330992462139764	-1.33569908168086
"AARS2"	1.06337861487006	0.0791027559016096	0.0246972965730209	1.03136416292972	-0.292453478984149	-0.950739456997002	1.20703202457979	-1.71325598755694	-1.4008557722819	-0.407050804556019	-0.101226195487633	0.249248033676497	0.997225083169639	-0.668868475734902	-3.40708045013044	0.169453233812217	1.72485369672752	-0.468922748141151	-0.128787215009152	-1.11135189998361	0.0188119965299698	0.446950372369111	0.34154536272167	-0.664998583138333	1.17214032661286	0.492854171535868	-1.74897984925432	-1.22966307822926	-0.464441663078128	-2.02797015960542	-0.414680256712042	-0.582704547522623	-0.876305965439429	-0.314046163013638	1.40521462229732	-0.990900813215062	-0.616968566154013	1.42195066632366	-0.870076218485664	0.289984763193552	-0.344304614596516	0.56294426239004	-0.199748701962701	1.02659224618159	-0.783837961385709	-0.428938890633235	-1.02673393693064	0.035450392519095	0.605984342149043	1.95895456947282	0.470844341355326	0.459444876690334	1.34244552873741	-1.33398101012289	1.00069624447826	0.778902381542552	-0.768146096546954	0.958124484998613	-1.22936604949611	0.908610818884291	-0.621920335517301	0.803310629749408	2.13648752792291	-1.01830622929398	1.46017810781394	0.633958580062494	-0.476166356389284	0.481189221264678	-0.0808180035809003	1.85885413395846	0.534465453432519	-1.07597634074435	0.574361189510777	-0.965307322337417	0.923280474318505	0.191884476730716	-0.640016475451213	-0.716465532862636	0.504741152114092	1.5723036681261	-0.11494458523082	0.400082063918907	0.496015828763731	-0.289275046625369	1.03317554575555	0.57855008775862	-0.262523512798169	-0.945474754231117	0.0210432924585176	-0.0651340874727047	-0.479204786063348	0.524614132300846	1.59954724399736	-1.19214807541363	0.266645839761054	1.15729652779945	-0.213413256512525	0.632126787636977	-0.73652058919346	-0.76512627020243	0.919578623746481	-0.372295347691749	0.717189915656054	0.12797049613189	-1.71624605750509	-2.34305085724834	0.174599022276065	2.36265921078877	-1.60897272075516	0.941381821823085	-1.96911137043744	-1.57418968530734	0.463889496097461	0.763173973652013	0.0669982842800357	0.553605823131422	-1.89112140738526	-2.64058121383405	-0.544472604678155	1.63704075144793
"WDR46"	-0.175807675960008	-1.27033184903332	0.384791269853253	1.64237973242876	-1.14812221064083	-0.934344390761487	-0.933954095831556	-0.606829636295484	-0.731887686737895	0.395859413552226	-1.08514420253698	-0.896338106493181	-1.55572312747188	-0.347548213647733	0.12537112160908	-0.832314340060339	-0.482695819756752	-1.73056512941421	-0.880243139454415	-1.10466683579097	-1.56037076218817	-0.0343969042329566	0.0440332509180942	-0.612178200468497	-0.559520050078407	1.50017300105433	-1.1383525725332	1.37435145935296	-0.333393576885312	-1.20777071339522	0.824159529629054	-0.0518393458545284	0.781697705333937	-0.694837024987531	1.72785401005158	0.97277412058283	1.05011455709048	1.58047429742249	-0.408458488920307	-0.858195709188358	-0.775464765555406	1.15064135715705	1.30458681869214	-0.875097260996251	-0.974066881302667	-1.68802171379668	1.48563134073147	1.60512158876352	0.249349340247786	1.40333946870897	1.23867904682233	1.1917105845888	-1.04886396579394	-0.791389877201494	-1.28206366808599	-0.228073479255515	0.0964816064675824	1.53179147028695	-1.8520078317655	1.19250865555428	-0.343546785725374	0.136548615672529	1.35657299858835	0.512297423764358	0.449271631925754	1.17789021287824	1.15313676554663	1.02430597749815	1.47248508597149	0.289884982473323	1.59135474079835	-1.00159194535748	-0.569027514824458	-0.780703626962878	1.38136864958354	-0.859446371252734	-0.379711366449876	-0.924565102666915	-1.11405635715203	-0.703315617267291	0.00455117782117195	1.27044091836446	1.65982214612355	0.113750230786788	-0.418900238502827	-0.446046405041401	-0.700231376665615	-1.30208738213849	-0.786229172628052	-0.293629571087602	-0.649159401604001	-0.954139621433627	-0.054090772549688	-0.199828696429904	1.52004696463677	-1.37964293962376	-1.15894978174275	1.30098627498276	-0.504643256413352	-0.792418127894812	-0.0371409953713949	-1.01254399060149	-0.845954944724105	-1.80580629802828	-0.574930510852936	-0.109305416225913	-0.303121503637005	1.67132703411071	-0.703242644063863	-1.05672515408908	0.550751941294072	-0.0535906770905591	1.35281739733737	0.219795239093829	1.50160506447921	1.43972312795509	1.34483250907784	1.61086885555028	-1.08128190426162	0.230603139998936
"CD86"	0.584494379550738	-1.07909462525056	-1.44232534975389	-0.728989626582736	0.195733629954138	0.52404032378264	-0.356078088406857	1.05217208164363	1.25473509345471	-1.6863174419073	-0.718557139760188	1.50467699902484	-1.0663329211027	1.32754557254789	1.07236572684617	1.41959082860448	0.936774430581569	1.57057540596956	0.410917910721746	-0.753485213316921	0.987873282743282	0.334429364213557	-0.677647292164347	-1.34412420874043	0.793383303540983	-1.49226091639685	1.32397806171071	0.808272896277599	-0.602537449262138	0.670779078567558	0.667658806531753	0.859155421518862	0.857485244859296	1.0464886559394	0.276537005047122	-0.76583875148301	1.30524049987541	-0.0311111882204134	-1.05263587664848	-1.23498508008826	-0.468556767809486	0.932765875966128	-0.857992420889448	1.05109068703442	0.726957293074825	1.04407195159489	-1.15192443262942	-0.107212190600678	-1.10395625045687	0.792187237001234	1.21899836005178	0.510644142020324	1.19578117543207	0.174560007198968	-1.05383234218313	-0.286910895961849	1.49327169849627	0.989806587073465	1.30335993323264	-0.981120774582241	-1.6251456503336	0.15839733385694	1.24122431036517	1.31897555898938	-0.155863580499601	-0.125829951185904	0.251808855841016	1.358666932704	-0.305124347152894	1.44926479459509	0.0839775229994474	-0.125804681378735	0.8230233757217	1.14677175861432	0.812294572471058	-0.198667079070885	0.175985906942887	-1.45450890929993	1.31796838987398	0.311715835869497	0.56321169153521	1.10183694521643	-1.55648180518013	-0.972452054009802	-1.12675005302639	1.52657280119989	0.942800001254341	-0.0874874004928179	0.595102717870369	0.789616244017075	-1.75928972628476	1.46365655407154	-0.402526396970359	0.883440754710991	-0.191940525324059	0.499197513891011	-0.832503016273745	0.812493574962153	0.86742297960991	-0.94773404147221	0.424933489666918	1.16473726878068	1.22412429739338	-0.833078393918998	-1.69777992174447	-0.0245847258828618	-0.770773455281105	1.25569188584503	0.611212799167479	0.24235659477068	0.73222511637036	0.943946043387267	0.244710785172546	-1.70616301884192	0.372761084901727	-0.795556711259849	-0.15901880328259	0.769351784969453	-0.861574745097818	0.650273037254111
"HEATR3"	-0.201416539304927	1.33969447350964	-1.1923776759735	-0.503317819211981	-0.342326853880651	-0.0937041612208805	-0.925448307162496	0.0929599402574979	-0.167701968732486	-0.0737334224468656	0.241238299172053	0.184927891743257	1.39684378363418	1.64263778782415	1.40612248138675	0.0670087035089278	1.39272690697077	-0.917847555424882	-0.492457176209137	-1.26343788281283	-0.661273632595588	-1.18950994993291	0.882835242166172	-0.913888891722366	0.109280679772454	0.420083201070311	0.339005469546785	0.147731137485749	-0.308674143034582	1.81950775657695	1.19403764180881	0.433455220850905	1.32192280368693	-0.658337262167042	-0.775486966950813	-1.36779805248457	-0.667304832450005	-1.04605929851952	1.41939533517743	-1.20031714923662	-1.14127127307535	1.65086833166392	-1.30420682835751	-0.775477201715724	1.14119263937544	-1.13702143854395	-0.712859528596747	1.41859758473104	0.25308669153548	1.61431052745519	0.197937440258025	1.35562531063054	0.4968317887557	0.431741531516253	1.2615906919025	1.299377223556	0.237284773529093	-0.0611814522494192	1.31431024381746	0.225858535312177	-1.26800492247383	1.57663513219915	-0.598718668142466	-0.454410506391819	-0.0876029083591379	1.40397179220722	0.199040082457994	1.18313716566165	-1.21591601773956	1.78753929805182	-0.925525941171525	-0.924587823537436	-1.31173983851748	1.19747174095443	0.967520037545022	-1.39547560047141	1.42795366888727	-1.1267768409587	-0.496288235461583	-1.05615835420319	-0.740539105517931	-0.740680924823546	-1.26059160803643	-0.585864895384732	-0.392196007848846	1.44853272545783	1.10244343676512	-0.804336024366027	1.20224497832592	0.697514976401195	-1.20163438709163	-1.00264294092399	1.18250557375702	1.52525650267757	0.0169182342305512	1.36549581610679	-0.249841161734827	0.0424508104719468	-1.39445127580191	1.38875902458628	1.27102676663928	0.28713082330661	-1.10418869568457	0.282707099024686	-1.29945966549235	-0.866772458916341	-0.262770940212744	1.06156266832972	-1.18611530256832	-0.707314818269695	1.38400017987335	-1.35630418906651	0.193967454347548	1.15778442187178	1.21832156871585	0.709499116677975	-1.15010323090432	0.112562383268075	-0.985356173550624	1.31691988384396
"CDK2"	0.40045509685775	1.06897285288892	-0.204034140882361	0.739576722992125	-1.36922527279382	-1.04297461072866	-0.727652698898028	1.19900148869076	0.231871326681191	0.248882318987839	-0.824348531108141	-1.37369457857881	-1.75525520679668	0.0607178453663546	-0.674157212369386	-0.242275806068564	0.458239240225576	-0.86477461715534	0.93365734370013	0.737345426655764	1.14783654979749	-0.616172584961369	0.831261347480354	-1.42429717718628	-1.38693817474419	-1.66318486009237	-1.15987550187604	0.498104256310573	0.836549247780901	0.371507400293644	0.58508101805956	-0.884515278747245	-0.702656061016731	0.52117365349852	0.579167394137491	0.514516490829247	0.7129256012033	0.676500643597286	-1.21370550452186	-0.137534914141325	0.442760420804774	0.650361328070841	-1.2168051767608	-1.31023987744815	0.479239375531432	-1.29217041178783	-0.464673666770286	1.37721884794728	-0.420481587759576	-0.645853216076318	0.635350365809279	-1.0604419517827	1.28175256889594	-1.01933244787134	0.879615168982237	0.778126390642334	-0.465849349701126	1.58936326024459	0.829524432307284	0.834190397380656	0.535695541140738	0.682229758698497	-0.950718456832196	2.42544223778336	-1.12747736421192	-1.18058820579975	-0.687403283180322	3.38328627745921	-0.778192562800196	0.0856574440490714	-0.710755624740308	-1.1286665028517	0.806660688371861	1.47706621333913	2.28984247959914	0.444257036212952	0.925889228133993	-0.01969612848413	0.378451036421451	-0.819808370636897	-0.500839873238179	0.160021280377801	-1.4567246384101	-1.13605541330312	0.350135838726835	0.528260705239272	0.660863482059533	0.39190379371231	-0.865091824814322	0.558834041168438	-1.47014538187448	-1.441450997831	0.740229404989835	-0.985176084520661	0.854195964036278	0.208761720764505	-0.819192562431349	-0.87410331831634	1.21783205577374	0.520608925501551	0.503108773955302	-0.84397347660181	-1.10320712222044	0.259493880716055	-0.00722361870136311	0.556014434634641	0.281111529505853	-1.18232353744077	-0.74666093096209	-0.820093077067064	-1.12902799909961	0.0362226132040425	-0.124537439841766	0.106771223836458	-0.743404467444411	0.45644272147289	-0.0365472122765428	0.377679787807964	-1.64503012778181	0.321176997189237
"CD82"	0.575023948062344	0.987509609110556	-1.03672459290307	1.76969225193851	-1.27284415532924	-0.687733263288355	0.909836701832755	-0.294055320303358	-0.307296027187857	-0.292864080538065	-0.439251645405503	-1.0569858175899	-0.512730943669081	1.39350742812096	-0.190324376361094	-0.456474152435318	1.19083501271464	-1.18750780178868	0.823948110240679	-0.560608490351529	-0.349808380640166	-0.814620823605446	-0.833005053388878	-0.374126116459451	-0.635805657106364	-0.246313642425593	-0.406286662711887	-0.753823279969062	-0.260887837326529	0.032799334295275	0.34726494644403	0.0676210718865952	-0.495687159810645	-0.510919646508507	-0.402199768643659	-0.3033921912718	-0.680559331407461	-0.998232310260853	1.55833435059188	-0.426361139575088	-0.83718648784179	0.888120690682376	-1.23449892793127	1.15165672595355	-1.65450191538526	-0.564534113496963	-1.20892261783656	1.1036855020275	-1.06032644135666	0.656136595549083	0.402422441981326	-1.36237035771508	1.43420622771091	0.597459136945322	0.715669187172505	0.167130542389668	-0.440929642445959	1.3948803695883	-1.16616396044466	-1.88629176440138	-0.175380676104133	1.22677583361852	-0.672460247311716	2.32812591251005	0.146084548451063	-1.04404815241835	1.1163042705141	0.897995218443353	1.08687467511497	0.889798081598414	-0.257740096081001	-0.259910729621911	-0.187074368369931	2.38981856349056	0.726333745806294	1.30676018213902	0.246604368986667	-0.352808463874781	-1.164466389093	-0.567005751246224	-0.455002708041618	-0.480904616949208	1.15057857205642	-0.342584638366035	-1.74730391791479	-0.235971707578081	1.32706179457471	-0.114480987650673	-0.732533608884617	1.03677920540108	0.0411259006429477	-0.579194768991787	1.15332248380248	-0.537493003302531	1.71767098578384	0.0794613063259628	-1.19427263905661	-0.733964047494285	-0.817358816791749	-0.811902666064227	-0.77854649287617	-1.16741879915463	1.88090782080819	-1.10852037957451	-0.11485645948801	-0.381563535264062	-0.4752825474123	-0.905539480860746	1.58792969699671	-1.33587206638676	-0.816241649503784	1.01729936179907	-0.45103437278329	-0.63390609059128	1.47475869606024	-1.56822772044496	-0.629417060816746	1.02050068683972	-0.963964867723641	-0.692534707666918
"MTA2"	0.868185809350403	-1.57671485715399	1.60513028108797	-1.01033502493772	-0.19446319145003	0.298989504110579	0.986584206118431	-0.727520437281189	-1.49835019418215	0.163099134946113	-0.666048579021418	0.102508037869938	0.00275979109469841	-0.440494847561382	-0.497087101069855	-0.562308611381045	0.184786600544552	-0.0882664775002948	-0.473281841356197	-0.10028039897978	-1.36116075650922	0.0247722131393795	-0.369664679010432	-0.989667485730984	-0.103967009672556	1.42532170214216	-0.322139137269677	-0.42493533415726	1.31861584745875	-0.44728875606154	-0.228808777866918	0.299320676526597	2.53092454232488	1.24517459741411	0.367763346780137	0.000972987569619183	-0.728183632772897	-0.0539534012635432	1.00348241715727	-0.83598508237404	-0.361580008336579	-0.25408190739801	0.669875332136399	0.809029135220311	0.612815308804716	-0.518538356681645	-0.423444854473575	0.866573237388207	0.0963704415883398	0.424502961787328	1.04802935953999	-0.219373372025009	1.78212978329565	2.24183929411139	-0.704651787521874	-1.62844727081371	1.5422033741521	-0.398158370752785	1.07002237333655	-0.262357503976562	-2.09596758532164	1.98404367312982	0.755100172175695	-1.66848306497391	0.21588805642633	-0.926818166422138	0.716716377499481	1.25552776407459	1.11039718216338	0.979099023967648	-1.02869399118932	0.065973244253645	0.0287141691464882	0.590542294117384	1.39535073906681	0.762419661355027	0.896856799277245	1.58251381714418	-0.245076970632014	-0.9509994230939	-0.655799725741595	0.361920766824464	0.0764095176098868	-1.45623382260926	-0.595045032805398	-1.06434741371782	-1.0092529087912	-1.69682458302469	0.226261436011323	-1.71438879485022	-0.819101733522732	-0.446492294237344	0.127527132108767	-0.552177805329397	0.195425828256957	0.50061949609819	-0.354356077285705	0.847435748198811	0.247022106517902	-1.21875117350183	-1.79933397337913	-0.0824763311288049	-1.7033981575417	-0.760416710473337	-1.18825416948458	-0.33227624879944	-2.03227380610952	1.19641249343071	1.0880257468385	-0.0839663390444636	-0.0291992567177661	-0.914617984133521	0.327089724967725	-1.19590178721314	0.000984432634078804	-0.369679139183491	-0.87918922383717	-0.581800852715488	-0.172469157221939	0.707249091506724
