"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"IL33"	"IL33"	0.387837467813213	-0.387837467813213	"S01"	0.387837467813213	"IS01"
"TANGO6"	"TANGO6"	0.387366809584753	-0.387366809584753	"S01"	0.387366809584753	"IS01"
"HELB"	"HELB"	0.385921618981282	-0.385921618981282	"S01"	0.385921618981282	"IS01"
"DCAF4"	"DCAF4"	0.384989412880877	-0.384989412880877	"S01"	0.384989412880877	"IS01"
"DNMT1"	"DNMT1"	0.384727863660018	-0.384727863660018	"S01"	0.384727863660018	"IS01"
"RFC2"	"RFC2"	0.384130630868748	-0.384130630868748	"S01"	0.384130630868748	"IS01"
"WDYHV1"	"WDYHV1"	0.383508292202701	-0.383508292202701	"S01"	0.383508292202701	"IS01"
"ZDHHC18"	"ZDHHC18"	0.382669763667335	-0.382669763667335	"S01"	0.382669763667335	"IS01"
"TMEM175"	"TMEM175"	0.381226458612354	-0.381226458612354	"S01"	0.381226458612354	"IS01"
"ALDH3A2"	"ALDH3A2"	0.381025754793278	-0.381025754793278	"S01"	0.381025754793278	"IS01"
"MEGF6"	"MEGF6"	0.37991935384821	-0.37991935384821	"S01"	0.37991935384821	"IS01"
"C17orf49"	"C17orf49"	0.379834347410507	-0.379834347410507	"S01"	0.379834347410507	"IS01"
"PAWR"	"PAWR"	0.379342921252342	-0.379342921252342	"S01"	0.379342921252342	"IS01"
"NDUFA13"	"NDUFA13"	0.378057325089951	-0.378057325089951	"S01"	0.378057325089951	"IS01"
"ZFYVE19"	"ZFYVE19"	0.375411366854356	-0.375411366854356	"S01"	0.375411366854356	"IS01"
"ABTB1"	"ABTB1"	0.375280699425016	-0.375280699425016	"S01"	0.375280699425016	"IS01"
"MLKL"	"MLKL"	0.373665929585862	-0.373665929585862	"S01"	0.373665929585862	"IS01"
"SDCCAG8"	"SDCCAG8"	0.373599582916321	-0.373599582916321	"S01"	0.373599582916321	"IS01"
"FADS3"	"FADS3"	0.373277521520553	-0.373277521520553	"S01"	0.373277521520553	"IS01"
"MAF1"	"MAF1"	0.373153083119386	-0.373153083119386	"S01"	0.373153083119386	"IS01"
"GPBP1"	"GPBP1"	0.372393470291413	-0.372393470291413	"S01"	0.372393470291413	"IS01"
"TTI2"	"TTI2"	0.370433095215598	-0.370433095215598	"S01"	0.370433095215598	"IS01"
"ISCU"	"ISCU"	0.370249774730073	-0.370249774730073	"S01"	0.370249774730073	"IS01"
"PANK4"	"PANK4"	0.369926015426327	-0.369926015426327	"S01"	0.369926015426327	"IS01"
"C15orf39"	"C15orf39"	0.369916681550266	-0.369916681550266	"S01"	0.369916681550266	"IS01"
"ADAMTS17"	"ADAMTS17"	0.36778902968206	-0.36778902968206	"S01"	0.36778902968206	"IS01"
"XPC"	"XPC"	0.366647469230656	-0.366647469230656	"S01"	0.366647469230656	"IS01"
"GATB"	"GATB"	0.366115493550104	-0.366115493550104	"S01"	0.366115493550104	"IS01"
"PIM2"	"PIM2"	0.365394175101859	-0.365394175101859	"S01"	0.365394175101859	"IS01"
"WDR43"	"WDR43"	0.361723876960936	-0.361723876960936	"S01"	0.361723876960936	"IS01"
"ABI3"	"ABI3"	0.361587080269737	-0.361587080269737	"S01"	0.361587080269737	"IS01"
"SH3YL1"	"SH3YL1"	0.360074250685821	-0.360074250685821	"S01"	0.360074250685821	"IS01"
"HLA.DQB1"	"HLA.DQB1"	0.358953973656305	-0.358953973656305	"S01"	0.358953973656305	"IS01"
"ARRDC1"	"ARRDC1"	0.357666684662749	-0.357666684662749	"S01"	0.357666684662749	"IS01"
"L3MBTL4"	"L3MBTL4"	0.356311843372927	-0.356311843372927	"S01"	0.356311843372927	"IS01"
"GCNT2"	"GCNT2"	0.354874800634231	-0.354874800634231	"S01"	0.354874800634231	"IS01"
"PPA2"	"PPA2"	0.354452359828842	-0.354452359828842	"S01"	0.354452359828842	"IS01"
"YTHDF2"	"YTHDF2"	0.351503770682248	-0.351503770682248	"S01"	0.351503770682248	"IS01"
"NUP62"	"NUP62"	0.350041843697041	-0.350041843697041	"S01"	0.350041843697041	"IS01"
"B3GNTL1"	"B3GNTL1"	0.34969552923847	-0.34969552923847	"S01"	0.34969552923847	"IS01"
"TULP4"	"TULP4"	0.349593974019355	-0.349593974019355	"S01"	0.349593974019355	"IS01"
"PGPEP1"	"PGPEP1"	0.34728180697822	-0.34728180697822	"S01"	0.34728180697822	"IS01"
"LSM8"	"LSM8"	0.346591073094237	-0.346591073094237	"S01"	0.346591073094237	"IS01"
"PTBP1"	"PTBP1"	0.346239864696139	-0.346239864696139	"S01"	0.346239864696139	"IS01"
"SMC2"	"SMC2"	0.346086849113299	-0.346086849113299	"S01"	0.346086849113299	"IS01"
"CES4A"	"CES4A"	0.345706752507265	-0.345706752507265	"S01"	0.345706752507265	"IS01"
"CCDC18"	"CCDC18"	0.345615729028185	-0.345615729028185	"S01"	0.345615729028185	"IS01"
"DUT"	"DUT"	0.34510023663877	-0.34510023663877	"S01"	0.34510023663877	"IS01"
"UFSP2"	"UFSP2"	0.344099395454379	-0.344099395454379	"S01"	0.344099395454379	"IS01"
"COPS6"	"COPS6"	0.341733050039457	-0.341733050039457	"S01"	0.341733050039457	"IS01"
"EXOSC8"	"EXOSC8"	0.340943641772376	-0.340943641772376	"S01"	0.340943641772376	"IS01"
"ZBTB17"	"ZBTB17"	0.340690740305241	-0.340690740305241	"S01"	0.340690740305241	"IS01"
"MAPK1"	"MAPK1"	0.339409841254899	-0.339409841254899	"S01"	0.339409841254899	"IS01"
"CCDC24"	"CCDC24"	0.338522233836887	-0.338522233836887	"S01"	0.338522233836887	"IS01"
"LPCAT4"	"LPCAT4"	0.336997363304374	-0.336997363304374	"S01"	0.336997363304374	"IS01"
"UNC93B1"	"UNC93B1"	0.336576026533103	-0.336576026533103	"S01"	0.336576026533103	"IS01"
"KLHL22"	"KLHL22"	0.335789005563458	-0.335789005563458	"S01"	0.335789005563458	"IS01"
"CCDC124"	"CCDC124"	0.335469619837881	-0.335469619837881	"S01"	0.335469619837881	"IS01"
"ARHGEF10"	"ARHGEF10"	0.335245514222766	-0.335245514222766	"S01"	0.335245514222766	"IS01"
"C2orf76"	"C2orf76"	0.334862423367046	-0.334862423367046	"S01"	0.334862423367046	"IS01"
"COPE"	"COPE"	0.331562395983255	-0.331562395983255	"S01"	0.331562395983255	"IS01"
"TSNAX"	"TSNAX"	0.329400915011375	-0.329400915011375	"S01"	0.329400915011375	"IS01"
"ZNF160"	"ZNF160"	0.329341793414386	-0.329341793414386	"S01"	0.329341793414386	"IS01"
"MFNG"	"MFNG"	0.328825370269033	-0.328825370269033	"S01"	0.328825370269033	"IS01"
"NDUFS2"	"NDUFS2"	0.327881082667664	-0.327881082667664	"S01"	0.327881082667664	"IS01"
"FRYL"	"FRYL"	0.326743837515214	-0.326743837515214	"S01"	0.326743837515214	"IS01"
"MAP2K2"	"MAP2K2"	0.32592122422139	-0.32592122422139	"S01"	0.32592122422139	"IS01"
"SPOP"	"SPOP"	0.32455647895259	-0.32455647895259	"S01"	0.32455647895259	"IS01"
"ZNF546"	"ZNF546"	0.323050740838258	-0.323050740838258	"S01"	0.323050740838258	"IS01"
"NUDCD1"	"NUDCD1"	0.32206290063034	-0.32206290063034	"S01"	0.32206290063034	"IS01"
"PDLIM2"	"PDLIM2"	0.322028403430146	-0.322028403430146	"S01"	0.322028403430146	"IS01"
"RCHY1"	"RCHY1"	0.321860783935406	-0.321860783935406	"S01"	0.321860783935406	"IS01"
"STX10"	"STX10"	0.321851297636964	-0.321851297636964	"S01"	0.321851297636964	"IS01"
"TSR1"	"TSR1"	0.321127139215425	-0.321127139215425	"S01"	0.321127139215425	"IS01"
"TAF2"	"TAF2"	0.321078320973436	-0.321078320973436	"S01"	0.321078320973436	"IS01"
"TMEM11"	"TMEM11"	0.321063459569836	-0.321063459569836	"S01"	0.321063459569836	"IS01"
"LANCL1"	"LANCL1"	0.318726801051389	-0.318726801051389	"S01"	0.318726801051389	"IS01"
"TCTN1"	"TCTN1"	0.31838209554345	-0.31838209554345	"S01"	0.31838209554345	"IS01"
"PSMA4"	"PSMA4"	0.317930408832645	-0.317930408832645	"S01"	0.317930408832645	"IS01"
"TAP2"	"TAP2"	0.317887433720536	-0.317887433720536	"S01"	0.317887433720536	"IS01"
"IMMT"	"IMMT"	0.317563720384498	-0.317563720384498	"S01"	0.317563720384498	"IS01"
"RBM14.RBM4"	"RBM14.RBM4"	0.316764706992358	-0.316764706992358	"S01"	0.316764706992358	"IS01"
"CCDC125"	"CCDC125"	0.315227263007974	-0.315227263007974	"S01"	0.315227263007974	"IS01"
"CREB1"	"CREB1"	0.315030412205991	-0.315030412205991	"S01"	0.315030412205991	"IS01"
"PPOX"	"PPOX"	0.314700140465173	-0.314700140465173	"S01"	0.314700140465173	"IS01"
"SARM1"	"SARM1"	0.314254928793199	-0.314254928793199	"S01"	0.314254928793199	"IS01"
"ANKRD36C"	"ANKRD36C"	0.313714422850479	-0.313714422850479	"S01"	0.313714422850479	"IS01"
"SEMA4D"	"SEMA4D"	0.313055323344043	-0.313055323344043	"S01"	0.313055323344043	"IS01"
"MRPL13"	"MRPL13"	0.31116733457029	-0.31116733457029	"S01"	0.31116733457029	"IS01"
"ERAP2"	"ERAP2"	0.310663105882027	-0.310663105882027	"S01"	0.310663105882027	"IS01"
"NOP10"	"NOP10"	0.309552140413858	-0.309552140413858	"S01"	0.309552140413858	"IS01"
"CYTH4"	"CYTH4"	0.309170152148147	-0.309170152148147	"S01"	0.309170152148147	"IS01"
"MRPS15"	"MRPS15"	0.308656890673006	-0.308656890673006	"S01"	0.308656890673006	"IS01"
"WDR12"	"WDR12"	0.308264363097758	-0.308264363097758	"S01"	0.308264363097758	"IS01"
"SNX19"	"SNX19"	0.30630506351168	-0.30630506351168	"S01"	0.30630506351168	"IS01"
"TIPRL"	"TIPRL"	0.30567502611187	-0.30567502611187	"S01"	0.30567502611187	"IS01"
"KAT2B"	"KAT2B"	0.305335702990592	-0.305335702990592	"S01"	0.305335702990592	"IS01"
"IFITM2"	"IFITM2"	0.305095150047918	-0.305095150047918	"S01"	0.305095150047918	"IS01"
"SLC41A3"	"SLC41A3"	0.303681977915642	-0.303681977915642	"S01"	0.303681977915642	"IS01"
"TXNIP"	"TXNIP"	0.30358029364202	-0.30358029364202	"S01"	0.30358029364202	"IS01"
"RAD51B"	"RAD51B"	0.299763505288101	-0.299763505288101	"S01"	0.299763505288101	"IS01"
"SMARCC2"	"SMARCC2"	0.299509934220229	-0.299509934220229	"S01"	0.299509934220229	"IS01"
"DEPDC5"	"DEPDC5"	0.297559509541877	-0.297559509541877	"S01"	0.297559509541877	"IS01"
"SSR2"	"SSR2"	0.297448130332116	-0.297448130332116	"S01"	0.297448130332116	"IS01"
"IFI44L"	"IFI44L"	0.297099409422035	-0.297099409422035	"S01"	0.297099409422035	"IS01"
"HLA.DQA1"	"HLA.DQA1"	0.297033844602552	-0.297033844602552	"S01"	0.297033844602552	"IS01"
"MYO15B"	"MYO15B"	0.294804521312635	-0.294804521312635	"S01"	0.294804521312635	"IS01"
"ZNF598"	"ZNF598"	0.293210846032099	-0.293210846032099	"S01"	0.293210846032099	"IS01"
"TOP3B"	"TOP3B"	0.291439936822398	-0.291439936822398	"S01"	0.291439936822398	"IS01"
"HYPK"	"HYPK"	0.289581939059679	-0.289581939059679	"S01"	0.289581939059679	"IS01"
"PTBP3"	"PTBP3"	0.288449752252636	-0.288449752252636	"S01"	0.288449752252636	"IS01"
"PRR14L"	"PRR14L"	0.287165963642252	-0.287165963642252	"S01"	0.287165963642252	"IS01"
"UBE3C"	"UBE3C"	0.287032578427303	-0.287032578427303	"S01"	0.287032578427303	"IS01"
"CBX5"	"CBX5"	0.285506998393697	-0.285506998393697	"S01"	0.285506998393697	"IS01"
"HOOK3"	"HOOK3"	0.28505667839182	-0.28505667839182	"S01"	0.28505667839182	"IS01"
"SBNO2"	"SBNO2"	0.280662807605358	-0.280662807605358	"S01"	0.280662807605358	"IS01"
"MFF"	"MFF"	0.27979806535941	-0.27979806535941	"S01"	0.27979806535941	"IS01"
"UBE2J1"	"UBE2J1"	0.278034095861848	-0.278034095861848	"S01"	0.278034095861848	"IS01"
"N4BP2L2"	"N4BP2L2"	0.277792378771374	-0.277792378771374	"S01"	0.277792378771374	"IS01"
"MAPK8IP3"	"MAPK8IP3"	0.276101887691697	-0.276101887691697	"S01"	0.276101887691697	"IS01"
"ST3GAL5"	"ST3GAL5"	0.274423582828543	-0.274423582828543	"S01"	0.274423582828543	"IS01"
"APAF1"	"APAF1"	0.274286090566798	-0.274286090566798	"S01"	0.274286090566798	"IS01"
"GTDC1"	"GTDC1"	0.273295828215001	-0.273295828215001	"S01"	0.273295828215001	"IS01"
"SMG9"	"SMG9"	0.272688303228597	-0.272688303228597	"S01"	0.272688303228597	"IS01"
"FXR1"	"FXR1"	0.271819155872159	-0.271819155872159	"S01"	0.271819155872159	"IS01"
"KDM6A"	"KDM6A"	0.271723235883147	-0.271723235883147	"S01"	0.271723235883147	"IS01"
"U2AF1L5"	"U2AF1L5"	0.270076787533834	-0.270076787533834	"S01"	0.270076787533834	"IS01"
"IPO9"	"IPO9"	0.2674021253954	-0.2674021253954	"S01"	0.2674021253954	"IS01"
"PEX14"	"PEX14"	0.265610800725764	-0.265610800725764	"S01"	0.265610800725764	"IS01"
"FBXO22"	"FBXO22"	0.265115089994921	-0.265115089994921	"S01"	0.265115089994921	"IS01"
"SEC23IP"	"SEC23IP"	0.264986705655048	-0.264986705655048	"S01"	0.264986705655048	"IS01"
"TBC1D17"	"TBC1D17"	0.262802683768456	-0.262802683768456	"S01"	0.262802683768456	"IS01"
"MMP24.AS1"	"MMP24.AS1"	0.259108429049093	-0.259108429049093	"S01"	0.259108429049093	"IS01"
"TOB2"	"TOB2"	0.258289010003952	-0.258289010003952	"S01"	0.258289010003952	"IS01"
"SLC1A4"	"SLC1A4"	0.255216881833773	-0.255216881833773	"S01"	0.255216881833773	"IS01"
"CCDC57"	"CCDC57"	0.254591090423132	-0.254591090423132	"S01"	0.254591090423132	"IS01"
"EIF2A"	"EIF2A"	0.253048754619662	-0.253048754619662	"S01"	0.253048754619662	"IS01"
"SEC23B"	"SEC23B"	0.249302832584727	-0.249302832584727	"S01"	0.249302832584727	"IS01"
"INTS1"	"INTS1"	0.249109199092649	-0.249109199092649	"S01"	0.249109199092649	"IS01"
"AURKAIP1"	"AURKAIP1"	0.249014423021499	-0.249014423021499	"S01"	0.249014423021499	"IS01"
"C12orf4"	"C12orf4"	0.248000293994456	-0.248000293994456	"S01"	0.248000293994456	"IS01"
"PSMD8"	"PSMD8"	0.244960672121523	-0.244960672121523	"S01"	0.244960672121523	"IS01"
"PSMB6"	"PSMB6"	0.243405324267598	-0.243405324267598	"S01"	0.243405324267598	"IS01"
"HLA.DRB1"	"HLA.DRB1"	0.24119206637589	-0.24119206637589	"S01"	0.24119206637589	"IS01"
"PRR14"	"PRR14"	0.23944134893425	-0.23944134893425	"S01"	0.23944134893425	"IS01"
"CASC3"	"CASC3"	0.237424914083203	-0.237424914083203	"S01"	0.237424914083203	"IS01"
"TMEM259"	"TMEM259"	0.237044491502594	-0.237044491502594	"S01"	0.237044491502594	"IS01"
"USP53"	"USP53"	0.236933593362334	-0.236933593362334	"S01"	0.236933593362334	"IS01"
"GRIPAP1"	"GRIPAP1"	0.236240804954106	-0.236240804954106	"S01"	0.236240804954106	"IS01"
"ATF6"	"ATF6"	0.235310090864036	-0.235310090864036	"S01"	0.235310090864036	"IS01"
"POLDIP2"	"POLDIP2"	0.234320034519503	-0.234320034519503	"S01"	0.234320034519503	"IS01"
"STARD3"	"STARD3"	0.232627806023711	-0.232627806023711	"S01"	0.232627806023711	"IS01"
"PCMTD1"	"PCMTD1"	0.231654414990188	-0.231654414990188	"S01"	0.231654414990188	"IS01"
"CALM1"	"CALM1"	0.231484278471932	-0.231484278471932	"S01"	0.231484278471932	"IS01"
"UGCG"	"UGCG"	0.230814841045888	-0.230814841045888	"S01"	0.230814841045888	"IS01"
"RBM42"	"RBM42"	0.230550248676978	-0.230550248676978	"S01"	0.230550248676978	"IS01"
"DNAJC2"	"DNAJC2"	0.229896018459935	-0.229896018459935	"S01"	0.229896018459935	"IS01"
"EPN1"	"EPN1"	0.228786485690866	-0.228786485690866	"S01"	0.228786485690866	"IS01"
"NFYC"	"NFYC"	0.227295818773616	-0.227295818773616	"S01"	0.227295818773616	"IS01"
"KANSL2"	"KANSL2"	0.226812405759712	-0.226812405759712	"S01"	0.226812405759712	"IS01"
"UNC119"	"UNC119"	0.225974475408072	-0.225974475408072	"S01"	0.225974475408072	"IS01"
"RTP5"	"RTP5"	0.225083228933218	-0.225083228933218	"S01"	0.225083228933218	"IS01"
"IRF5"	"IRF5"	0.223141642916519	-0.223141642916519	"S01"	0.223141642916519	"IS01"
"HEATR6"	"HEATR6"	0.222856381466772	-0.222856381466772	"S01"	0.222856381466772	"IS01"
"ID3"	"ID3"	0.221531438607622	-0.221531438607622	"S01"	0.221531438607622	"IS01"
"RBM14"	"RBM14"	0.220005966591342	-0.220005966591342	"S01"	0.220005966591342	"IS01"
"MARK4"	"MARK4"	0.219713539153881	-0.219713539153881	"S01"	0.219713539153881	"IS01"
"MIER2"	"MIER2"	0.219451197825083	-0.219451197825083	"S01"	0.219451197825083	"IS01"
"PES1"	"PES1"	0.21883042768416	-0.21883042768416	"S01"	0.21883042768416	"IS01"
"FRMD8"	"FRMD8"	0.218420973217516	-0.218420973217516	"S01"	0.218420973217516	"IS01"
"NATD1"	"NATD1"	0.218331615791921	-0.218331615791921	"S01"	0.218331615791921	"IS01"
"GLB1"	"GLB1"	0.218140926133909	-0.218140926133909	"S01"	0.218140926133909	"IS01"
"SLC2A4RG"	"SLC2A4RG"	0.217696741741288	-0.217696741741288	"S01"	0.217696741741288	"IS01"
"SPTLC1"	"SPTLC1"	0.216994416824271	-0.216994416824271	"S01"	0.216994416824271	"IS01"
"UVRAG"	"UVRAG"	0.216707584406101	-0.216707584406101	"S01"	0.216707584406101	"IS01"
"ZFAND4"	"ZFAND4"	0.215907525876748	-0.215907525876748	"S01"	0.215907525876748	"IS01"
"PPP3R1"	"PPP3R1"	0.213044624427886	-0.213044624427886	"S01"	0.213044624427886	"IS01"
"AMFR"	"AMFR"	0.211936428249018	-0.211936428249018	"S01"	0.211936428249018	"IS01"
"HIPK1"	"HIPK1"	0.21159328501036	-0.21159328501036	"S01"	0.21159328501036	"IS01"
"CLASP2"	"CLASP2"	0.211037269938693	-0.211037269938693	"S01"	0.211037269938693	"IS01"
"TM9SF4"	"TM9SF4"	0.210959540767681	-0.210959540767681	"S01"	0.210959540767681	"IS01"
"PSMF1"	"PSMF1"	0.21065695012131	-0.21065695012131	"S01"	0.21065695012131	"IS01"
"TSC2"	"TSC2"	0.210247502433159	-0.210247502433159	"S01"	0.210247502433159	"IS01"
"MAML3"	"MAML3"	0.209644188435449	-0.209644188435449	"S01"	0.209644188435449	"IS01"
"SLC25A13"	"SLC25A13"	0.206379826234345	-0.206379826234345	"S01"	0.206379826234345	"IS01"
"EFTUD2"	"EFTUD2"	0.203880942949039	-0.203880942949039	"S01"	0.203880942949039	"IS01"
"BBS9"	"BBS9"	0.203280203605292	-0.203280203605292	"S01"	0.203280203605292	"IS01"
"ZC3H15"	"ZC3H15"	0.202758900641903	-0.202758900641903	"S01"	0.202758900641903	"IS01"
"TCP1"	"TCP1"	0.202077988439882	-0.202077988439882	"S01"	0.202077988439882	"IS01"
"MYO18A"	"MYO18A"	0.200488177759716	-0.200488177759716	"S01"	0.200488177759716	"IS01"
"PPP4R2"	"PPP4R2"	0.199848683207777	-0.199848683207777	"S01"	0.199848683207777	"IS01"
"RPS6KA1"	"RPS6KA1"	0.198974027299009	-0.198974027299009	"S01"	0.198974027299009	"IS01"
"TSC22D3"	"TSC22D3"	0.197461749962199	-0.197461749962199	"S01"	0.197461749962199	"IS01"
"GLS"	"GLS"	0.1974296964591	-0.1974296964591	"S01"	0.1974296964591	"IS01"
"RNF115"	"RNF115"	0.19715792756267	-0.19715792756267	"S01"	0.19715792756267	"IS01"
"TINF2"	"TINF2"	0.196760225704764	-0.196760225704764	"S01"	0.196760225704764	"IS01"
"PDPR"	"PDPR"	0.196197226466574	-0.196197226466574	"S01"	0.196197226466574	"IS01"
"PIN1"	"PIN1"	0.192194357245528	-0.192194357245528	"S01"	0.192194357245528	"IS01"
"ARHGAP5"	"ARHGAP5"	0.191790713441975	-0.191790713441975	"S01"	0.191790713441975	"IS01"
"ANAPC16"	"ANAPC16"	0.190091339961611	-0.190091339961611	"S01"	0.190091339961611	"IS01"
"KLHL42"	"KLHL42"	0.189107565866808	-0.189107565866808	"S01"	0.189107565866808	"IS01"
"SH2B1"	"SH2B1"	0.187259670299237	-0.187259670299237	"S01"	0.187259670299237	"IS01"
"DHX40"	"DHX40"	0.184904477666461	-0.184904477666461	"S01"	0.184904477666461	"IS01"
"ARID3A"	"ARID3A"	0.184721010639791	-0.184721010639791	"S01"	0.184721010639791	"IS01"
"MOV10"	"MOV10"	0.184204057026604	-0.184204057026604	"S01"	0.184204057026604	"IS01"
"TAF12"	"TAF12"	0.18362777657233	-0.18362777657233	"S01"	0.18362777657233	"IS01"
"SUPT7L"	"SUPT7L"	0.182950555650501	-0.182950555650501	"S01"	0.182950555650501	"IS01"
"ATP13A2"	"ATP13A2"	0.181926755198401	-0.181926755198401	"S01"	0.181926755198401	"IS01"
"KLHL18"	"KLHL18"	0.181668011225869	-0.181668011225869	"S01"	0.181668011225869	"IS01"
"ZNF397"	"ZNF397"	0.18114822131767	-0.18114822131767	"S01"	0.18114822131767	"IS01"
"ANP32A"	"ANP32A"	0.179962051988926	-0.179962051988926	"S01"	0.179962051988926	"IS01"
"NBPF14"	"NBPF14"	0.179521080148723	-0.179521080148723	"S01"	0.179521080148723	"IS01"
"ARHGAP19"	"ARHGAP19"	0.179233184359435	-0.179233184359435	"S01"	0.179233184359435	"IS01"
"GRWD1"	"GRWD1"	0.177479317587768	-0.177479317587768	"S01"	0.177479317587768	"IS01"
"C8orf76"	"C8orf76"	0.176777561189174	-0.176777561189174	"S01"	0.176777561189174	"IS01"
"TTC21B"	"TTC21B"	0.175683783461711	-0.175683783461711	"S01"	0.175683783461711	"IS01"
"UNC45A"	"UNC45A"	0.174301606621716	-0.174301606621716	"S01"	0.174301606621716	"IS01"
"FLYWCH1"	"FLYWCH1"	0.174292229993826	-0.174292229993826	"S01"	0.174292229993826	"IS01"
"PAXIP1"	"PAXIP1"	0.174246803200139	-0.174246803200139	"S01"	0.174246803200139	"IS01"
"ZRANB1"	"ZRANB1"	0.173115549177518	-0.173115549177518	"S01"	0.173115549177518	"IS01"
"GSTP1"	"GSTP1"	0.172556860120177	-0.172556860120177	"S01"	0.172556860120177	"IS01"
"IKBKE"	"IKBKE"	0.171807093549835	-0.171807093549835	"S01"	0.171807093549835	"IS01"
"C11orf24"	"C11orf24"	0.168780563785666	-0.168780563785666	"S01"	0.168780563785666	"IS01"
"ACP5"	"ACP5"	0.167148453103356	-0.167148453103356	"S01"	0.167148453103356	"IS01"
"HAPLN3"	"HAPLN3"	0.166872129338358	-0.166872129338358	"S01"	0.166872129338358	"IS01"
"ATXN7L3"	"ATXN7L3"	0.166861717643213	-0.166861717643213	"S01"	0.166861717643213	"IS01"
"IRF1"	"IRF1"	0.16314433570209	-0.16314433570209	"S01"	0.16314433570209	"IS01"
"SNTB1"	"SNTB1"	0.162274622544807	-0.162274622544807	"S01"	0.162274622544807	"IS01"
"RAD23A"	"RAD23A"	0.162037967024859	-0.162037967024859	"S01"	0.162037967024859	"IS01"
"TRIM28"	"TRIM28"	0.161393990246042	-0.161393990246042	"S01"	0.161393990246042	"IS01"
"MAGED2"	"MAGED2"	0.160585843751417	-0.160585843751417	"S01"	0.160585843751417	"IS01"
"PCNP"	"PCNP"	0.159712079134522	-0.159712079134522	"S01"	0.159712079134522	"IS01"
"PPIP5K2"	"PPIP5K2"	0.157663993139068	-0.157663993139068	"S01"	0.157663993139068	"IS01"
"MCF2L"	"MCF2L"	0.155576209064262	-0.155576209064262	"S01"	0.155576209064262	"IS01"
"FAM168A"	"FAM168A"	0.154882201051096	-0.154882201051096	"S01"	0.154882201051096	"IS01"
"BCL2L13"	"BCL2L13"	0.153002122854453	-0.153002122854453	"S01"	0.153002122854453	"IS01"
"TMEM185B"	"TMEM185B"	0.150668777198576	-0.150668777198576	"S01"	0.150668777198576	"IS01"
"TM9SF3"	"TM9SF3"	0.147911528039448	-0.147911528039448	"S01"	0.147911528039448	"IS01"
"ANKRA2"	"ANKRA2"	0.147069400030782	-0.147069400030782	"S01"	0.147069400030782	"IS01"
"GLOD4"	"GLOD4"	0.146806913522478	-0.146806913522478	"S01"	0.146806913522478	"IS01"
"C12orf45"	"C12orf45"	0.145338015630181	-0.145338015630181	"S01"	0.145338015630181	"IS01"
"ZNF862"	"ZNF862"	0.14495168658474	-0.14495168658474	"S01"	0.14495168658474	"IS01"
"ADCY7"	"ADCY7"	0.144917002452403	-0.144917002452403	"S01"	0.144917002452403	"IS01"
"IDH2"	"IDH2"	0.144826882844583	-0.144826882844583	"S01"	0.144826882844583	"IS01"
"PAPD4"	"PAPD4"	0.142121919961699	-0.142121919961699	"S01"	0.142121919961699	"IS01"
"SSBP4"	"SSBP4"	0.138924021815062	-0.138924021815062	"S01"	0.138924021815062	"IS01"
"TMUB1"	"TMUB1"	0.138220554846674	-0.138220554846674	"S01"	0.138220554846674	"IS01"
"SCYL2"	"SCYL2"	0.13478980612197	-0.13478980612197	"S01"	0.13478980612197	"IS01"
"BTBD1"	"BTBD1"	0.134777224129474	-0.134777224129474	"S01"	0.134777224129474	"IS01"
"CBWD5"	"CBWD5"	0.134276163406835	-0.134276163406835	"S01"	0.134276163406835	"IS01"
"MBD6"	"MBD6"	0.133790418655795	-0.133790418655795	"S01"	0.133790418655795	"IS01"
"FIS1"	"FIS1"	0.133289083305333	-0.133289083305333	"S01"	0.133289083305333	"IS01"
"CHORDC1"	"CHORDC1"	0.127352699462309	-0.127352699462309	"S01"	0.127352699462309	"IS01"
"AGFG1"	"AGFG1"	0.126346558987003	-0.126346558987003	"S01"	0.126346558987003	"IS01"
"FRY"	"FRY"	0.125904168686913	-0.125904168686913	"S01"	0.125904168686913	"IS01"
"FGR"	"FGR"	0.121251115185192	-0.121251115185192	"S01"	0.121251115185192	"IS01"
"TMEM110"	"TMEM110"	0.11983409139299	-0.11983409139299	"S01"	0.11983409139299	"IS01"
"ATXN2"	"ATXN2"	0.119415056565288	-0.119415056565288	"S01"	0.119415056565288	"IS01"
"NEDD8"	"NEDD8"	0.115917227416927	-0.115917227416927	"S01"	0.115917227416927	"IS01"
"CLIP1"	"CLIP1"	0.115188619598601	-0.115188619598601	"S01"	0.115188619598601	"IS01"
"DENND3"	"DENND3"	0.11507342284517	-0.11507342284517	"S01"	0.11507342284517	"IS01"
"UPF3A"	"UPF3A"	0.113997548713185	-0.113997548713185	"S01"	0.113997548713185	"IS01"
"AGPS"	"AGPS"	0.111846657269647	-0.111846657269647	"S01"	0.111846657269647	"IS01"
"TSPAN31"	"TSPAN31"	0.111195378688809	-0.111195378688809	"S01"	0.111195378688809	"IS01"
"HACE1"	"HACE1"	0.11081598211438	-0.11081598211438	"S01"	0.11081598211438	"IS01"
"TANGO2"	"TANGO2"	0.110616319020854	-0.110616319020854	"S01"	0.110616319020854	"IS01"
"ETV6"	"ETV6"	0.108937884283206	-0.108937884283206	"S01"	0.108937884283206	"IS01"
"RSRP1"	"RSRP1"	0.108603399973966	-0.108603399973966	"S01"	0.108603399973966	"IS01"
