"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"STK25"	"STK25"	-0.116358484525323	-0.297794291998429	1.07527926635434	-0.805724355119191	"S02"	1.07527926635434	"IS03"
"PPP6R2"	"PPP6R2"	-0.0725924126576947	-0.583560175416666	1.03523169228479	-0.531857191046791	"S02"	1.03523169228479	"IS03"
"SUGP2"	"SUGP2"	-0.0273263850814884	-1.00918088605488	1.02408871048687	-0.160761575339861	"S02"	1.02408871048687	"IS03"
"ANAPC2"	"ANAPC2"	-0.0450895451187223	-0.649178800744208	1.01423423263556	-0.470363157961855	"S02"	1.01423423263556	"IS03"
"ZBTB48"	"ZBTB48"	-0.305123846611807	-0.286558617300927	1.00366435712435	-0.582769700907784	"S02"	1.00366435712435	"IS03"
"ENGASE"	"ENGASE"	-0.232967662458301	-0.176177224584696	1.00050073623553	-0.741235260540496	"S02"	1.00050073623553	"IS03"
"NPDC1"	"NPDC1"	-0.806514301876344	0.0633098531189651	0.994003962668634	-0.486211266457468	"S02"	0.994003962668634	"IS03"
"GTPBP2"	"GTPBP2"	-0.00715881234429154	-0.586479694260512	0.989356784311051	-0.532574996590791	"S02"	0.989356784311051	"IS03"
"TYK2"	"TYK2"	0.0256751485251772	-0.572395580223281	0.989067974374691	-0.572312595928173	"S02"	0.989067974374691	"IS03"
"DNAJC1"	"DNAJC1"	-0.499654150018514	-0.166919970884347	0.98442600160764	-0.51334748336373	"S02"	0.98442600160764	"IS03"
"CBX6"	"CBX6"	-0.518281411245281	-0.51845956799646	0.975744854544168	-0.161440393068211	"S02"	0.975744854544168	"IS03"
"KMT2D"	"KMT2D"	-0.284441804489916	-0.455977437884621	0.972826895599728	-0.408308968101881	"S02"	0.972826895599728	"IS03"
"SLCO5A1"	"SLCO5A1"	-0.49010708300396	-0.745830196157371	0.967976410789662	0.0355150400684358	"S02"	0.967976410789662	"IS03"
"ST6GALNAC6"	"ST6GALNAC6"	-0.613292962545591	-0.215408416093232	0.966189138652677	-0.354974241530565	"S02"	0.966189138652677	"IS03"
"LFNG"	"LFNG"	-0.398036250834106	-0.163102535849165	0.952212676408547	-0.565003487798743	"S02"	0.952212676408547	"IS03"
"AMPD2"	"AMPD2"	-0.314687010155653	0.112045223001885	0.948648187939268	-0.885530717153795	"S02"	0.948648187939268	"IS03"
"UNC45A"	"UNC45A"	-0.146157564591032	-0.27031407869108	0.947218556175502	-0.666503820564326	"S02"	0.947218556175502	"IS03"
