"cHL02"	"cHL09"	"cHL108"	"cHL11"	"cHL116"	"cHL12"	"cHL19"	"cHL21"	"cHL22"	"cHL32"	"cHL33"	"cHL39"	"cHL48"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL59"	"cHL63"	"cHL65"	"cHL70"	"cHL71"	"HL001"	"HL003"	"HL007"	"HL010"	"HL014"	"HL022"	"HL080"	"HL145"	"HL146"	"HL150"	"HL364"	"HL393"	"HL400"	"HL419"	"cHL136"	"cHL138"	"cHL149"	"cHL150"	"cHL153"	"cHL154"	"cHL155"	"cHL157"	"cHL160"	"cHL164"	"cHL167"	"cHL169"	"cHL175"	"cHL01"	"cHL03"	"cHL07"	"cHL08"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL107"	"cHL109"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL117"	"cHL118"	"cHL120"	"cHL121"	"cHL122"	"cHL123"	"cHL14"	"cHL16"	"cHL26"	"cHL42"	"cHL47"	"cHL55"	"cHL60"	"cHL64"	"cHL68"	"cHL74"	"cHL77"	"cHL79"	"cHL86"	"cHL89"	"cHL90"	"cHL92"	"cHL93"	"cHL94"	"cHL95"	"HL021"	"HL353"	"HL356"	"HL357"	"HL360"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL382"	"HL387"	"HL398"	"cHL124"
"RRAGC"	0.558536291411804	0.493940927417572	-1.07977528660883	0.4494175055872	-0.015604350688557	1.12116921489041	0.413980736112743	0.104179815240391	-1.29177450607549	-0.408152532994636	1.1552597665596	0.101930240720122	-0.0898926436253086	-1.02267597713379	0.195458688814361	0.311251675991435	-0.828398831252027	0.0471359240538058	-1.01708212791809	-1.02034666979632	0.261227458860868	0.340545720978756	-1.04534974576837	-1.08355195523244	0.176596000015432	-0.502793057022739	0.281861769315538	-0.397853383095187	0.371636957449378	-1.022695368519	0.472068947789701	0.30486607228658	0.12476161780289	0.349877052866959	-0.949442719086234	0.0546844568898634	0.467282132952568	0.96074860249551	-0.812045634692889	-0.984489410712583	-0.652550841923039	-0.447427930728382	-0.655085851074444	-0.0676156998764203	-0.395426468550933	0.219288753641633	-0.657808537279461	0.484371033312618	-0.884931223838995	0.00816584030409477	1.09077021664808	-1.1085129944064	0.441488300579703	1.14382070757975	0.776111218518957	0.220063856028421	1.19592130233382	0.198711765107824	-1.09639998996125	-0.292783676578913	0.191790937533138	0.472533501055121	0.754361007719907	0.265412264086587	-1.18322861576289	1.00581659011427	0.467066837547644	0.518163845063188	-0.890890230938507	0.770179466729865	0.53050325234451	0.37251761987952	1.04015667457762	0.662437165214362	1.18840929527606	0.626753926490715	1.20273293717653	0.892875878333729	0.63823118873087	0.957816235095243	1.07077315739929	1.42796072778617	-2.39260056173655	-1.37929523743642	1.11479825195339	1.05267131618122	-0.944588090628448	-0.0435472207443028	1.16729403508419	0.474893388247368	1.07834860679766	0.99784206107008	1.09904892980787	0.699924253122433	0.659644751575486	1.06239313069718	0.95131850272412	1.04799822350808	1.04010764547533	1.12615513471298	0.680519961507111	1.11408489878561	-0.158805389445777
"BCL2L14"	1.1690995921009	-0.826590475289358	1.10115283401516	-0.492217944035173	-0.298800091009054	-0.554691197944921	0.798273652209581	0.600373384384287	1.09157256987681	0.507764101173919	-0.079644111030012	0.413143627308673	-0.317145489794774	-0.888131040776868	-1.20591241060834	0.557180511197652	-0.321951595029856	0.149313266256386	1.05266060115636	0.17546460937556	-0.467247128617352	0.819911117269538	1.06083263958274	1.01398629189243	0.714973271514036	0.507425719509991	-0.0767032972997469	-0.718359928796615	0.868541764044986	0.0414726014573413	0.470647853449248	-1.21933572631108	1.02344022552134	-0.926742458126811	1.08874015098369	1.22504618554728	-0.0285916266200658	0.346206682800575	-0.0879775829646498	0.309821300691395	1.05119431418857	0.574938159587912	0.66565401053948	-1.42340360205032	0.492841330163413	-1.26451128964637	-0.748109331906226	0.546972943706463	-1.04605382090947	1.28698230241069	-0.414233251128763	0.302325360225031	-0.206576382916774	1.20812596081721	1.29632260266444	1.35314318721528	-0.248513968285433	0.772559432184846	-1.52752755534791	0.050794780855113	1.25791730997237	1.27161243171776	0.00390045753742473	0.698035533557609	1.20279935593606	1.04474414846253	-0.160361435670181	-0.930472646289461	1.25352892021819	1.17629484543904	1.04441117646999	1.02890896648758	0.586618026455838	-0.560210612512775	0.113264195363585	1.28459446360574	0.514666660760728	1.25702845800884	0.498526902516617	1.0458961871375	1.33277513361303	1.25196959078753	-1.19214778748871	-0.452349287145111	-1.76213243733314	-0.690717324854294	-0.164831973566351	1.50422478010935	1.41126430094174	1.30331056942186	-1.30218653529415	1.05667128641628	1.40468855966955	-1.17640209748082	1.05756553585422	1.39626870993385	1.37914297293233	1.1584793334107	1.2484824168579	-1.60083985777605	-1.26086912929653	1.40145434336666	1.15116244820419
"KMT2A"	0.412775620379931	0.636172985003689	0.214375187427766	0.871140776929196	2.24211511245517	0.332752034291186	1.43656484191258	1.44811968968289	0.312852131450368	1.78654429265639	-0.659670370695616	0.0842616740059187	0.317841290467594	1.4855363738175	-0.653548365432371	-1.39864405422479	0.892157382673817	1.81643921150323	0.757571324207784	0.380375744696786	0.927791025748305	1.82302375347812	1.61249651040822	-1.23197565905206	1.22588141147951	0.0247209562908657	1.10386204384146	0.63571817224697	0.595373805781469	-0.94269511405961	-0.862273109840022	-1.46479052616994	0.54980949985196	0.231849899413053	-0.275160897596628	1.4155212962955	-0.995943424470495	-0.180883082477685	-1.22400387810972	-0.695489296836111	0.518354607152406	0.271241871398435	1.16090940829963	1.42948789889389	-0.719916004565105	-0.385753842869388	-0.84161570961667	-0.0796029671547511	-0.875079092013023	0.455829149359686	-1.31198445986451	-0.415383277847564	1.33985578284894	-0.00755305953214142	1.40881181575891	-0.289318663593585	0.645323742409163	-0.483687605057186	1.49282676275496	-0.298059486996405	0.296929955589226	2.09590978490954	-0.398044170717959	1.23275182601538	1.89160485080056	0.330073176943122	0.650313720270817	-1.40108161263907	1.43704742424093	0.37590154854882	-0.994262829598545	0.142004519189545	1.24221675045849	1.47434238840268	1.04024731375358	0.314459520303064	-0.854952852591727	1.08077123031863	0.558575902708848	0.153236614543159	0.51893238239512	-0.734510480664523	1.88273143771081	0.955850868545132	1.74795557564313	-1.13763358285436	0.205612816781859	-0.712785493821948	0.518622168589303	0.714545306110453	1.11330041164732	-0.0670377933038917	1.14229365722861	1.54401235427982	0.376641343203973	1.39664419105516	1.49537079088427	-0.212322750267945	0.829301168901239	0.466435007281964	-0.922682259149945	0.138424249004652	1.42935302706172
"LTA4H"	0.891505277067001	0.765020675609222	-0.616297374636132	0.249171967529651	-1.16131981313981	0.696494234969915	0.681241171421755	-0.656291655810722	0.170004006138828	0.418762962787354	-0.588759935205502	-1.39760996260318	-0.322091694977682	0.91979641943454	-0.945295561350997	-1.09898677070947	-1.01602326900945	-0.832161785414491	0.776815756636134	-1.37288632491223	-0.589014182935355	-1.06687793030984	0.385720737733833	-1.21225935810329	0.223024625146615	-0.813188197238329	0.0883905301449269	-1.57790015622717	-0.686936127122487	-0.919225517994611	0.218297232542948	0.310245803420944	-0.707744224013204	0.458420713159955	-0.555389179212797	0.287790964550362	0.550527527889081	0.410954157811638	0.79174032446677	-1.02350972136751	0.310868316783389	-1.09343015850867	0.744917741769995	-0.802808237749204	-1.18735403958869	0.60694776601589	0.414117125352346	0.370538293388515	-1.25675300015879	1.08573055224076	0.596435520596377	0.104759203533169	-0.761647284802406	1.29072318701705	0.92436573174821	-0.354006171056407	0.197532115124671	-1.26471451370234	-1.2622456325893	0.283574181612499	0.907484899022975	1.07439199371977	0.435481583074771	0.389780293131773	0.859617593802086	-0.836791263203177	0.668869231711334	1.18493739493406	0.925087928409344	0.982038417770412	0.65349834658477	-0.737593685268348	-0.42498973992773	0.366027007755044	0.951058362308381	0.399360128360237	0.942862461044842	0.609746194797258	0.75358169640696	1.14558043004489	1.38635040437636	1.00021492597939	0.77012030501024	0.0541186712321104	1.15769588178613	1.20828272297108	0.657129675149604	-0.782679518337743	1.10245147778375	-0.460768361166032	0.828581045820048	0.777592240017722	1.07208906401795	1.41049042121041	-1.90080498743137	0.99780075982649	1.08304405949482	0.969358513620291	1.07156843055262	1.18019718206007	0.0793316519917799	-0.95353658157291	1.05035172567162
"DDX21"	0.734390350968504	0.617013760663033	-0.1632428519511	-1.09074962676342	-1.29848228880485	0.033272349874365	-0.592238383248634	-0.796066636351188	-0.432802748190712	-1.3041630786438	0.860552622403455	1.00105048459601	1.22296499472359	-0.965463938517545	-0.629874653485928	1.00043396790839	0.347821666653777	-1.43030829643749	-0.320374528474156	-0.324280040802581	-0.190821907252913	0.657397294794856	-0.990214018719795	0.115776927455648	-0.770416439099249	1.25956210658025	1.38422165344995	1.3346871959192	1.41969901742468	1.72688738692097	1.51614834671107	-1.04128049416966	1.2960504329036	-0.962941255708489	-0.204450606089969	-0.8198276099766	1.66072470373188	1.6060179996731	1.11839735247098	-1.10100415631104	-1.50218590868627	-1.2411707633685	0.782320814365025	1.2271680039969	0.160107028782376	1.32092589546715	0.325452695761057	1.22636958160595	-0.734767019957762	-0.853557141564524	1.39139022630362	1.55156316125192	1.28715230424999	0.645056749215145	1.14635705421537	1.74901862371666	-0.381637687678327	1.12350228677364	0.796784654770394	1.0752222711947	0.908372932427805	0.363116032701067	0.676930117636273	0.631801572911356	0.94002447998805	-0.00102332237114917	-0.852208590714174	0.608869570493853	0.676072150576217	1.28658720920642	1.25049304913941	0.622039606141245	0.863018115862772	-0.832968917449233	1.71868327486952	-1.07935213809589	1.48124165554215	1.43619106300369	-0.107348318236151	1.11637912274702	-1.57497561384063	-0.153126590660269	0.346706725091906	1.23742884376194	0.744795618931033	0.960362851355741	0.9336553015773	1.03338199980931	1.69141871091151	-0.907535973332274	-1.03043164586651	-0.109968278731465	1.08804870433523	-1.58553340407943	-0.325480514996086	-0.0355335600390565	1.27790708652534	0.686916054478414	0.965853715685802	-0.554564785713198	-0.074277938059686	1.15858720290546	-1.20152369946635
"CCNL1"	1.2141452274727	-0.959945232677946	1.20840809125533	1.25314276133187	0.326386468225736	-0.143028330309653	1.21770340163026	-0.105215427337846	1.12758796124349	0.941367454760049	-0.558846016474391	0.989502739281282	0.76550059655876	0.644450992782872	0.807849675305862	-0.356107586237912	-1.10502913873218	0.837454439712429	-0.471620883245167	1.19101013315952	-1.23821798959488	0.0211198353816695	-0.0149288880985098	0.188486285479968	0.12760950831253	0.320953424916055	0.164242219124973	0.351313536404923	1.02110708142328	1.25033193173906	-0.464402454912258	-0.778325581319931	0.200418820309958	-1.22075204559901	-0.401116702688661	0.510988961061719	0.58502567357655	0.807395700093514	-0.761468772040452	0.207963190633761	1.22231118455149	1.10727637349453	0.814469170825928	0.488151451927083	0.0558046481561985	-0.699641096938864	-0.418399781587854	-0.506935480014678	-1.20464957354618	0.178621109530812	-0.695093035122177	0.0610616505369606	0.0183919695701171	0.22285298103179	0.0649974212991032	1.06393288011056	0.764820240161514	0.65183362344801	-1.49208798246123	0.407582416543411	1.37319104439609	1.48104644499941	-1.4630011979691	0.766327455253932	1.33037429745688	0.789706166750952	-0.998994377416047	1.40748704491643	-0.0773318226485429	1.30709459742157	0.0710125579809153	0.117560359014604	0.782727219666025	1.12909171539245	0.613895787377822	1.1542151336234	1.28056731748272	0.932954987401835	-0.372782174175268	1.14429827331937	1.11589851477329	-1.52454562038906	1.08576590696256	0.750799134605536	-0.430306548436679	1.49406038982373	0.857607943099616	-1.42001158157842	-1.33095704409954	1.15616878196663	0.542707604030577	0.707274616799298	1.26606740581309	1.42984487840838	0.715898617516161	0.870668609522026	0.859658576370979	0.780801566693112	0.654880891183994	1.00343357485941	-1.4740086533553	1.33424528771114	1.29501351663088
"DNAJC19"	0.122432719011891	0.159261319999006	0.0677828571063887	-0.810836719600145	1.15306965942692	1.19350963519882	1.10443599225741	0.299684879440165	1.33264759930955	0.369126938034931	0.385096273516536	-0.85262081047626	0.0763536906124745	0.626801658764791	-0.996026153002169	0.00458229391201637	-0.320712656865127	0.0257089139805	0.0703091635302394	-1.15827278147108	-0.9637402276404	-0.461531568062198	-0.130456471066449	-0.48326969002934	0.189321260859605	1.05552434109605	0.0542803645708381	0.94565532590986	0.0423695705269581	-1.01483675471619	0.311244735499639	-0.659513686753835	0.988061610096604	0.648055683416687	0.380604096485334	1.08342322187069	0.619545007011521	1.09319371317464	0.281084506589851	-0.876932256455261	-1.31315687111806	-1.04947738480112	1.23201817954168	0.391004456394485	-1.19137704140414	0.0480518877533201	0.516460947725919	0.294916710909582	0.12535784364766	-1.40735575664752	1.13585804341692	1.20819446460003	1.19766034221969	-0.818945462961171	-1.18557076096622	1.3113329511403	0.592637669918637	-1.37777420922019	-0.34238593574122	1.18395903629157	1.23471562983076	1.25289434310797	-0.498787917365904	-0.313299003040023	1.22834297545236	1.19687273747665	0.1023807361706	0.211664745835935	1.13842926024926	1.24394960487934	1.05536002737754	0.397214818488932	0.814865405365969	1.19664050305389	0.380820559012441	1.09809781034066	0.184238720957307	-1.04900376894433	0.473435319063666	1.25811336721193	1.06984409905186	1.49049313405781	0.673801158503903	-1.36009829799923	1.50067391426436	-1.19454135558137	1.33515381343166	1.15067134277123	-1.23881729897174	1.13620665847359	-1.3255318553996	0.2546770495213	1.30353003525244	1.05451497419516	1.09033500990076	-0.839808398406896	1.20933970356566	0.0686085923306181	1.07624854796979	1.22002834472942	-0.489467300909641	1.40616288224698	1.02096592256946
"SRSF10"	1.84523733802007	0.558205047807076	1.12890528742835	-1.55210744332082	-1.14582134771553	0.843488238977296	1.50874629365027	0.769879501963521	0.832334880441104	0.116242142358884	-1.68038568826726	0.341741320677764	-1.04405752253804	0.202508327560555	-1.23254083099164	-0.287665351720628	-0.64601374115564	1.47561917927733	-1.18043880790465	0.0959468970658718	0.116371052250592	0.859134760253049	-0.166332131774517	-0.355289025395976	0.521256333777024	-1.62562197201778	-0.362000527984309	0.232139395615173	0.576265744019238	-0.76448985914595	-0.625820210444857	-0.934116305856268	-0.367220057348525	-1.08014287081283	0.95410211054413	1.59730664315804	0.178899137184613	-0.559439342002624	-1.07943038453794	-0.543234901061075	-0.841058830791317	-0.439029722385968	0.779703952543776	1.30251684671747	-1.14101790037844	0.336520089749819	-0.729579963658818	-0.648751137576141	-0.858889437479994	-0.905120992107131	-1.19335401702492	1.76820281536071	-0.850791775123452	1.99344145085191	2.13887269555829	-0.550416389886082	1.28259031908952	-1.29710583790118	1.89526626306353	1.19252719290252	1.81204313500206	0.64759893679932	-0.0371847446843092	0.00247344606877881	0.478903849818484	1.99803019244967	0.495457446585555	1.22525378627661	-0.342605440615095	1.1813530442548	-1.71596698826574	1.61729822697167	1.45818618284955	-0.326213229410565	-0.575779327087556	0.701172299315011	-0.944657551287863	-1.30299762416683	-0.171676878056029	1.09845999382592	0.0703197992243954	-1.23009374748315	1.3619194608951	1.62520457300791	-0.274839303578049	-0.107844600321115	-0.650069865208118	0.401832585357522	1.77826341993488	1.74705538801156	-0.815372990910173	1.77991672341157	-0.185077564494287	0.40586785678445	1.64977786023964	-0.0601056317588005	1.10543377811203	0.71693851733726	0.255743818921306	1.24921621929915	-0.179067292645513	1.07709019247139	1.19401656227468
"CD164"	1.09685551209684	-1.00949784084023	-0.799178925060574	-0.39445353610593	-0.35323365344112	-0.867824224597414	0.788883670262404	-1.14581748892505	-0.281328858087155	-1.16568141828951	-0.304341470971895	-1.66674232251239	-0.222645206693415	-0.805857299686078	-1.17251288026908	-0.950335792932154	-1.25947528311543	-1.04134129937861	-1.70297808047942	0.7917551458723	0.159854432725253	0.104429173584395	0.371411507924384	-0.0464776937568506	-0.70430381836153	-2.92555281944875	-1.68876663280462	-0.953477498027748	-0.584731810084503	-1.70541616920809	-0.161542605515085	-1.43843785271827	-0.720174086491792	0.203960217739472	0.348322047717065	0.829687500367052	-0.521924310685399	0.632201995583078	-0.0726895954326897	0.851679428888918	-2.27182412748124	-0.0746229818385643	0.453604197587554	-1.12880146715817	-0.0502665858735239	-0.757146612463223	-1.04676153432191	0.123898694591791	-0.223158412302361	0.234746253962418	1.05723743468106	1.49457242401136	-1.50737878021615	-1.63481359052189	1.06702983187747	0.443833264327253	-0.819841630082001	-0.774070663699248	1.10104433545562	0.382409677417875	-1.03428812305146	0.847387429536464	0.624569515746538	1.17480842474777	-1.49950096799254	0.913524065617051	0.555181585173032	1.6917883648967	0.972685847956519	0.957435558887627	1.28932381141499	-0.727286672541933	0.96133592257847	1.19741330520174	1.13437291404617	-0.485301114737282	0.631549217235962	0.714737964379463	-1.06566982539147	1.49457126495026	1.04427866723469	2.080218729116	1.88311592878115	-0.651158243844625	1.06624478459709	0.0573103350810261	0.23712524841682	2.18489601716307	2.04843548903308	0.867859629662694	-1.79347154218705	0.786243669960383	1.05561481249816	0.818115531375309	0.850326488726201	-1.06607279081337	1.03099421944507	-1.77751956191914	0.0356722851339354	-0.622848589619248	1.31126629498731	1.9065174557088	0.821799660389977
"CYB561D1"	-0.518316076444521	0.301532832807965	1.38163278158328	-1.47277646407022	1.25693656773892	0.0464715346785559	1.1705634505027	-0.165383423198731	1.19728115087808	0.219496982858898	1.20742042733922	-0.133625821446722	-1.08298820304656	1.18556497004183	-0.368452056230338	0.141297797938104	-0.171231689992939	1.08914464052417	0.139897072383645	-1.28905204397736	1.19513043504474	-0.0757652053223425	0.174036778188841	0.0572252208261133	1.18125639182455	-0.5791674914218	-0.981958829826425	-1.06696634128825	-1.06459586821429	-0.896018125574174	-0.505285801888321	-0.696187108038141	0.0995181441107365	0.582977429134974	1.16020644966447	1.24596074264771	0.361983313698918	0.459420811795619	1.13164635992584	-1.27305381044118	0.452413461929274	0.619783678783653	1.16674046802019	1.2105042267345	-1.38511434754964	-1.34180145730041	-0.385156376918267	-1.01091282649843	0.222519858313997	1.18429843772487	0.146818198740059	-0.852631382636462	1.13531233459619	-0.251012997204757	0.323005665566007	0.690982270724668	-0.258679883131838	-0.00988300454409589	-0.200028176389337	0.427353125026612	0.285310281322178	1.16936964011627	0.969337814850343	0.843547173907324	1.24304289925941	1.25724739367931	1.27482069889465	-0.975251387124458	1.19566782975273	1.35594582181324	1.17056218501176	-0.0931803987459298	0.494756537110933	0.700441123072828	1.18904151106746	0.0209946920161753	-1.47983907679633	0.608417492659906	0.0695188678367618	0.253647628267641	1.16105866582896	1.5690945316889	-1.40408612319047	1.26308000165472	1.26170148581272	1.15080168693436	1.31209740159861	1.19264141518036	0.201430181999106	1.22341743734704	-1.35469494402762	1.16838695403421	-0.41044587905462	0.337168401356257	1.21318788890099	-0.716649859205107	1.1508979292313	-0.0240631413821587	0.606396622180073	-0.479186293016969	-1.434027951212	1.45692481711784	1.22211156703116
"TOPBP1"	0.499036566718185	-0.413451964102676	1.13264548722482	-0.281475786374763	-0.115663909365371	-0.0927457440290378	1.227066781934	-0.245285791876287	1.27238065359236	-1.10091916240914	-0.332089603282033	1.19179429840854	0.238111715850697	-0.106508877499775	-0.308458048194876	0.422409612301762	0.498698306365628	0.0691019348762499	1.08264574821169	-1.35827515960274	-0.555986777469459	1.23612860558057	-0.116440392776393	-0.571942028023229	-0.00832073169161573	-0.18930951264626	-0.766998119332796	0.167702526412725	1.2405309277243	0.302915186306557	1.15680806804644	0.502612298484938	1.23614635542344	-0.419421904370812	1.0436783169675	0.609283110780765	1.27583827134696	1.27394192448588	0.761984198607361	-0.216791504448313	-0.888985339470001	-0.936796144170691	0.574873984589013	0.670441852139264	0.0736106239747425	-0.292299966386601	-0.567410712371097	0.58279883392865	1.28886745964692	-0.491980956937211	-1.11827505784384	1.19054389077274	-0.2396095441403	1.20048835716511	1.0517327922128	0.660006646591848	0.525215815047296	0.21858270699286	1.37915158837289	0.451049105458421	1.37634191027046	1.34633867249887	1.15780523455895	1.34315022245405	-1.19463398030933	1.21738947478772	1.27763187062943	0.141077041355913	0.0249319486388517	1.17136051396133	-0.546711895777283	1.18218618906028	1.23746442709093	0.275690715763135	0.0791995103394637	-0.922176899924593	1.15132523602463	-0.341232925733373	1.25396045578993	-0.0648966114084076	1.16651293967752	1.75486634825294	-1.74132433371777	-1.5495693280233	1.28572967896933	1.33877868206153	-1.06454210372294	0.518977196871907	-1.30817684344829	0.504394490593157	1.28273993404971	-0.318481421885194	1.14096525218548	0.175742025166062	1.07826670630343	-0.0685515970669335	1.10160771989853	1.08867394078028	0.0731313403501813	1.16258043950856	-0.623400968483445	1.20509617103419	1.2635059872402
"GNB4"	0.447179203473223	0.402963346802253	-0.49790721460851	0.00558330600892166	-1.62521762346126	0.544859402112506	-2.15860585998274	-1.40155496673217	-1.73713930333572	-0.0142796297334129	0.445262489440568	-0.52620397316959	-0.455429669756059	-0.539590172175153	-0.195691060209105	-0.577800642681498	0.955270460262549	-0.983493505850858	0.526928227535698	-1.65365873864926	-0.183332211778965	0.410695522670233	-2.04339473693066	-0.598748361971165	-0.98809959487708	-0.648302285056233	-0.787222336257236	-0.983626806836315	-0.71622067099357	-1.76247682864251	-0.381017291194173	-1.72105893206881	0.207067724449394	-0.0615405214717342	-0.461976151040105	-0.676832362932134	-0.609784517784232	-0.52222364764027	-1.73981202709742	-1.75877533167256	-0.64096519346348	1.04651318693957	-0.863838712749992	-0.701551773710379	-1.79931197012037	0.474454905820401	-0.360760496914889	-0.259623247751244	-0.929463449969426	0.466592341325924	0.158000174561576	0.305841009845625	0.502202205989365	1.01012277872908	0.985203517758333	1.1839507339444	1.16567117850579	0.393728021892532	0.779597109946362	1.11194594550836	1.0196693695846	0.295438188427254	1.21908855168199	0.88332592230344	0.363044965955174	0.941021519768337	-2.02908481434387	0.780612716522429	0.741461205978937	0.786166740471608	0.950747533713005	0.217620216252044	-1.94976210781979	-0.21376931935803	0.766169688207724	0.155743871723073	0.553249329512549	0.73411179334393	0.473884777487152	0.513491904349221	0.746836684659343	1.3052714608102	-1.17654042961425	0.666322424880877	1.27785426761886	0.863241747619785	-1.84366067359678	0.98279695102644	-0.73497394078122	-0.154293951266519	0.973094261154818	-0.205217079255744	1.03829594385459	0.737450559215414	-0.582587662173578	0.914216718586345	1.01673954265899	0.430384217730943	0.735319287830583	0.558503601737337	1.35909499761919	0.484990472619628	0.799215057275391
"SAMD3"	0.174669690964177	-0.231851226040534	1.04938745587674	0.0927045539924322	1.29869053975988	0.093351037789386	1.00318502498492	-0.0560346027900178	-0.358241359553555	-0.152919743380799	-1.30472528228613	-0.0254838545952189	-0.129943577647156	0.9693894848781	-1.08014992482981	-1.32224683287408	0.103225313318035	-1.07895143539862	0.171992047851561	0.688935634477909	0.936017227249066	-0.887535445352356	-1.25062563054798	0.894952531480379	-1.89882633952028	0.586177270499588	0.175215744789365	0.947834192393233	0.663827427489181	-0.0411701586701144	0.0101306863889235	0.83623219413956	0.472689369684313	0.560495809009143	-1.3082977734617	0.211898853933089	1.03210630054559	0.09378486292546	0.931783111191785	0.920287026651498	-0.513954032783001	0.944463438423045	0.852216842820295	0.497458635241479	0.832106211020855	-0.969859941812554	-0.34564443066878	0.623449807646192	-1.2159778118015	0.627134140101354	0.958887016393854	0.918302339309943	0.641193257329816	0.791169719940009	-0.288204402336062	0.902427065810714	0.985309191494739	1.0377150299052	1.05899562863702	0.841717412742321	0.897302467558026	0.963768601563031	1.07344469583354	0.920867061265858	0.85315741900614	0.893223356243028	-1.98979992184178	1.04652316805023	0.902877050918651	0.858308496740351	-0.0950052669576837	0.0918694569142604	0.579274624767923	0.190393337556769	-0.059287821150258	0.0166416510009998	0.985211137635792	0.954813638285031	-0.10858763797771	0.1384385570134	1.09065326683595	0.830106323371773	0.939196156434832	0.176244821367035	0.917722814972512	1.18215519182391	0.834451182089095	1.05900387339001	1.07113642703787	0.0451400908769756	1.12966581052068	-1.3447947058552	0.909155648160381	-0.241462459072379	-1.46949269560778	0.824008805617501	0.88222616378822	-1.79603350414567	0.801426472280229	0.028111254664305	-1.03402509722503	-0.00522587826157054	1.01923303114593
"MTBP"	-0.297183149376956	-0.280033121650385	1.39484824568467	-0.677560508523186	-0.747595453661254	-0.816236529470011	1.25253054086119	-0.755026287950042	-0.0960035902903045	-0.0183124380438148	-0.512217209542849	1.29527866732902	-1.00938099060635	0.210846886166916	-0.459570803486149	-0.590540341620162	0.171948841691284	1.08228553718559	-0.341749122091371	1.33524060150482	1.23656783637426	0.428874891713449	-1.03452089362405	1.24604051837585	-0.226427454076512	1.26091376022817	0.619022031252123	-0.741711196507624	0.279898144929287	-0.00640883002649587	0.442813695267147	1.24634555505663	-0.529587143583764	-0.554759102364652	1.29249972074254	0.267266907238777	0.390393962025491	-0.453808666757953	-0.925088487493254	1.24880355246417	-0.377772871805559	-0.766049439925296	1.2984072000556	-1.28998884453906	-0.877221541551347	-1.21903440083933	-0.196281248045677	-1.24836908947043	-0.848666079280063	1.27704280007304	-0.975811419803433	1.20372407965998	-1.02996761907439	1.00494054780964	-1.16102882596932	-1.23075424734344	-0.953111168351789	1.28021330669939	1.39299375847563	1.3366869369871	1.28980445587006	-0.0824897948908497	1.29918639925898	1.36572608159343	1.30830601173033	1.30467754637368	1.33180592108822	1.55960229773717	-0.228632126953405	1.50649404130216	0.35598176826279	-0.129760626232421	0.124221934999222	1.25727784721377	1.36529090448421	1.28038938290643	0.208664641972037	-0.169207828118115	-0.536842118026765	1.31603804907221	0.0386843429257428	1.75735931439654	-0.72282803540926	1.2598829627838	1.35052973006909	1.78693073629693	0.932362371495298	-1.10592735207671	1.27356702527874	1.2460139407071	1.45234563447283	0.0402692301574523	-0.648175312840946	-0.194216292966462	1.26868232213475	0.278792563064835	-0.431187752810495	-0.684427915442988	0.626491732839587	0.0123909503595315	-1.16930856790152	-1.05396222363418	0.104193806016344
"PSIP1"	-0.123185805441112	-0.462371563916036	0.770023409961754	0.594035310231518	1.64294239378025	0.791221876635852	1.57375283360855	-1.12870449970218	1.13080628502556	1.16242214657861	-0.821167899603106	-0.421804271276752	0.31013669688583	0.819429608302032	-1.15286936500066	-0.146357326463079	-0.256407673191961	1.13331943549228	-0.525632883909814	1.63367707705183	0.969457955263472	0.0297532536595658	0.484811298371206	-0.978931637925019	1.21007219166093	-0.317746163731644	1.04796116259671	1.23767115645061	1.08432033521308	-0.379843167295011	-0.981949871971184	-0.501692446684613	-0.206899811229287	-0.479133951939501	-0.632245459457238	1.06130832789622	0.937305018187378	1.33407303715444	0.57349065789951	-1.18361677149431	1.2486310991152	-0.928854425609434	-1.01003933950247	0.810354042778438	1.15795156410045	-0.917963890828786	0.909319943819487	-0.161854635856391	-1.05903904638034	0.582281696144667	-0.809843529915508	0.84163195805304	1.54965463977053	0.7634469244867	0.974661273579007	-1.22622563191571	-0.847516623392868	-1.49185341043476	1.81526731429646	1.08548447231187	1.51462885171399	1.79034442564953	-0.789806853990687	1.12876145756737	-0.730332663656188	-0.714493707047998	1.34991212869883	1.67032388701145	1.2182187925429	1.56648456680589	-0.618683470427725	0.891032531152813	1.63315743188696	1.21005468822616	1.06133486592187	1.01403849932478	-0.176987672193154	-1.25825389678287	-0.334821133994617	0.622373130740964	-0.802539162399303	1.81896663746478	0.964199934270516	1.64153972537915	-0.672002873036411	-0.801651162209292	1.25349741399046	-0.589786043771188	1.64099955908796	1.66214991845693	-0.886656895264981	1.47319404711276	-0.662107396224592	1.49119793665526	0.954473139471307	-0.982234551805323	0.00719025533329373	0.836169581606915	0.900758923362204	1.6236304775643	-1.37403223185694	1.63851946549385	-1.22071147588896
