"cHL04"	"cHL05"	"cHL11"	"cHL17"	"cHL29"	"cHL31"	"cHL32"	"cHL35"	"cHL41"	"cHL42"	"cHL46"	"cHL52"	"cHL53"	"cHL56"	"cHL62"	"cHL69"	"cHL72"	"cHL74"	"HL002"	"HL004"	"HL006"	"HL009"	"HL031"	"HL032"	"HL150"	"HL356"	"HL359"	"HL363"	"HL382"	"HL383"	"HL417"	"HL419"	"cHL136"	"cHL144"	"cHL146"	"cHL156"	"cHL158"	"cHL166"	"cHL06"	"cHL10"	"cHL102"	"cHL103"	"cHL104"	"cHL15"	"cHL21"	"cHL23"	"cHL33"	"cHL36"	"cHL39"	"cHL40"	"cHL49"	"cHL54"	"cHL57"	"cHL58"	"cHL63"	"cHL64"	"cHL67"	"cHL70"	"cHL71"	"HL003"	"HL013"	"HL347"	"HL387"	"HL391"	"HL393"	"cHL137"	"cHL147"	"cHL148"	"cHL149"	"cHL151"	"cHL154"	"cHL155"	"cHL159"	"cHL162"	"cHL165"	"cHL168"	"cHL169"	"cHL170"	"cHL174"	"cHL175"	"cHL177"	"cHL01"	"cHL02"	"cHL03"	"cHL07"	"cHL08"	"cHL09"	"cHL100"	"cHL101"	"cHL107"	"cHL109"	"cHL113"	"cHL118"	"cHL12"	"cHL122"	"cHL13"	"cHL14"	"cHL16"	"cHL19"	"cHL22"	"cHL26"	"cHL43"	"cHL47"	"cHL48"	"cHL55"	"cHL59"	"cHL60"	"cHL61"	"cHL68"	"HL001"	"HL005"	"HL010"	"HL014"	"HL015"	"HL021"	"HL022"	"HL079"	"HL080"	"HL145"	"HL146"	"HL357"	"HL364"	"HL367"	"HL368"	"HL370"	"HL376"	"HL378"	"HL400"	"cHL124"	"cHL138"	"cHL139"	"cHL157"	"cHL160"	"cHL164"	"cHL167"	"cHL172"	"cHL176"	"cHL178"
"EIF3G"	0.296714209854395	0.163540563431704	0.0260587700366181	-0.328293155650083	0.544962091313548	-1.16589064983866	0.0417290604738705	-0.0779526404321564	0.597775633663869	0.672800353502663	-1.34601402332368	-0.647678688303126	0.936253979557489	-0.592586613017692	-0.768799868619259	-1.49782446403982	0.497697387475245	1.91846843055137	0.846855006274479	-0.167268653975261	0.795056785473206	0.42854526199756	0.730607084446493	-1.31749265957399	0.23507758765373	-1.10825928558306	-2.16845461810527	-1.83522625090816	-0.562147197809153	-0.469451095274059	0.0327797809008141	-0.254335722462445	1.35206536745306	1.1697556188299	0.682084282059584	-0.690592591616036	-0.943690154104672	0.457434949500435	1.36637292199426	-0.270891906266346	0.630235076418786	0.985301634375959	0.722939519424974	-0.204736658259942	-1.32448563776562	-1.03322895310196	-0.656028103864265	1.09119723032296	1.15309709233055	1.01484150775846	0.222642455521982	-1.96648596765559	-1.41795044805323	-1.1936878677938	1.03590737090766	1.02555197481184	-0.280658371694543	1.03462083651324	0.947443267624172	1.24647862694824	0.690721503127924	-0.150252536240385	-0.95915873591348	1.52970721587655	0.977963282202785	1.10939584694483	1.62315378268417	-0.231586628190552	1.06342758080119	-0.939703196555635	0.634704260566482	1.10141972050367	0.141037109744798	-0.559291998049473	-0.201752380033802	1.19069231322699	0.936180165916247	1.47734243381465	0.579264795590642	-0.858881310382032	1.24661694644686	-0.941245002005319	0.897212594464876	-0.708754064428499	-0.480552766478358	0.976169913208468	0.971173897340958	1.62127541824551	0.0519323835761475	-1.61716361675917	-0.0967557517370017	0.0500723359743066	-0.270920682564608	0.558724918964755	-0.390622886966322	0.579956109861689	1.51892950019968	1.39795802937404	1.01436675709123	1.1919417303601	0.320024609285999	0.0134474745940966	0.225661408405334	0.529884481214109	0.520167896049268	0.350874229866995	-1.04087962778237	-0.562329250667216	0.455055345732093	1.06353938126615	-0.97984104681197	1.04107154015072	1.12145479219261	-0.469562112119553	-0.443524802718984	0.904237132730157	-0.175690684223721	0.594310152473984	0.719045803291298	-0.506375398949526	-1.12235266378103	-0.306633509076566	-0.377170714143138	0.0340389366177027	-0.350058015145116	-0.37150113962525	0.379752670156734	0.852659723922556	-0.664849813474603	0.348758432318098	-0.192947376401079	-0.0869775607398927	0.894448370347488	1.29197585910603	0.463560825239773	2.31591866007636	0.857292507429218	-0.799994116948426
"PSMG1"	-1.03377209133816	-0.402760903731002	1.06620310515298	0.442421769604862	0.635489244438798	-1.49172224723081	1.0979724370593	-0.757171826012229	-0.460116721440938	0.287252874443183	1.00626421915631	-0.0369033110543738	0.267697458563204	1.00608715011493	1.10512146119739	-0.693673752228339	-1.16494359976161	-0.12379861538488	-0.311309601296763	0.716073110420294	-0.903733971698255	0.702685792390727	0.290556873852225	-0.690013703867913	-0.975501615480652	-0.961594144888275	0.603681939350165	1.10717895193869	-0.727946707538519	1.07323685039595	0.200485915267404	-1.03787056733604	0.80000722924086	-1.17200548635148	0.381444335810378	0.529657150010049	-1.00644757428662	-0.358911915645058	0.970880500535697	0.646156911834782	1.13974594418612	0.87098949148582	0.994849739433729	0.987352602779971	0.214019605764973	-1.54827935898958	0.947860305995369	0.946008977616985	0.865793408768422	0.978002488556444	0.292219966127228	-1.18338566325181	1.08719338553639	0.556320732951379	0.781342678024089	0.637428658128215	0.0773547406127432	1.07596227383805	0.360423263104682	0.659521650663076	-0.777970532124645	-0.735279714867652	1.07324830025103	-0.120224269543156	0.576683444967093	-0.893143129548643	-0.921427027236912	1.27234761982986	0.588427391097321	0.539870295199364	-1.13775140181828	-0.710633388816985	-1.6172562728018	0.586130064494794	0.23743663684652	-0.0520573965176707	0.52817447278849	0.491786512320804	1.01361607953604	1.33854491752585	0.809040767129842	0.114929099175054	0.392302379554886	0.994879957717139	-0.594421198802135	0.58149355976191	-0.799358666643704	1.00714784973898	-0.0703417245056635	-0.102598437328032	1.08436466789026	-0.798339428303904	-0.864840969727499	0.749432345478943	-0.535098840623088	0.904585717085697	0.582391638304544	1.10402418784473	-1.52512543696508	0.76853099901144	1.12379391989036	0.762584318918442	0.676003859780819	-0.175645927499237	0.266278313845717	-0.480256109221156	-0.286000444276354	1.13058716025303	0.626923171355583	-0.984271496587112	0.0489163146513906	0.561875082041545	-0.419647596803178	-0.956150531344777	-0.99104398477902	0.685874608457708	-1.27515465463665	0.485813915169061	-1.16991425396577	0.716753281932664	0.70633294483409	1.01915166235736	1.02805324213579	1.10077965398944	-0.556055404602061	1.07043626629241	1.01606531278774	-0.990339429186257	-1.03199442998737	-0.224960982149406	1.06330984953499	-0.428582553558361	1.03842491068719	-1.5674774560094	-1.17758987061472	0.606293151865407	0.996477260805851	1.15660888913061
"CLPP"	-1.02950149475465	1.03599779984922	0.939011933354144	-1.05301251886228	1.26710440973064	0.484130765744626	-0.977204117534059	0.243941023166724	-1.12351789617632	-0.598107607242304	0.13651920030311	-1.04012548462818	0.5501417406378	-0.669158629001907	-0.815300620158759	-0.347723724501493	1.13614241307969	-1.2469804753485	-0.055352079347806	-0.0759733271007674	0.0735846065217906	0.0820359568074232	0.505023781059074	-1.06391911330751	0.222577172536478	0.50448888243674	-0.89780879553055	0.178307107454956	-1.22854445788666	-0.990893892143729	-0.261542726317036	-0.0111800722408121	-0.0726919117681723	-0.716389392072	1.1096293316042	1.09404587285141	-0.206283336083802	1.45959773823106	1.08001617621201	1.17958741495553	-0.150346281293105	1.10957313197698	-0.92883482496694	1.13889286573531	-0.101999680474712	1.18806672805987	1.10316451349787	0.50080012372569	-0.619972801634566	1.2428544645719	-0.873969594873515	0.320470236923764	0.221094604123512	0.482595674959037	0.11062856883741	-0.187817359989054	1.08531362205053	0.443256844127083	-0.0350289204163383	0.466248394988029	-0.00849588221097632	-0.574256269571677	-0.223524356463114	1.36658967688054	-0.0939070470048182	1.24349716155357	0.530650935696138	1.33299810601684	1.18341563134706	-0.17440126191556	-0.222509483300849	0.159636361908344	-0.869976657089605	-1.13787561773592	0.393166716019341	1.16617975269664	0.51004255437512	0.688135385412552	0.449532635337722	-1.15029746649679	1.05985446203516	-0.192193384051178	-0.259980137093711	1.09364379185243	-0.660656691826089	0.490820425193808	1.06695670711959	0.0561321758945812	1.07852694645243	-1.46576453587228	1.25625263984184	-1.12290354675723	-1.05870347992875	-0.847205729906062	0.0923750999231832	1.16147426609075	1.12585708319979	-0.168252080711341	-0.12509763372585	0.174007655733569	-0.00990439429340344	1.11556173456792	-0.880788564660978	1.06218422230924	-0.894895513020934	-0.997199209004912	0.0939683229479354	-0.122008075927425	-0.167967229630602	0.291231996976282	0.0993874100375021	-0.694186329146157	0.242071214149559	0.335042404049791	-0.304702830486964	1.04390050901218	0.258224088180272	0.563059519235247	1.17219126737146	1.13322073417621	0.528495760011596	1.04168409165432	-0.431202341289612	-0.00602510949277577	-0.901582895819062	0.222109285049239	-0.34405688415183	0.645244765064681	-1.20011220272885	1.05363826514878	0.457638219620917	0.80695117536737	1.13510531686953	1.35006991358884	0.231622584363662	-0.294740445873261	1.10819779254806	-1.03005789855685
"OSBP2"	0.0578148176487545	-1.01930848996981	1.10231219340115	1.09797228944826	-1.10956204246118	1.471068318794	-0.944787822665128	-0.887032650725467	-0.790192547128799	1.12509039259331	0.725741811332623	-0.132964031395873	0.492060519526309	1.06821020330563	1.07803192828239	0.55939192981932	-0.309526937129171	1.25923504633538	0.119099897025032	-0.969530041487871	0.483203800993197	-0.451248291076739	-0.609145621300939	0.0441282057906835	-0.913584515114251	1.18671805363632	1.13606417802985	-1.13791694582211	-1.06317576658005	1.15996175368375	0.313416907159667	0.40451047398787	-0.557308063429121	-0.936408284201014	0.264300614142218	-1.26627387618586	-1.10535362348669	1.2378698400186	1.06881044888046	-0.726586378606214	1.07059166569571	-0.581339590671418	1.21154999427125	0.644900417397155	1.27947101726217	-1.04873525230165	0.0756191221168977	1.18143996825435	1.157949413651	0.245542200329328	1.18898807883028	-0.00324040306880764	1.22106583978498	0.161230777873816	-1.00571224269225	0.000164262537024566	1.07076681619629	1.16089782712516	0.100776309776845	0.306102546600275	0.013698791210409	-0.40226392310335	0.0883208463477339	1.14559251355542	1.11806839484446	1.13346038122104	-0.908040173608993	-1.30363907967001	0.685879035966054	0.380057759605021	0.519435293129772	-0.343116137074406	0.767243384974861	1.07952798957693	0.323554335299947	0.614597087793119	-0.0777633760705937	-0.740505459172362	-0.425043929763619	1.16892404406476	-0.3680304318657	-0.576074943965421	-0.293855320346431	-0.882277995522823	-0.142752716117677	-0.226993586601303	0.446502457205359	1.09566383399755	0.590821937748919	1.11400364555113	-0.141901592461809	-0.197967132360868	0.0478248876168885	-1.05681494363051	-0.868114861881481	1.05510975383711	-1.14983373867238	1.13441497420912	0.246607846656626	0.657196064691406	0.576503572183132	0.36887970522772	-0.0816191440034407	-0.279506085387671	0.820992979718541	1.12508267509251	0.326030647101226	-0.21127666183458	0.684289932704683	0.28284070345874	0.438750627547766	1.05568501726891	1.20621307501975	1.13523116392551	-0.254572239771594	-0.717126472685312	0.169114366676183	1.06688546584373	-0.490999521538538	-0.0382385572595116	-1.24598404656084	0.573351057613731	1.24467717300126	0.667184141286523	-0.931962915562488	0.564140675853683	-0.209290401739396	0.235654016729122	0.399813952803444	-0.772220610839291	1.12352222093336	0.191737434707473	-0.953184560417821	-0.818708409239704	-1.24807345165475	0.458028609938644	0.254228634003081	-1.04147309274216
"TOE1"	0.673222127624573	-0.756955570764435	0.944097731156869	0.671008132263885	-0.607736111147065	-1.37965255889145	1.14314259694729	0.671906351115573	-0.459468491321207	-0.877779683565554	-0.662740314198574	-0.61851939974735	-0.919631679887677	-0.642965733469081	0.891204609044406	-0.415810104050914	-0.791772505735524	-1.39978053217456	1.60271776035248	-0.692313613545084	-0.882522702390165	-0.596161193139903	-0.712163937547631	-0.655390906553543	-0.623147326856802	0.847789142016316	-0.427015738824407	0.821968647749475	0.653667249490257	0.680608388590762	-0.663921156575266	-0.649010043630451	0.86047296331206	1.86744495193172	-1.15695110111106	-0.534260236356382	-0.947397258354725	-1.34553015633478	-0.86903836298836	1.85900161005139	-0.969715288677436	0.786593203609318	-0.828476683637503	-0.689200171709304	0.803057508675701	-1.50415668989646	0.968970201516387	0.931842089045106	0.697574588348918	0.0655798400287907	1.6980242978567	0.291078721086956	0.40707056096643	-0.801793381936976	0.944712809964527	0.842345863609476	-0.630953120509465	-0.780534556720774	0.650013627726288	0.379529475754552	-0.989634697681651	0.575765139108836	1.23067864546622	0.741117318958817	0.585701641171852	2.00140315135298	0.370669216772939	1.31313504693863	0.786425121706411	-0.647297206943577	0.921370378864578	0.736599945811595	-0.905354504109343	0.513596681671693	0.575009559756039	1.02380932505782	-1.49665020137192	0.957570154821082	-0.56932558852727	1.47118318640636	0.693965733049004	-0.662637567929456	0.416754878413983	0.201212469842319	-0.588977468614015	-0.893884889452147	0.221804941141158	0.892585901197685	0.0177709467671442	1.30928650683406	1.35013584006526	0.326306517323754	-1.43694467803785	1.5239996723034	1.06029354729114	-0.631874785958608	0.611792881345682	-0.00766688418603079	0.718122472218152	0.970397202111789	-0.28961661155811	-0.730979119380514	0.658488361171004	0.314999692731956	0.44165595067217	-0.382996784319415	-0.453712984504998	-0.742790466588402	0.706325259070442	0.624530986861658	-0.243730971381258	0.770177602973734	-0.497895357143589	0.0535371907178437	0.802021072410269	-0.981661563959144	0.258202581608586	-0.936229137708481	1.42988811614853	0.666365383665517	-0.476858391149416	1.21466003727716	0.758168922225542	-0.886189487433971	0.109076003276038	0.558392911569809	-1.14953558513572	1.2134853668926	1.1271136023541	-0.452760458887422	1.00384522812368	1.19482630318911	0.695516483710305	-0.0622271494355133	0.915667359521326	0.354632215313148	0.439778077024896	1.04511698121306
"ORAI3"	0.577016035016605	-0.462099011256929	-0.726276774372762	1.05512864838363	0.342687132784092	1.28316870689214	1.04847635385762	1.28099151766477	1.22897005529844	-0.139296911058692	-1.06299864671568	-1.20930043153763	0.10930783063381	0.0243815946118795	-0.974164823104327	-0.816467482399188	1.1378602355471	0.0258430144676961	0.982450863839187	1.12638305823669	-0.714240019693681	1.16038549128699	-0.461139401159847	-1.22007787799718	1.26490711748567	-0.940702368701868	0.102583705588109	0.444798701843461	0.689992050297506	1.38994282917031	0.510674562045481	-0.903194909855647	0.38319942597233	1.26564565524531	1.35471578609728	1.31979811701172	-1.02184962252472	-0.801527083109213	-0.497583683020685	0.0300082770965939	1.37853505712287	-0.6799414155682	-1.24048625023888	-0.11814098120602	-1.21279274736692	1.36464086280596	0.622918126094075	1.24410944431897	0.659022575472074	1.09072165744884	0.659520373761055	0.657777204899064	-0.949875954796185	1.20001496015554	0.533625260098252	0.567810422597631	0.464971078951186	1.31303323278384	-0.00258497340894962	-0.618835828873161	0.833025982086834	1.29502160380813	0.410026229638744	1.16552666182757	0.0588133197301537	-0.963305904223547	1.09715694110948	-1.1798963437169	-0.59366730945238	-0.961968804915647	0.820261888833748	1.37603063829942	0.270641232338101	-0.0716259729382049	1.22679870547395	0.194076420607336	1.1749765477548	0.32592929849135	-0.171288068352169	1.27959385314397	-0.0123362553206181	0.449696070253273	1.02186350507727	-0.103941216650259	-0.529737517622875	1.04734311664599	0.0829518885609369	-0.898644001210145	-1.01417912900743	1.57768587096728	-0.589244411753894	1.18993692668206	-0.963357931879744	-0.234320019912463	1.03496484018745	-0.392372820078016	-1.08067392182129	1.0364506831431	1.34234262064059	0.762550867971121	-0.507555309437147	0.171669071795438	1.10542242107074	-0.792229696488579	1.15420895188205	0.218059791804786	-1.01831921021555	1.09060295803522	1.0416919013304	1.01782506630607	-0.925535256689667	0.700724777747421	0.321560443036602	0.41663613593536	-0.133312762654829	1.05451263559456	-0.37756406500477	-0.341255274771381	-0.369669070024596	0.269884405418498	0.0955297309086222	-0.914244522539237	-0.936991383080671	1.04258335969306	0.0313564314529984	0.760941296938858	-0.185141239630102	0.532661171019698	0.226395952465255	0.0728028494668278	-1.09727839292053	1.16469269196035	0.87537163279909	-0.244818755773374	-0.0104831389254419	-0.205428716344334	-0.18131185402279	0.361388271107079
"TMEM55A"	0.117735134330502	1.12817926367281	1.09598687266012	-0.99452235471261	-0.496450176345455	1.51880313287994	-0.925257801834748	-0.031961145495131	0.263706896670131	1.19889260648572	0.0308968558497719	0.594502181525916	-0.105371067713224	0.240325019850861	-0.83519702698513	-0.303299632053457	0.454618144354806	-0.00397211684878942	-0.872072633968804	0.246086884147038	0.152150203427561	-0.0330066872740096	0.538388396379278	-0.597588590330634	0.275091330229683	-0.993766839607382	-0.107773385993369	0.255237549960817	1.11216051592626	0.915091157144555	-0.356915247970707	-0.216229446570311	-0.506256170708026	1.06384466984263	0.685551040173501	1.06801536703181	1.13679613947908	1.16060530485345	1.10759310736905	-1.59938797071203	-1.18348528338794	-0.92292086047465	0.404763662779466	1.14448058510189	1.19778902201862	1.2429339860041	1.07714963325004	1.05410579571455	-0.54080221228755	0.455340935683229	-0.944025891845222	0.640960684430842	1.20653840905503	-0.811726915657454	1.06936491913314	-0.784867250577695	0.221002015405448	-0.0365372396387048	0.287904654231492	1.10634399778588	1.13027671671205	0.239820791619149	-1.43831070427779	-1.43651937909505	1.15224398612359	0.644018197619718	1.06965987139908	0.102406809098959	0.203204713894156	0.391609080370765	0.400638440576824	-0.857907929597689	1.19067165247195	-1.97976582472716	1.06777676051742	0.795156741880587	1.21435980109349	1.29065328240878	1.07046756073596	1.13072368793273	1.0937357028283	0.398407246560062	-0.610430570635618	-0.224808953806434	-0.687829026876868	0.761206349396839	1.14515099052691	-0.811551078602576	-1.04634999193385	1.12500182481333	0.585455208579548	-0.790678475429297	-0.986725923486511	1.06174088813592	-0.235385212704085	-1.14446906329965	0.458204021662518	0.0309520459286214	0.0485750790075956	1.1955157803683	0.140716763543459	0.296579771052303	-0.898420181134294	-0.942621279168937	1.22169142225435	0.14243200766635	0.138049360472892	0.0544252711227746	1.25378260014644	1.19052038879198	0.420914773662129	0.36566604291332	1.06425311619404	1.09049991989845	1.1751985027394	0.118199662016349	1.10047743130679	0.35509904986887	0.0591671307193045	0.414270118598635	-0.718734862555198	0.0886761726636319	1.16955565573922	-0.699859848492018	0.491649510723066	-0.118328585360992	1.18508635593137	0.50048609842069	1.06653264090878	0.100168556184684	-0.130157782602337	-0.766217436242264	-0.243731893513164	1.19030827858112	-0.798110624224258	1.23893484472993	-0.439112538572523	1.13671310246076
"PLP2"	1.16553208422434	-0.0488531402995003	-0.454855035960136	0.672511101703754	0.910160833042973	-0.167983822275204	-0.630808022606504	-0.425546167667903	1.20682783960155	0.653388567511044	1.98287725214766	0.989119813366021	0.176194005062262	-0.326455156461847	-0.670784821059059	0.974437605985123	0.991258870026762	-1.01434271149108	0.754511641176275	-1.00694031290962	0.304353010761574	1.77259216382398	0.72578153123308	-1.15338602088391	0.441946083655687	0.71142638425485	0.818738748153123	0.0831290339793007	-0.506411548404129	-1.11992447758218	1.36432544757153	-1.01662864737552	1.32960903921865	0.896611704710896	1.06863825271724	1.08362725969449	0.848727374468562	-1.16354691380275	-1.10855342325306	-1.17881297252395	-0.0784728039936939	-0.592876318514802	-1.46120433133775	-0.00434617518413474	-0.111754732987532	-1.01207401511822	1.01752553042656	0.821301871271444	-0.820846063986771	1.91353678621734	1.26274168640644	0.985592131156353	0.800231513459491	0.350672563780608	0.256358697515078	-0.109590021635918	0.0621508927461616	0.922244588021792	0.392999231406584	-0.199586845042575	1.86507385042944	0.11901367936107	0.0434402708960709	0.822161651682526	0.100873982573863	1.01261630295154	0.891319374414129	0.932142316940125	0.841121460206891	0.287048179021169	0.129446093847552	0.400514036977981	-0.633016966139876	0.93527859502881	0.222789641748174	0.789641028803554	0.434594166809395	0.0476185681961433	1.66433642853964	-0.186734264248244	0.993958462166403	-0.263878340698452	-0.752725518743935	0.982247685103568	1.41914834504847	1.58769333156926	0.525517138585495	-1.00587833569763	-1.46045741688601	-1.47364393576836	-0.817531913780035	0.542944013121046	-0.696815677120473	0.730912055199717	-1.08546150059136	0.15062478594431	0.118945006761044	1.32798841659355	-0.00178809904411422	-0.637624465535366	0.953272037749641	0.284969583249984	0.561356960064088	-1.07731339833003	-0.181202249039886	1.28474094413725	0.956185603670075	0.0925508435192243	0.205286206685569	0.119717272806709	-1.04400556273093	1.13262932547328	1.50825443480033	0.922995642650365	0.928647869820853	0.799051710715107	-0.0459835256351111	0.8420184731305	0.453301003451203	0.435463839306162	-0.291756697519293	0.667178356413667	1.41897360738456	-1.15267382666411	0.840786613660805	0.685440011139757	1.21639435779794	0.922587274406645	-1.18870304157524	0.264893208194267	0.260711721114033	-0.303717579713018	1.26574464578843	0.709630937797198	1.48345728819254	0.970523874319218	-0.879690545863919	0.849880063281943
"DAD1"	0.0914646782995603	1.07870551365251	-1.11839494292706	0.900595488872333	0.593009779906496	1.27300959690115	-1.1439168990051	-0.940095327766946	0.632391776592827	0.847497818112701	1.11050734108816	0.23146284686421	-0.673328640520278	0.641341854723591	0.142481397528979	-0.188863869132277	1.1077580625253	-1.13179820752069	0.0583105243339815	0.58860914367371	0.52270667560987	0.561238763473727	0.845960339225219	-1.1639151377016	0.328900182305492	-0.0632889457631606	-0.400786791307605	-1.02040978200845	-0.423632861049723	-1.18820430585285	1.03530150758178	0.204762131567223	0.233742480942609	0.461099768395645	1.05935579956196	0.609892397156731	1.09242833260431	-1.15776404223756	-0.233738276000716	-1.60200201980346	0.392074023318218	-0.215658061636539	0.279688695815227	0.530667676501815	-0.389501366548998	0.989092630697687	1.03196316169825	1.12911700795589	0.607909989548724	1.06811462188174	-0.997147309967158	0.743311010822708	1.0714241053634	1.00550460795599	0.649914044217873	0.0363889390223576	0.0809512450969404	0.572732532913036	1.00361002087001	0.661868917915137	1.05017908703552	-0.133152560242813	-1.1796452103634	0.234431924984841	-0.169888414063875	1.07146074335986	1.08298953425619	0.666029246390563	1.09348959656103	1.04009989369992	-1.06367549267489	0.358816766953558	-0.970420465583809	-2.03485219448409	0.436265547972073	0.802653125987148	1.06251137159187	-0.84381190403876	1.08037056675081	0.731156379173861	1.05504044083646	0.358484235152987	-0.137691943719747	1.03564217946106	0.573049865829435	0.706513750540385	-0.8003854816126	-1.00393986646499	0.684457379556885	-1.3909046369724	-1.07299665355856	-0.813993031828467	-0.42467077253862	0.307387729579778	-1.34435609137361	1.01853144489697	-0.485353981678849	1.10450137663378	-0.240376780395088	-1.18036883692391	0.213143047087407	1.0963811357139	0.368759598164177	-0.561023936108379	0.467884478550648	0.447099257131574	-0.231365144921931	0.701267482429114	0.707268435494658	0.261118058911607	0.758430259205735	0.417999596870395	1.02673146790213	0.988960218560984	0.0319949076715346	1.05241573155265	0.0909920129297491	0.542582581582854	0.282237577337567	1.11259688462557	-0.0989486369300606	-0.592190508608266	0.63110518396123	-1.20089889944381	-1.36110505590147	0.979890838247823	1.04668532044816	-0.112088783683899	-1.13501612845168	-0.869262123033836	1.04920826490711	-0.721626722026263	1.05049927029881	1.03516307427163	0.316162306861117	1.08308211287462	1.04065733034499	0.819923637318685
"LRRC42"	-0.875834579674405	-0.13284266292739	1.08780803981539	1.15638439837078	-0.999693416895797	1.13523059842759	-1.04703673721935	1.09250674698882	0.259411878454907	-0.0367344904155868	1.19425877169067	-0.132961408634817	1.04021846318374	0.0599026576897146	1.05640203535852	-0.812148707152275	0.30270954691964	-0.209627933939699	1.1920277253179	-0.871918676708278	1.15939886110994	0.158044275123752	-1.08068015222289	-0.498833980987358	-0.911380562846958	1.09541959568866	-0.874094666845229	1.15650646156743	1.12051302032231	1.06500185620838	0.321556376027681	-0.698095408071081	-1.15661350828573	1.27485939692824	1.26414472313907	0.65606204846122	-1.28077544550562	-1.08809973987829	0.121159329023377	0.466734504371839	0.0384555149704888	-0.497602121819683	-1.08841909306865	1.06679998413751	0.557131191089935	1.36581444765442	1.26807071928849	0.215421314381542	-0.55076014452699	0.262412579568964	-0.665819917993707	0.318169254649188	1.0645449982058	1.28237667784312	-0.0275499791723632	1.07320886624816	0.259184531348881	-0.0834721341707129	1.14295193223908	0.689681595922082	0.547493367415383	0.101374589680868	0.311236608273395	1.08638703703799	0.0214237099957253	1.08718707501695	-0.314783623900718	-0.920172517450573	-0.104907712790107	-0.686359770139409	0.113623146992568	-0.538696420620102	-0.100284429010783	1.19111259936695	1.16773754423205	1.08455115641933	0.436646299660375	0.523442484354182	-0.172067376052951	0.88668921341227	-0.257915304287933	0.202288334951975	-0.160839481539658	-0.129235404984711	-0.161203718319062	-0.622420693202094	0.536193611409918	1.20661467940843	-1.05102545775874	1.79430869115818	0.880996206313759	1.19948297430233	-1.22013795555095	-0.569341570789201	-0.911114692743697	0.223403026212542	-0.53103568634546	1.03993260369591	1.15592964843926	0.282252085850495	0.46329099604338	0.35593642434381	0.079473529529805	-0.0733615305799233	1.10377989966955	0.32068387922331	0.255793248516421	0.344875109018931	0.24464031459951	-0.0460803761171919	-0.953726525146655	-0.0168580177933297	0.149640042446951	-0.449550342277755	-1.16839899295081	-1.03530166107395	-0.0439762009656682	0.408775187790532	0.415267695349072	1.06571734162477	-0.899139649003945	1.14921727990799	1.29429220038994	-0.964182583126792	0.141304668363564	-0.0399612804941011	1.29947647585849	1.13641863793486	1.11234004263597	1.13720242240596	0.638080142133281	-0.909557858816883	-0.294809449287928	-0.851271213952421	1.08737832859779	-0.309498892388259	0.280130627513958	-1.02661703788757
"MYL6"	-0.167807437825057	1.44225869242813	0.509256751676418	0.447112028696326	-0.143377919575794	-1.5426117787066	-0.672771535502731	-1.66178031516104	1.09234483471171	0.718804633500029	0.74150721330338	-0.923401249667527	0.431097913106885	-0.513857403391428	2.1014179992336	0.0719898517999356	-0.153829780936176	-1.02787624439648	0.686674119160413	-0.290150431571172	-0.87869283493738	1.1779427394662	0.0795244822183215	-0.453223040180907	1.52951821170154	-1.20983601781565	0.356215047574439	2.2738612425255	-1.29150453237199	-0.840868787670129	1.10426888827065	-0.625719563900335	-0.627738557760087	0.560616305532942	-0.425291327665638	1.34930079326895	1.21609667084359	1.20450950887395	0.127308036661751	-0.131097988354286	0.329562022850057	1.5463337980584	1.71167969246587	-0.273945434589885	-0.266022564250941	-0.425695120384678	-0.221014584718249	0.525067862249989	0.244461064225186	0.23569740855884	-1.18999989792016	0.60040666906361	0.040039877420607	0.702084436386326	-0.121734367837398	1.18159380197378	0.405541102256796	-0.465943227384275	1.3640582356359	0.3793558168069	0.564637701765909	-0.413632394761969	1.17038560039459	0.965555403826187	0.0750212764102121	2.38729026097133	1.6507154431722	0.536510703980334	-0.465830101469139	0.405511969785347	-0.194539924546381	-1.79182190146484	-0.699935866121884	-0.839655393691618	-0.163414532334137	-0.13692731073879	1.03728058157718	-0.075233938895813	1.63681938018166	1.28102567510901	0.412646452587398	-1.14626069221615	-0.761004057057424	-0.417422255135012	0.895654960901812	-0.271372001425306	1.39337920834466	-0.123212745239886	0.949647559764213	0.289926892455213	1.486844881688	0.373659285676919	0.353531167839375	-0.551321950587473	0.933785239359679	0.907953446320527	0.51383742926587	0.247035827945569	-1.38511409306382	-0.264398780662089	-1.16547301618317	-0.657305629742945	0.705139651497261	-1.24195829946386	0.117345912534389	0.0957016941002563	1.35921335121407	1.92045769284768	1.14435768216354	0.303468060201085	-0.36858657449061	-0.551345414483947	-0.803833753347695	0.301472864940497	-1.51403125054309	-1.28733772642383	1.46648137980811	0.886979952592145	-0.220676313838698	-0.420234516524818	-1.12426755399718	-0.296070243916578	-0.59389200703687	0.136508657120801	0.0366259320092374	1.09022535414244	-0.520948302339699	1.09594381409055	-0.149600863183824	-0.241779800459141	0.834732139760431	-0.769137537574938	1.13930282301216	-0.170074125564635	1.06454975564045	-0.114778508225017	0.853522018444906	-1.0802543842493
