"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"PPP1R18"	"PPP1R18"	-0.201574590034938	-0.199992257247174	0.410041216528313	0.0376307877217846	"S01"	0.410041216528313	"IS03"
"TTC7B"	"TTC7B"	0.369018097736892	0.166861957826074	0.408014761236409	-0.77239678787143	"S01"	0.408014761236409	"IS03"
"CACYBP"	"CACYBP"	0.103427807028623	-0.864542697967322	0.407925377505467	0.390815014183245	"S01"	0.407925377505467	"IS03"
"BORCS6"	"BORCS6"	-0.879628152258674	0.245701754021867	0.406612974840393	0.20013219899373	"S01"	0.406612974840393	"IS03"
"MAT2B"	"MAT2B"	0.333796208489009	-0.294488035326633	0.404725616603793	-0.319445947273405	"S01"	0.404725616603793	"IS03"
"MEF2D"	"MEF2D"	-0.0854264900368867	-0.293916136100782	0.403780548295807	0.0310683231000041	"S01"	0.403780548295807	"IS03"
"PASK"	"PASK"	-0.0232026934672496	-0.323182375363916	0.402820188141021	0.00651314371195027	"S01"	0.402820188141021	"IS03"
"CD3G"	"CD3G"	-0.110549163421471	0.376662829685389	0.401698377734953	-0.558284729981397	"S01"	0.401698377734953	"IS03"
"CDV3"	"CDV3"	-0.166515030531769	-0.170617779190527	0.391617524135412	-0.00439405259320392	"S01"	0.391617524135412	"IS03"
"CPSF6"	"CPSF6"	0.351827443992204	-0.568611073886013	0.391282794458151	-0.0740905038872547	"S01"	0.391282794458151	"IS03"
"PTPRJ"	"PTPRJ"	-0.0645179043158909	-0.429094230731397	0.387734882994963	0.149213919596792	"S01"	0.387734882994963	"IS03"
"GNAS"	"GNAS"	0.176284733425905	-0.334327923967484	0.387548903961696	-0.138344337616221	"S01"	0.387548903961696	"IS03"
"SKAP2"	"SKAP2"	0.0571721849748142	-0.715812098989684	0.380358820964553	0.314806963522658	"S01"	0.380358820964553	"IS03"
