"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"	"InitialState"
"MVB12A"	"MVB12A"	0.503763739739348	-0.118329024818223	-0.514271327251466	"S01"	0.503763739739348	"IS01"
"PRRC2B"	"PRRC2B"	0.503711186714775	-0.618373051558261	-0.0455038717102229	"S01"	0.503711186714775	"IS01"
"PIH1D1"	"PIH1D1"	0.503658363357188	-0.4913966440437	-0.16445608885474	"S01"	0.503658363357188	"IS01"
"ZNF780A"	"ZNF780A"	0.502307326189187	-0.609669576995667	-0.0519196024399862	"S01"	0.502307326189187	"IS01"
"CSGALNACT1"	"CSGALNACT1"	0.500380321593191	-0.0293048786318212	-0.593516703749643	"S01"	0.500380321593191	"IS01"
"SNX14"	"SNX14"	0.497949322527023	-0.445668825080206	-0.200232710659212	"S01"	0.497949322527023	"IS01"
"SLC4A7"	"SLC4A7"	0.497935805598657	-0.308958522414994	-0.328357501550547	"S01"	0.497935805598657	"IS01"
"ZC3H7A"	"ZC3H7A"	0.497837050905022	-1.1040178813065	0.416991634118545	"S01"	0.497837050905022	"IS01"
"HMGN4"	"HMGN4"	0.495347139048624	-0.546444270791185	-0.102544298231569	"S01"	0.495347139048624	"IS01"
"ZNF827"	"ZNF827"	0.495344888400295	-0.515083868345712	-0.131936298294671	"S01"	0.495344888400295	"IS01"
"POLM"	"POLM"	0.495179863081626	-0.805073504954474	0.140082150346626	"S01"	0.495179863081626	"IS01"
"TMEM38B"	"TMEM38B"	0.494630355517655	0.242494349783816	-0.841144227756029	"S01"	0.494630355517655	"IS01"
"C11orf58"	"C11orf58"	0.494602925896587	-0.673689244737116	0.0176487948659771	"S01"	0.494602925896587	"IS01"
"ANKRD17"	"ANKRD17"	0.493247573533232	-0.592560536454713	-0.0567128961181636	"S01"	0.493247573533232	"IS01"
"KIAA1683"	"KIAA1683"	0.49106046561291	-0.232130361283289	-0.391837749170318	"S01"	0.49106046561291	"IS01"
"CEP290"	"CEP290"	0.49070746543455	-0.710797920667605	0.0572659371975843	"S01"	0.49070746543455	"IS01"
"FAM104B"	"FAM104B"	0.489862938158213	-0.414399893135524	-0.219506356182707	"S01"	0.489862938158213	"IS01"
"SETD1B"	"SETD1B"	0.488752315804173	-0.38150021646304	-0.248965634039765	"S01"	0.488752315804173	"IS01"
"HIST1H2BF"	"HIST1H2BF"	0.488189684024475	-0.562206095910305	-0.0788878085657294	"S01"	0.488189684024475	"IS01"
"ZNF84"	"ZNF84"	0.488025688597264	-0.805774238299496	0.149617477058592	"S01"	0.488025688597264	"IS01"
"ECD"	"ECD"	0.487023061631694	-0.32604321015847	-0.298800653859342	"S01"	0.487023061631694	"IS01"
"NEMP1"	"NEMP1"	0.486687789488944	-1.15856689660389	0.481958142111951	"S01"	0.486687789488944	"IS01"
"ZNF595"	"ZNF595"	0.486068514534382	-0.250552816526387	-0.368374838444432	"S01"	0.486068514534382	"IS01"
"ZNF155"	"ZNF155"	0.484626808746974	-0.362444862155708	-0.261706775615253	"S01"	0.484626808746974	"IS01"
"CREBBP"	"CREBBP"	0.483875509103465	-0.590221706305487	-0.0472741606580168	"S01"	0.483875509103465	"IS01"
"GOLGA8A"	"GOLGA8A"	0.483302391878454	-0.647385403409017	0.00701787982709933	"S01"	0.483302391878454	"IS01"
"SPCS1"	"SPCS1"	0.483279962234177	-0.293757507551143	-0.324417468845816	"S01"	0.483279962234177	"IS01"
"HS6ST1"	"HS6ST1"	0.47876382165248	0.247024571128758	-0.825699728242682	"S01"	0.47876382165248	"IS01"
"TMPO"	"TMPO"	0.477499261821388	-0.990286702488981	0.335628622989966	"S01"	0.477499261821388	"IS01"
"SEPHS1"	"SEPHS1"	0.4773269889537	-0.0228397843288307	-0.570966801549989	"S01"	0.4773269889537	"IS01"
"MOB1A"	"MOB1A"	0.47713859417805	-0.467616883600479	-0.15383366643704	"S01"	0.47713859417805	"IS01"
"PNISR"	"PNISR"	0.476285085359964	-1.12759533597782	0.465837841464109	"S01"	0.476285085359964	"IS01"
"TTC14"	"TTC14"	0.476011563388456	-1.02695967729734	0.371849278686079	"S01"	0.476011563388456	"IS01"
"SLC22A17"	"SLC22A17"	0.475926745752397	0.363226251664992	-0.931097228625432	"S01"	0.475926745752397	"IS01"
"FAM20B"	"FAM20B"	0.473958861610283	-0.53734569180513	-0.0845291951953029	"S01"	0.473958861610283	"IS01"
"KRR1"	"KRR1"	0.473928977530761	-0.290523708156797	-0.315843768173257	"S01"	0.473928977530761	"IS01"
"UBAC2"	"UBAC2"	0.472294426356074	-0.811475127842101	0.17448394569614	"S01"	0.472294426356074	"IS01"
"FAM72B"	"FAM72B"	0.472259082891798	-0.108866354936276	-0.484042808357928	"S01"	0.472259082891798	"IS01"
"PLCG1"	"PLCG1"	0.471362255032405	-1.00467475987915	0.356731047601497	"S01"	0.471362255032405	"IS01"
"RPL17.C18orf32"	"RPL17.C18orf32"	0.47038342104323	-0.258039509414106	-0.341891793758376	"S01"	0.47038342104323	"IS01"
"NECAB3"	"NECAB3"	0.468096773993134	0.240034348538761	-0.805909559603024	"S01"	0.468096773993134	"IS01"
"SHQ1"	"SHQ1"	0.467887507918066	-0.630192953320694	0.0100332854512785	"S01"	0.467887507918066	"IS01"
"KIR3DL2"	"KIR3DL2"	0.467731791499866	0.28875660702076	-0.851125048681401	"S01"	0.467731791499866	"IS01"
"IWS1"	"IWS1"	0.46748095430836	-0.933043708926571	0.294406485869288	"S01"	0.46748095430836	"IS01"
"CNBP"	"CNBP"	0.464855458824883	-0.522212153914303	-0.0874166359724025	"S01"	0.464855458824883	"IS01"
"ZNF93"	"ZNF93"	0.464726833053676	-0.602817815733741	-0.0117035529965253	"S01"	0.464726833053676	"IS01"
"RNF2"	"RNF2"	0.464126367793974	0.0741640142609453	-0.64550828063506	"S01"	0.464126367793974	"IS01"
"SMAP2"	"SMAP2"	0.463402597499949	-0.419337261984665	-0.182040490820578	"S01"	0.463402597499949	"IS01"
"HNRNPUL1"	"HNRNPUL1"	0.461872945051912	-0.525420042188736	-0.0807084358533296	"S01"	0.461872945051912	"IS01"
"ATRN"	"ATRN"	0.461798347520122	0.223545979631808	-0.782638140964758	"S01"	0.461798347520122	"IS01"
"CLDN11"	"CLDN11"	0.461716667262659	-0.250294488964007	-0.338395707665117	"S01"	0.461716667262659	"IS01"
"SEC14L2"	"SEC14L2"	0.460468828043224	-0.523535071752758	-0.0807327147833932	"S01"	0.460468828043224	"IS01"
"ALPK1"	"ALPK1"	0.459337599815247	-0.44594929619243	-0.152051681003454	"S01"	0.459337599815247	"IS01"
"RIPK3"	"RIPK3"	0.458948165938886	0.0371964744330099	-0.604431513308943	"S01"	0.458948165938886	"IS01"
"KIAA1143"	"KIAA1143"	0.458912627747073	-0.184666861168444	-0.396430037955005	"S01"	0.458912627747073	"IS01"
"PUS7"	"PUS7"	0.458179707495867	0.0605483207557207	-0.625366034512342	"S01"	0.458179707495867	"IS01"
"CHD2"	"CHD2"	0.457856729893329	-0.880098990315825	0.256724148924137	"S01"	0.457856729893329	"IS01"
"SSRP1"	"SSRP1"	0.457143438773391	-0.193896781508684	-0.385583022260205	"S01"	0.457143438773391	"IS01"
"WDR27"	"WDR27"	0.457100618145236	-0.67858667809433	0.0687805921053271	"S01"	0.457100618145236	"IS01"
"MAP4"	"MAP4"	0.457034310612389	-0.311621309674022	-0.275101808603998	"S01"	0.457034310612389	"IS01"
"PARP1"	"PARP1"	0.456622154672466	-0.616553303836451	0.011229135005317	"S01"	0.456622154672466	"IS01"
"INPP4A"	"INPP4A"	0.453060695981303	-0.929745734610523	0.309211132528224	"S01"	0.453060695981303	"IS01"
"TOX4"	"TOX4"	0.452342466591562	-0.387159428345827	-0.198475574135349	"S01"	0.452342466591562	"IS01"
"TMTC4"	"TMTC4"	0.451105069167009	-0.325841031777312	-0.254415010468414	"S01"	0.451105069167009	"IS01"
"GTF3C4"	"GTF3C4"	0.45051254907703	-0.485595264921224	-0.103938530538095	"S01"	0.45051254907703	"IS01"
"TIMM22"	"TIMM22"	0.450435614730447	-0.205391805955169	-0.366483902043682	"S01"	0.450435614730447	"IS01"
"SLFNL1"	"SLFNL1"	0.450384131811015	0.0361911334880952	-0.59286099924348	"S01"	0.450384131811015	"IS01"
"ZNF772"	"ZNF772"	0.449583493592361	-0.245750704717465	-0.327597116686002	"S01"	0.449583493592361	"IS01"
"HDAC7"	"HDAC7"	0.449572837784517	-0.198572380431711	-0.371805170874368	"S01"	0.449572837784517	"IS01"
"DLG3"	"DLG3"	0.447040383481979	-0.29123099340283	-0.281811379530538	"S01"	0.447040383481979	"IS01"
"TNFAIP8L2"	"TNFAIP8L2"	0.446568697473929	-0.136621128420742	-0.426145223274129	"S01"	0.446568697473929	"IS01"
"SEC23A"	"SEC23A"	0.445881654777635	-0.153557190274206	-0.409418043364456	"S01"	0.445881654777635	"IS01"
"ZNF221"	"ZNF221"	0.44254155191273	0.304233629974421	-0.834370268589087	"S01"	0.44254155191273	"IS01"
"PDE4B"	"PDE4B"	0.442201181171658	-0.389837203002677	-0.183380041967218	"S01"	0.442201181171658	"IS01"
"PHACTR2"	"PHACTR2"	0.442195198891279	-0.460791027016796	-0.116866042018562	"S01"	0.442195198891279	"IS01"
"ZNF570"	"ZNF570"	0.441892416840577	-0.441800465769739	-0.134290551388921	"S01"	0.441892416840577	"IS01"
"TBC1D3B"	"TBC1D3B"	0.440067402412606	-0.168546418978345	-0.388152674208135	"S01"	0.440067402412606	"IS01"
"ICA1"	"ICA1"	0.439863089220215	0.042869439622142	-0.586063838461568	"S01"	0.439863089220215	"IS01"
"WDTC1"	"WDTC1"	0.439418885972966	-0.392137704169444	-0.177770832074292	"S01"	0.439418885972966	"IS01"
"KDM5C"	"KDM5C"	0.438703752499087	-0.246469036301889	-0.313421771069177	"S01"	0.438703752499087	"IS01"
"ERCC3"	"ERCC3"	0.438564290358292	-0.172826720108272	-0.382275253459973	"S01"	0.438564290358292	"IS01"
"AHI1"	"AHI1"	0.436979334010079	-0.391065671967193	-0.175748124836422	"S01"	0.436979334010079	"IS01"
"ACOT4"	"ACOT4"	0.436161271120795	0.297829193498075	-0.820449157723889	"S01"	0.436161271120795	"IS01"
"MYLIP"	"MYLIP"	0.435052630312462	-0.220202159547285	-0.333511154624078	"S01"	0.435052630312462	"IS01"
"FAM162A"	"FAM162A"	0.434262108428905	-0.0209707463276501	-0.519274070911208	"S01"	0.434262108428905	"IS01"
"AARS2"	"AARS2"	0.434059859693977	-0.464958317472944	-0.102863784712529	"S01"	0.434059859693977	"IS01"
"METTL5"	"METTL5"	0.432633753757805	-0.451577400521143	-0.113636177679327	"S01"	0.432633753757805	"IS01"
"TMEM121"	"TMEM121"	0.432597899397184	0.136134093422696	-0.664466557588263	"S01"	0.432597899397184	"IS01"
"BBS4"	"BBS4"	0.431760712755074	-0.267077410656802	-0.285488599344794	"S01"	0.431760712755074	"IS01"
"ZBTB9"	"ZBTB9"	0.431425476319432	-0.0328888685575769	-0.504582620311401	"S01"	0.431425476319432	"IS01"
"C21orf59"	"C21orf59"	0.430793212531802	-0.338198809690895	-0.217624259232332	"S01"	0.430793212531802	"IS01"
"TBCCD1"	"TBCCD1"	0.430309349414749	-0.500105030941874	-0.0652655197298809	"S01"	0.430309349414749	"IS01"
"ZNF254"	"ZNF254"	0.429585763160631	-0.744043257675982	0.164281120634266	"S01"	0.429585763160631	"IS01"
"CHD6"	"CHD6"	0.429399982795542	-0.519741810623442	-0.04573098806446	"S01"	0.429399982795542	"IS01"
"COG5"	"COG5"	0.429373653682972	-0.599657450812017	0.0292083697232226	"S01"	0.429373653682972	"IS01"
"PUM3"	"PUM3"	0.42771697362043	-0.440724645341257	-0.11770685296805	"S01"	0.42771697362043	"IS01"
"ZNF865"	"ZNF865"	0.426045357361612	-0.0483779608936859	-0.483387488697138	"S01"	0.426045357361612	"IS01"
"MBD1"	"MBD1"	0.424893018470753	-0.316756053898506	-0.230400732516386	"S01"	0.424893018470753	"IS01"
"ENOSF1"	"ENOSF1"	0.422653123359902	-0.523010603650844	-0.0342940510952867	"S01"	0.422653123359902	"IS01"
"FCHSD1"	"FCHSD1"	0.422338322463483	-0.773869506915647	0.201232178091609	"S01"	0.422338322463483	"IS01"
"SLC25A16"	"SLC25A16"	0.421069262383086	-0.544516155907645	-0.0121708131067149	"S01"	0.421069262383086	"IS01"
"WDR11"	"WDR11"	0.419186363633423	-0.773885606226079	0.205158930056014	"S01"	0.419186363633423	"IS01"
"HCLS1"	"HCLS1"	0.417670901395534	-0.803830828436352	0.235107971246909	"S01"	0.417670901395534	"IS01"
"TATDN2"	"TATDN2"	0.417369316964386	-0.893395061427173	0.319432765640608	"S01"	0.417369316964386	"IS01"
"KANSL1"	"KANSL1"	0.417283384361781	-0.662554085034807	0.10316709899846	"S01"	0.417283384361781	"IS01"
"LYRM1"	"LYRM1"	0.415702489217445	0.047960050753908	-0.560851455843745	"S01"	0.415702489217445	"IS01"
"ASIC1"	"ASIC1"	0.415380940090312	0.239658361651106	-0.74013543728363	"S01"	0.415380940090312	"IS01"
"PRDM16"	"PRDM16"	0.414492445359891	-0.0358793066918066	-0.480765291444912	"S01"	0.414492445359891	"IS01"
"PLCD1"	"PLCD1"	0.413437527501979	0.260500358454122	-0.757259273251477	"S01"	0.413437527501979	"IS01"
"EXOG"	"EXOG"	0.41208421806709	-0.537103795304802	-0.00796791092519769	"S01"	0.41208421806709	"IS01"
"ANKRD6"	"ANKRD6"	0.411959732692628	0.145091935085722	-0.647250445025958	"S01"	0.411959732692628	"IS01"
"ZCCHC7"	"ZCCHC7"	0.411958820742408	-0.855555717068279	0.290679682621285	"S01"	0.411958820742408	"IS01"
"VAV1"	"VAV1"	0.41104412341242	-0.626713849965462	0.0773163432483961	"S01"	0.41104412341242	"IS01"
"NDUFV2"	"NDUFV2"	0.41041441660116	-0.527506640980326	-0.0148912677747526	"S01"	0.41041441660116	"IS01"
"RPS24"	"RPS24"	0.410392467096417	0.0305321348972371	-0.537926014382878	"S01"	0.410392467096417	"IS01"
"TACC3"	"TACC3"	0.409621285121952	-0.747564001560922	0.192357620269006	"S01"	0.409621285121952	"IS01"
"DOCK9"	"DOCK9"	0.409592618031473	-0.440221154402823	-0.0956859960569262	"S01"	0.409592618031473	"IS01"
"ARHGEF4"	"ARHGEF4"	0.407453194218808	0.0611039282726409	-0.562933913969834	"S01"	0.407453194218808	"IS01"
"PUS10"	"PUS10"	0.401747215213902	-0.546387891000144	0.013562761230404	"S01"	0.401747215213902	"IS01"
"AASDHPPT"	"AASDHPPT"	0.401283357067037	-0.473376770153644	-0.0542965041534258	"S01"	0.401283357067037	"IS01"
"SPRY3"	"SPRY3"	0.399553126956162	-0.33921214779843	-0.177904687967011	"S01"	0.399553126956162	"IS01"
"PPIH"	"PPIH"	0.397854814234034	-0.276016355772897	-0.235031840544337	"S01"	0.397854814234034	"IS01"
"MAD2L1"	"MAD2L1"	0.397668843363839	-0.859283655833109	0.311908189743033	"S01"	0.397668843363839	"IS01"
"ZNF232"	"ZNF232"	0.396678160168592	-0.496255740290481	-0.027136376107893	"S01"	0.396678160168592	"IS01"
"DPH3"	"DPH3"	0.396088697462685	-0.168956422798663	-0.333189668131012	"S01"	0.396088697462685	"IS01"
"BEX4"	"BEX4"	0.395833483582468	0.303192151408316	-0.775428157441194	"S01"	0.395833483582468	"IS01"
"PAM16"	"PAM16"	0.391849404813076	-0.317353129710055	-0.188833108438655	"S01"	0.391849404813076	"IS01"
"TOM1L2"	"TOM1L2"	0.389111997615172	-0.086975519880305	-0.401373903477346	"S01"	0.389111997615172	"IS01"
"MCM5"	"MCM5"	0.386663487421556	-0.775446564481095	0.246983773770514	"S01"	0.386663487421556	"IS01"
"ATP5O"	"ATP5O"	0.385971660293149	-0.0810723151989676	-0.403009867587565	"S01"	0.385971660293149	"IS01"
"ZDHHC23"	"ZDHHC23"	0.382673452535423	-0.53559442841195	0.0271168405216562	"S01"	0.382673452535423	"IS01"
"TMED4"	"TMED4"	0.382338220410358	-0.148011950099512	-0.335756687259295	"S01"	0.382338220410358	"IS01"
"ATOX1"	"ATOX1"	0.381290252008165	0.231886001197314	-0.690542815295364	"S01"	0.381290252008165	"IS01"
"NUDT5"	"NUDT5"	0.380261305832129	-0.453654804046039	-0.0466934310237284	"S01"	0.380261305832129	"IS01"
"MRPS23"	"MRPS23"	0.379506526456954	0.00353333710680816	-0.474289204651821	"S01"	0.379506526456954	"IS01"
"KLF13"	"KLF13"	0.378364614468913	-0.409401107646742	-0.0858195488515106	"S01"	0.378364614468913	"IS01"
"NAA10"	"NAA10"	0.377844817585075	0.149684553230277	-0.609217722372707	"S01"	0.377844817585075	"IS01"
"LMBR1L"	"LMBR1L"	0.377648277449265	-0.612218127668441	0.105174285886089	"S01"	0.377648277449265	"IS01"
"DTHD1"	"DTHD1"	0.377463437432208	-0.82298038044453	0.302955760173164	"S01"	0.377463437432208	"IS01"
"HSCB"	"HSCB"	0.377128013744357	0.235899050138771	-0.689138889694295	"S01"	0.377128013744357	"IS01"
"ZSCAN22"	"ZSCAN22"	0.37279856133514	-0.137888379307157	-0.333406770728012	"S01"	0.37279856133514	"IS01"
"CDK11A"	"CDK11A"	0.372757219212163	-0.334197274124656	-0.149350830489477	"S01"	0.372757219212163	"IS01"
"BIN3"	"BIN3"	0.371094989923985	-0.17776552046202	-0.293914875723315	"S01"	0.371094989923985	"IS01"
"DNM1L"	"DNM1L"	0.368422936601127	-0.628949979090483	0.132306301815721	"S01"	0.368422936601127	"IS01"
"SZT2"	"SZT2"	0.366292340617796	-0.611189986160415	0.118303595081666	"S01"	0.366292340617796	"IS01"
"MED25"	"MED25"	0.366208817300529	-0.182604057859538	-0.283315742963882	"S01"	0.366208817300529	"IS01"
"IMP4"	"IMP4"	0.365042862781595	0.0142742117146074	-0.466407084563444	"S01"	0.365042862781595	"IS01"
"C5orf22"	"C5orf22"	0.364447869435106	-0.36585069841271	-0.109369265379347	"S01"	0.364447869435106	"IS01"
"SULT1A3"	"SULT1A3"	0.364024711229824	-0.00329347132632114	-0.448676957679065	"S01"	0.364024711229824	"IS01"
"MZF1"	"MZF1"	0.36364613739199	-0.610902396339977	0.121318036888608	"S01"	0.36364613739199	"IS01"
"UBXN7"	"UBXN7"	0.362675432698527	-0.498113077207588	0.0168028031846675	"S01"	0.362675432698527	"IS01"
"CDK5RAP2"	"CDK5RAP2"	0.361237038293458	-0.678840917551791	0.187988056962703	"S01"	0.361237038293458	"IS01"
"CNOT10"	"CNOT10"	0.360991137910959	-0.685504173947592	0.194538842036308	"S01"	0.360991137910959	"IS01"
"C9orf64"	"C9orf64"	0.360908636187906	0.218182646545976	-0.652404252527288	"S01"	0.360908636187906	"IS01"
"ZNF589"	"ZNF589"	0.360352812139571	-0.763561536118385	0.268495898618096	"S01"	0.360352812139571	"IS01"
"MRPL24"	"MRPL24"	0.360229909890262	0.0863998874508711	-0.52803906472802	"S01"	0.360229909890262	"IS01"
"AIP"	"AIP"	0.356446902345171	0.127173224260462	-0.561561998413813	"S01"	0.356446902345171	"IS01"
"FAM118A"	"FAM118A"	0.355816878851829	-0.277209520025006	-0.181743305810912	"S01"	0.355816878851829	"IS01"
"AC241585.2"	"AC241585.2"	0.354630696793409	-0.734455318908775	0.248315294580564	"S01"	0.354630696793409	"IS01"
"JADE2"	"JADE2"	0.353951295063898	-0.471600868474322	0.00277920683252898	"S01"	0.353951295063898	"IS01"
"DCT"	"DCT"	0.3538979655033	0.116727394222793	-0.548607596787853	"S01"	0.3538979655033	"IS01"
"UBAP1"	"UBAP1"	0.352844601429601	0.263673240229857	-0.685035910023809	"S01"	0.352844601429601	"IS01"
"NETO2"	"NETO2"	0.352799235341078	-0.510488465474285	0.0406591402463426	"S01"	0.352799235341078	"IS01"
"TENM1"	"TENM1"	0.350568494555632	-0.365424339992881	-0.0925442403725797	"S01"	0.350568494555632	"IS01"
"ABCF3"	"ABCF3"	0.348978094858295	-0.122946308600758	-0.317850491711179	"S01"	0.348978094858295	"IS01"
"TXNDC11"	"TXNDC11"	0.348709169597165	-0.533495198890558	0.06729973264521	"S01"	0.348709169597165	"IS01"
"BABAM1"	"BABAM1"	0.347776051435534	-0.293386232887511	-0.156601644972443	"S01"	0.347776051435534	"IS01"
"SETMAR"	"SETMAR"	0.34566415467913	0.0579305696762144	-0.483277672939326	"S01"	0.34566415467913	"IS01"
"INIP"	"INIP"	0.345383957347638	-0.181034230733926	-0.258942991194215	"S01"	0.345383957347638	"IS01"
"DTX2"	"DTX2"	0.345116046178153	-0.176444833962182	-0.262912248836597	"S01"	0.345116046178153	"IS01"
"POLB"	"POLB"	0.343600094324032	-0.610309515730005	0.145639970335109	"S01"	0.343600094324032	"IS01"
"CLP1"	"CLP1"	0.342652008597274	0.196117617744989	-0.609065274025851	"S01"	0.342652008597274	"IS01"
"IFT122"	"IFT122"	0.341814255716601	-0.354967344075938	-0.0914815771771162	"S01"	0.341814255716601	"IS01"
"MCM7"	"MCM7"	0.337642634566863	-0.764622661330448	0.297674427237584	"S01"	0.337642634566863	"IS01"
"GPN1"	"GPN1"	0.335496802430531	-0.250843899319016	-0.181238644623314	"S01"	0.335496802430531	"IS01"
"USP46"	"USP46"	0.33420727249796	0.0975064138106381	-0.506154695281514	"S01"	0.33420727249796	"IS01"
"UBE2I"	"UBE2I"	0.330848706798876	-0.624666945934546	0.174922303506768	"S01"	0.330848706798876	"IS01"
"CSF2RA"	"CSF2RA"	0.327519476538367	0.0878518379715972	-0.48880552328424	"S01"	0.327519476538367	"IS01"
"PRPS1"	"PRPS1"	0.325162629953116	-0.40487711863924	-0.024034956054893	"S01"	0.325162629953116	"IS01"
"TMOD3"	"TMOD3"	0.323564854655407	-0.299433726191415	-0.120886480828831	"S01"	0.323564854655407	"IS01"
"HINT1"	"HINT1"	0.321408389662235	-0.596560909014253	0.160293574156181	"S01"	0.321408389662235	"IS01"
"OCRL"	"OCRL"	0.320299387338044	0.221140246830012	-0.604779357069875	"S01"	0.320299387338044	"IS01"
"GRAMD1B"	"GRAMD1B"	0.318328846372974	-0.306189327884649	-0.108056286626831	"S01"	0.318328846372974	"IS01"
"ZNF584"	"ZNF584"	0.316829668585471	-0.0585021367550419	-0.338358406391516	"S01"	0.316829668585471	"IS01"
"ZNF80"	"ZNF80"	0.312713977184906	-0.223317479822421	-0.178765691168571	"S01"	0.312713977184906	"IS01"
"SIRT7"	"SIRT7"	0.312698915553257	-0.656526797698477	0.227309597800001	"S01"	0.312698915553257	"IS01"
"PRRC1"	"PRRC1"	0.311995731068486	-0.051062993026948	-0.339332238597056	"S01"	0.311995731068486	"IS01"
"PGRMC2"	"PGRMC2"	0.309606860282398	-0.214540527575054	-0.183136509307179	"S01"	0.309606860282398	"IS01"
"NDUFAF1"	"NDUFAF1"	0.30921238900349	-0.250805022149914	-0.148655454024498	"S01"	0.30921238900349	"IS01"
"C1orf216"	"C1orf216"	0.308989940559821	-0.507118604412945	0.0918689536866127	"S01"	0.308989940559821	"IS01"
"MSL1"	"MSL1"	0.308702427787007	-0.502039580765102	0.0874650841244962	"S01"	0.308702427787007	"IS01"
"DDIT4"	"DDIT4"	0.30805510853515	0.201187468580795	-0.570881716356104	"S01"	0.30805510853515	"IS01"
"RHOT1"	"RHOT1"	0.304404864743591	-0.306543736614844	-0.0904440733220073	"S01"	0.304404864743591	"IS01"
"KDM7A"	"KDM7A"	0.304266138806077	-0.113630528683006	-0.271093692670138	"S01"	0.304266138806077	"IS01"
"TRNAU1AP"	"TRNAU1AP"	0.304051160989157	0.0509265518721515	-0.42506986123309	"S01"	0.304051160989157	"IS01"
"UROD"	"UROD"	0.303111724212438	0.0812373307878824	-0.45231495412009	"S01"	0.303111724212438	"IS01"
"PFKFB2"	"PFKFB2"	0.301031325902263	-0.0771147651012791	-0.301306233175797	"S01"	0.301031325902263	"IS01"
"THOC3"	"THOC3"	0.299801082311623	-0.561726734081912	0.15445796027922	"S01"	0.299801082311623	"IS01"
"MTHFD1L"	"MTHFD1L"	0.298658548031539	-0.57068377749471	0.164271507900915	"S01"	0.298658548031539	"IS01"
"ZSWIM7"	"ZSWIM7"	0.297926885232096	0.174082724079318	-0.532906459912242	"S01"	0.297926885232096	"IS01"
"SMG7"	"SMG7"	0.295787181396537	-0.583545899785873	0.179890896903763	"S01"	0.295787181396537	"IS01"
"TAF1B"	"TAF1B"	0.293082066408845	-0.303135910985316	-0.0795864199815495	"S01"	0.293082066408845	"IS01"
"GTF2A2"	"GTF2A2"	0.292630661628384	-0.00799965186663381	-0.355663905245588	"S01"	0.292630661628384	"IS01"
"BCR"	"BCR"	0.289782544192242	-0.242998965298171	-0.131859306743711	"S01"	0.289782544192242	"IS01"
"ZNF317"	"ZNF317"	0.285669137902935	-0.576500743323953	0.185844068612712	"S01"	0.285669137902935	"IS01"
"CEP63"	"CEP63"	0.285587209065651	-0.410872683546104	0.0306989305346751	"S01"	0.285587209065651	"IS01"
"KLHL25"	"KLHL25"	0.285480455553106	-0.22999420461353	-0.138709951911914	"S01"	0.285480455553106	"IS01"
"INTS9"	"INTS9"	0.284257306292303	-0.228380202130112	-0.138704832251055	"S01"	0.284257306292303	"IS01"
"HMOX2"	"HMOX2"	0.28222146507714	0.121281089312891	-0.463923500203827	"S01"	0.28222146507714	"IS01"
"BRD3"	"BRD3"	0.281655702520987	0.0649697478932822	-0.410439518732285	"S01"	0.281655702520987	"IS01"
"ATL3"	"ATL3"	0.280193336527799	0.2024599689976	-0.537497285446495	"S01"	0.280193336527799	"IS01"
"SEH1L"	"SEH1L"	0.27976010319999	-0.615193644800832	0.229445037565692	"S01"	0.27976010319999	"IS01"
"NPEPL1"	"NPEPL1"	0.278759064733523	0.0510134896854666	-0.393763209984163	"S01"	0.278759064733523	"IS01"
"ZNF283"	"ZNF283"	0.275553711261696	-0.525483505041217	0.150577995820415	"S01"	0.275553711261696	"IS01"
"CEBPG"	"CEBPG"	0.275090196797991	-0.518040877157968	0.144177090768566	"S01"	0.275090196797991	"IS01"
"ELMSAN1"	"ELMSAN1"	0.275067928491807	-0.535603030836225	0.160666118216772	"S01"	0.275067928491807	"IS01"
"ARMC7"	"ARMC7"	0.271929538323449	-0.305808434647438	-0.0508305751985393	"S01"	0.271929538323449	"IS01"
"SLC25A43"	"SLC25A43"	0.271425974765292	0.223849368470445	-0.546665518047116	"S01"	0.271425974765292	"IS01"
"DCTN4"	"DCTN4"	0.271185628040992	-0.427520842276356	0.0641763462514669	"S01"	0.271185628040992	"IS01"
"SMS"	"SMS"	0.270460199294244	-0.0784480272917073	-0.262116985280914	"S01"	0.270460199294244	"IS01"
"NONO"	"NONO"	0.269841976296285	-0.425887463705308	0.0643128509526631	"S01"	0.269841976296285	"IS01"
"TAF6L"	"TAF6L"	0.268779578438693	-0.179426521643417	-0.165381933752737	"S01"	0.268779578438693	"IS01"
"NME1"	"NME1"	0.268061284383268	0.0378613954606538	-0.368159243828794	"S01"	0.268061284383268	"IS01"
"TMEM39A"	"TMEM39A"	0.267623925313594	-0.354674683413165	0.000316207909771979	"S01"	0.267623925313594	"IS01"
"ETV7"	"ETV7"	0.266914279736592	0.0322242792653561	-0.361451988978808	"S01"	0.266914279736592	"IS01"
"TRAF4"	"TRAF4"	0.265801374348868	-0.412358694695229	0.0566465295964775	"S01"	0.265801374348868	"IS01"
"AFG3L2"	"AFG3L2"	0.264990970745173	-0.301806582279029	-0.0459706589367427	"S01"	0.264990970745173	"IS01"
"BRF1"	"BRF1"	0.264029463516358	-0.341977693189799	-0.00712414030849512	"S01"	0.264029463516358	"IS01"
"SYNJ1"	"SYNJ1"	0.261813655301327	-0.406669889494762	0.056263149272133	"S01"	0.261813655301327	"IS01"
