"ID"	"State"	"InitialState"
"52"	"HL010"	"S01"	"IS01"
"53"	"HL014"	"S01"	"IS01"
"54"	"HL015"	"S01"	"IS01"
"55"	"HL021"	"S01"	"IS01"
"56"	"HL022"	"S01"	"IS01"
"57"	"HL031"	"S01"	"IS01"
"58"	"HL080"	"S01"	"IS01"
"59"	"HL145"	"S01"	"IS01"
"60"	"HL146"	"S01"	"IS01"
"61"	"HL150"	"S01"	"IS01"
"62"	"HL347"	"S01"	"IS01"
"63"	"HL356"	"S01"	"IS01"
"64"	"HL357"	"S01"	"IS01"
"65"	"HL359"	"S01"	"IS01"
"66"	"HL360"	"S01"	"IS01"
"67"	"HL364"	"S01"	"IS01"
"68"	"HL367"	"S01"	"IS01"
"69"	"HL368"	"S01"	"IS01"
"70"	"HL370"	"S01"	"IS01"
"71"	"HL376"	"S01"	"IS01"
"72"	"HL378"	"S01"	"IS01"
"73"	"HL382"	"S01"	"IS01"
"74"	"HL393"	"S01"	"IS01"
"75"	"HL400"	"S01"	"IS01"
"76"	"HL419"	"S01"	"IS01"
"77"	"cHL124"	"S01"	"IS01"
"78"	"cHL136"	"S01"	"IS01"
"79"	"cHL138"	"S01"	"IS01"
"80"	"cHL139"	"S01"	"IS01"
"81"	"cHL149"	"S01"	"IS01"
"82"	"cHL153"	"S01"	"IS01"
"83"	"cHL155"	"S01"	"IS01"
"84"	"cHL157"	"S01"	"IS01"
"85"	"cHL160"	"S01"	"IS01"
"86"	"cHL164"	"S01"	"IS01"
"87"	"cHL167"	"S01"	"IS01"
"88"	"cHL169"	"S01"	"IS01"
"89"	"cHL05"	"S02"	"IS02"
"90"	"cHL06"	"S02"	"IS02"
"91"	"cHL10"	"S02"	"IS02"
"92"	"cHL15"	"S02"	"IS02"
"93"	"cHL17"	"S02"	"IS02"
"94"	"cHL29"	"S02"	"IS02"
"95"	"cHL31"	"S02"	"IS02"
"96"	"cHL35"	"S02"	"IS02"
"97"	"cHL40"	"S02"	"IS02"
"98"	"cHL41"	"S02"	"IS02"
"99"	"cHL43"	"S02"	"IS02"
"100"	"cHL46"	"S02"	"IS02"
"101"	"cHL52"	"S02"	"IS02"
"102"	"cHL53"	"S02"	"IS02"
"103"	"cHL61"	"S02"	"IS02"
"104"	"cHL62"	"S02"	"IS02"
"105"	"cHL67"	"S02"	"IS02"
"106"	"cHL72"	"S02"	"IS02"
"107"	"cHL84"	"S02"	"IS02"
"108"	"cHL85"	"S02"	"IS02"
"109"	"HL002"	"S02"	"IS02"
"110"	"HL004"	"S02"	"IS02"
"111"	"HL009"	"S02"	"IS02"
"112"	"HL013"	"S02"	"IS02"
"113"	"HL032"	"S02"	"IS02"
"114"	"HL079"	"S02"	"IS02"
"115"	"HL363"	"S02"	"IS02"
"116"	"HL417"	"S02"	"IS02"
"117"	"cHL144"	"S02"	"IS02"
"118"	"cHL145"	"S02"	"IS02"
"119"	"cHL146"	"S02"	"IS02"
"120"	"cHL147"	"S02"	"IS02"
"121"	"cHL151"	"S02"	"IS02"
"122"	"cHL156"	"S02"	"IS02"
"123"	"cHL158"	"S02"	"IS02"
"124"	"cHL159"	"S02"	"IS02"
"125"	"cHL162"	"S02"	"IS02"
"126"	"cHL165"	"S02"	"IS02"
"127"	"cHL166"	"S02"	"IS02"
"128"	"cHL168"	"S02"	"IS02"
"129"	"cHL170"	"S02"	"IS02"
"130"	"cHL172"	"S02"	"IS02"
"131"	"cHL174"	"S02"	"IS02"
"132"	"cHL175"	"S02"	"IS02"
"133"	"cHL176"	"S02"	"IS02"
"134"	"cHL177"	"S02"	"IS02"
"135"	"cHL178"	"S02"	"IS02"
"136"	"cHL100"	"S03"	"IS03"
"137"	"cHL101"	"S03"	"IS03"
"138"	"cHL102"	"S03"	"IS03"
"139"	"cHL104"	"S03"	"IS03"
"140"	"cHL107"	"S03"	"IS03"
"141"	"cHL110"	"S03"	"IS03"
"142"	"cHL112"	"S03"	"IS03"
"143"	"cHL113"	"S03"	"IS03"
"144"	"cHL114"	"S03"	"IS03"
"145"	"cHL115"	"S03"	"IS03"
"146"	"cHL116"	"S03"	"IS03"
"147"	"cHL119"	"S03"	"IS03"
"148"	"cHL121"	"S03"	"IS03"
"149"	"cHL123"	"S03"	"IS03"
"150"	"cHL20"	"S03"	"IS03"
"151"	"cHL23"	"S03"	"IS03"
"152"	"cHL30"	"S03"	"IS03"
"153"	"cHL44"	"S03"	"IS03"
"154"	"cHL45"	"S03"	"IS03"
"155"	"cHL65"	"S03"	"IS03"
"156"	"cHL73"	"S03"	"IS03"
"157"	"cHL76"	"S03"	"IS03"
"158"	"cHL77"	"S03"	"IS03"
"159"	"cHL78"	"S03"	"IS03"
"160"	"cHL79"	"S03"	"IS03"
"161"	"cHL80"	"S03"	"IS03"
"162"	"cHL81"	"S03"	"IS03"
"163"	"cHL82"	"S03"	"IS03"
"164"	"cHL83"	"S03"	"IS03"
"165"	"cHL86"	"S03"	"IS03"
"166"	"cHL87"	"S03"	"IS03"
"167"	"cHL88"	"S03"	"IS03"
"168"	"cHL89"	"S03"	"IS03"
"169"	"cHL90"	"S03"	"IS03"
"170"	"cHL91"	"S03"	"IS03"
"171"	"cHL92"	"S03"	"IS03"
"172"	"cHL93"	"S03"	"IS03"
"173"	"cHL94"	"S03"	"IS03"
"174"	"cHL95"	"S03"	"IS03"
"175"	"cHL96"	"S03"	"IS03"
"176"	"cHL97"	"S03"	"IS03"
"177"	"cHL98"	"S03"	"IS03"
"178"	"cHL99"	"S03"	"IS03"
"179"	"HL353"	"S03"	"IS03"
"180"	"HL383"	"S03"	"IS03"
"181"	"HL387"	"S03"	"IS03"
"182"	"HL391"	"S03"	"IS03"
"183"	"HL398"	"S03"	"IS03"
"184"	"cHL137"	"S03"	"IS03"
"185"	"cHL148"	"S03"	"IS03"
"186"	"cHL150"	"S03"	"IS03"
"187"	"cHL154"	"S03"	"IS03"
