"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"	"InitialState"
"NFIL3"	"NFIL3"	1.1753058288158	-0.808774587307804	-0.384844405838155	-0.224322671104502	"S01"	1.1753058288158	"IS01"
"JDP2"	"JDP2"	1.17333955880268	-1.10175778192973	-0.126705106173475	-0.199305356104954	"S01"	1.17333955880268	"IS01"
"GAS1"	"GAS1"	1.17180269604708	-0.783810638771727	-0.066834360102565	-0.638667875421547	"S01"	1.17180269604708	"IS01"
"ADAMTS2"	"ADAMTS2"	1.17015444463928	-0.955216962117112	-0.837710439796224	0.508171967263697	"S01"	1.17015444463928	"IS01"
"WNT5A"	"WNT5A"	1.16791497340479	-0.852428807035018	-0.106792077231545	-0.504800420529755	"S01"	1.16791497340479	"IS01"
"APLN"	"APLN"	1.16505459296821	-1.0924607738135	-0.105300210895078	-0.22482819907459	"S01"	1.16505459296821	"IS01"
"MXD1"	"MXD1"	1.16034797237237	-0.49750425460798	-0.733270807432529	-0.13617886132687	"S01"	1.16034797237237	"IS01"
"HILPDA"	"HILPDA"	1.15749033234693	-0.842041276152564	-0.0201516729491635	-0.608681257986614	"S01"	1.15749033234693	"IS01"
"PRR16"	"PRR16"	1.15504898028812	-1.19836371802662	-0.109139855582244	-0.0836358110499794	"S01"	1.15504898028812	"IS01"
"FCGR2A"	"FCGR2A"	1.1515796176347	-0.732483029156187	-1.04780575259732	0.534034938999781	"S01"	1.1515796176347	"IS01"
"KDELR1"	"KDELR1"	1.14886309292733	-0.703823343217971	-0.226902310854164	-0.502918576939069	"S01"	1.14886309292733	"IS01"
"COL27A1"	"COL27A1"	1.14784925522915	-0.511196030428708	-0.434551913542766	-0.469606656526077	"S01"	1.14784925522915	"IS01"
"VGLL3"	"VGLL3"	1.14442035914789	-0.83151548346464	-0.358837450333252	-0.187013182800195	"S01"	1.14442035914789	"IS01"
"PLAUR"	"PLAUR"	1.14298074349475	-1.00243285332293	-0.476411673922321	0.157125759132681	"S01"	1.14298074349475	"IS01"
"DCUN1D3"	"DCUN1D3"	1.14119982776342	-0.743518034609309	-0.634846031781762	0.0543721667660723	"S01"	1.14119982776342	"IS01"
"SLC16A3"	"SLC16A3"	1.13953281451124	-0.558558589777416	-0.868275385909584	0.129108205754114	"S01"	1.13953281451124	"IS01"
"TSHZ3"	"TSHZ3"	1.13608473688725	-1.16988215146847	-0.467804076796462	0.349958676315872	"S01"	1.13608473688725	"IS01"
"ZSWIM4"	"ZSWIM4"	1.13118484543523	-0.75258755191693	-0.119797815213607	-0.553373078175195	"S01"	1.13118484543523	"IS01"
"HRH1"	"HRH1"	1.12845490000092	-1.0680625776416	-0.306939659155865	0.0452648527597371	"S01"	1.12845490000092	"IS01"
"ADAM9"	"ADAM9"	1.12638022331431	-0.985825706894264	-0.456999481583405	0.137139890072389	"S01"	1.12638022331431	"IS01"
"MMP1"	"MMP1"	1.12606885501962	-0.792158962206037	0.0911941700436002	-0.759428864135147	"S01"	1.12606885501962	"IS01"
"HSPA6"	"HSPA6"	1.11746778323069	-0.785965320670651	-0.830383185599874	0.376470513801306	"S01"	1.11746778323069	"IS01"
"TDO2"	"TDO2"	1.11109350274085	-0.995726675744673	-0.30698225438502	-0.0142899719750839	"S01"	1.11109350274085	"IS01"
"ASPHD1"	"ASPHD1"	1.10798529942091	-0.406672964862447	-0.413055494260237	-0.561591690325217	"S01"	1.10798529942091	"IS01"
"AK4"	"AK4"	1.10541738911212	-0.589262164493481	-0.602693666876561	-0.113926129172434	"S01"	1.10541738911212	"IS01"
"TANC2"	"TANC2"	1.09941255195478	-0.662042054034227	-0.275981049816766	-0.422341689477868	"S01"	1.09941255195478	"IS01"
"STEAP3"	"STEAP3"	1.09701292682476	-0.772071716945072	-0.39961028311887	-0.139912908644786	"S01"	1.09701292682476	"IS01"
"MCEMP1"	"MCEMP1"	1.09541550841925	-0.595343551724402	-0.156557656976052	-0.640567256215609	"S01"	1.09541550841925	"IS01"
