"cHL04"	"cHL05"	"cHL06"	"cHL10"	"cHL11"	"cHL15"	"cHL17"	"cHL20"	"cHL22"	"cHL29"	"cHL32"	"cHL35"	"cHL36"	"cHL39"	"cHL40"	"cHL41"	"cHL42"	"cHL45"	"cHL46"	"cHL49"	"cHL52"	"cHL53"	"cHL54"	"cHL56"	"cHL57"	"cHL58"	"cHL62"	"cHL63"	"cHL69"	"cHL70"	"cHL71"	"cHL72"	"cHL73"	"cHL78"	"HL002"	"HL004"	"HL006"	"HL009"	"HL013"	"HL031"	"HL359"	"HL363"	"HL382"	"HL383"	"HL391"	"HL417"	"cHL139"	"cHL144"	"cHL146"	"cHL147"	"cHL148"	"cHL149"	"cHL156"	"cHL158"	"cHL165"	"cHL166"	"cHL169"	"cHL174"	"cHL175"	"cHL100"	"cHL101"	"cHL102"	"cHL103"	"cHL104"	"cHL110"	"cHL111"	"cHL113"	"cHL114"	"cHL117"	"cHL120"	"cHL121"	"cHL43"	"cHL61"	"cHL64"	"cHL67"	"cHL74"	"cHL77"	"cHL90"	"cHL92"	"HL347"	"HL353"	"HL357"	"HL360"	"HL368"	"HL370"	"HL376"	"HL378"	"HL387"	"cHL124"	"cHL151"	"cHL154"	"cHL168"	"cHL170"	"cHL176"	"cHL178"
"ARRB2"	1.84427586067587	-0.225036272228285	-0.823542446818479	0.296636544378784	0.0198561863575781	0.285730958761291	0.918124492937236	0.666745884064955	0.651424723967265	0.670473559258225	-0.0882215190670578	1.93816098170385	1.2188504708201	0.744271708256177	1.00518626261649	0.687789241733372	0.350661990283183	1.2059587204931	0.81259104250841	0.534076999292449	0.474544775733623	1.43230127541715	0.942888196027308	-0.200668577137868	0.33517258194861	0.310806056031858	0.182506785885894	-0.163073496006991	-0.491850504864757	0.348149014168381	0.813664615432794	0.980528517488477	0.708749914456561	-0.204371672408521	-0.517580472177923	0.805085520975888	0.585251343690287	0.0717636315821968	0.711127057150888	-0.0418481792357363	-0.0815221677649872	0.769213021204413	0.699689546364528	0.504835466991844	0.170021942162766	-0.30673091385541	1.03336635044186	-0.734358929010174	1.42807219501247	0.171963380223504	-1.78221268862907	-1.56128125737932	0.273702000633825	0.297056085800758	0.421570323262836	0.455017237875896	0.386632579678305	-0.248475997690284	0.66969680139074	-1.71541891987886	-1.08106786105569	-1.69681413198181	-1.22948886291974	1.28341898787096	1.34747361240285	-0.186992796590243	1.80932417567613	0.754092400719729	-0.303735663958642	0.785409257246802	-0.308552157486769	0.776965430137046	-0.00902654383512608	0.405623755112727	0.137171820647202	-0.384519293154074	-0.943550780501483	-1.67927384970108	-0.838628353816099	0.108719287911495	-0.408142464265006	1.21146844395911	0.365550228651601	0.300002237014102	0.835057034976322	-0.77775695687145	-2.8092469537429	1.7708347040784	-0.483416761939988	-0.0695574150496397	-0.001521094281083	-0.0621251645391448	0.660524126386408	-0.266069894782189	-0.476993133141256
"DSE"	1.02760017193258	0.677123536560178	-0.142110065353645	0.984497040300441	1.26540367650455	0.779021816896138	0.967071504537799	1.12016062393779	-0.456755150745017	0.343271900189889	-0.0395268976809669	0.294227795630644	-0.0361915030898038	-1.21235879756256	0.231329251112552	-0.0873882419791823	-0.433667810835905	0.249516886233209	0.847737315120172	0.824816341304274	-0.159087533028678	0.8081541884321	0.599801611664806	0.683303098383363	0.300186430886787	0.116966057978507	0.625608732510985	0.227972586670686	0.48004419581684	0.917766683830186	0.85530902757548	0.270254097172145	-0.400367985833144	0.176766953503004	-0.577438580256681	0.237217280902082	0.849504513011012	0.251353510870623	1.28049390147651	-0.0727671386993982	0.700771158951718	0.608304929025939	0.267128102921113	0.806072733874847	-0.56007981076463	0.436706826110862	-0.428468438961384	0.515228781805565	0.0995072816693752	1.82404159662646	0.687060326305722	0.858028209077624	-0.962643810605479	0.300983922543107	-0.956694677531597	0.647094860617358	0.907763227006091	0.694678051759549	1.13729133215035	1.23245924002349	0.0703921739990217	0.585243771342043	0.0325932295536916	0.548531017441736	0.928623465099083	0.321696380995149	0.756784651423813	0.242363521499513	1.24218235123327	0.790069163716195	0.0351975773820291	0.305058617619267	-0.176901303420219	0.666810151649867	0.704735573582221	0.464767159695141	0.610118753417037	0.520989131626672	0.552406610331677	0.217725700496224	0.167967929417891	0.552474648788416	-0.51629788429303	0.858270189148583	0.464250891878418	0.256748744882354	0.328179000084217	0.296343673952268	0.0491728393534695	-0.12500265934662	0.163564650024914	0.510685348636136	0.493852829561843	-0.0215593805651648	-0.527891204457736
"KLHDC8B"	0.907088080730911	1.11039471558606	1.00603820266873	-0.573687183522351	0.0284834984055015	-1.19172456006868	1.21183488070121	1.62196927626316	-1.10105370760792	-1.25799771160313	0.994058189662195	1.5807572204908	1.0814444053516	0.950550513597561	-1.469189183394	0.238341355020956	1.11966134725419	0.791625275028321	0.592315245085965	1.4001335916832	-0.894728318729488	1.01541080007714	-1.13185656657088	0.928408815666825	-0.561097542585724	1.0168933973662	-1.07723884796212	-0.688484964563835	0.81527015460962	0.995169693837718	1.17722518352199	0.460478575930988	-1.22808597239522	-0.194822976367979	0.301525214865682	-1.08409012162245	-1.2315865475031	1.70078783322191	0.618233742707927	0.137201710220376	0.67752287379014	1.02383263465139	0.647184525834079	1.27717801398595	0.821406877026562	1.06918776956496	-0.375388886968262	1.10120875510458	0.322588460031355	0.875981375299633	0.633337729091752	0.832815595861248	1.43217684273075	-1.20070151816665	1.61710915642017	-0.4081116250427	0.953756024829538	-0.397729312657823	1.10518097093922	-0.502689221055632	-1.05719223402301	1.01559142770812	-1.19200685977961	1.02464773038458	1.11689573008411	-0.223267458075166	0.709565585855286	0.754980434016126	1.03836657635855	1.08682440505051	-0.535710162591016	-0.0519005566973124	-0.0787446666426855	0.792285866913113	-0.793369608844466	-0.741969142138177	1.17416660090746	1.36848800328761	0.805745525527082	1.14162406033522	-0.197829332133531	-0.898566230917676	0.99829956333578	-0.356294877064868	-0.0535661266383531	0.50956159899435	-0.691363164106668	-0.659505094082657	1.55274578325106	0.926987368013319	-0.621632333708356	0.299768152606743	0.542575181805756	-0.550491903170465	-0.680164060280131
"SMURF2"	1.1508586857863	1.1903328602301	0.0664829826734677	-0.810195244695427	0.59320159246797	0.563396327662945	1.05550583398913	-1.67784848930109	0.558282395359522	-1.46972824359534	0.394274447295706	0.992015060066394	0.530194762206218	1.07345850044989	-0.540788792150501	1.04694732180999	1.0772423230745	-0.847444685023645	1.17788841526979	1.08962824499498	1.21900329306256	0.69125526189723	1.1400863124326	1.21069799082243	0.361386264745039	-0.659932643815523	1.22479172872339	0.376166798913197	1.22681045586404	-0.673355123378511	-0.298392403977367	1.22525411721499	1.20454220110985	0.782206560907672	1.34686473273991	1.19994064004503	0.542355494241018	1.21783305895339	0.524641202516113	1.1618714034788	1.21501663799214	1.38850399833107	1.15962345145092	1.42730911300511	-0.344896358427273	-0.111973183281434	-0.284056080733964	1.03608695433589	1.05449631309502	-0.00313943811598973	-1.46822633740208	0.446599243422832	-1.08737210686537	-0.774447306906307	-0.294490779616108	-1.29389129426082	-1.16267996209836	-0.327496898914292	-0.812649024654314	-0.871291620513057	-0.778261665900761	0.644742288250126	-1.61210539136641	1.2566603377544	-0.404964745434161	-0.883856513060912	-1.29332329885199	-0.464320410764435	0.943900057085848	0.265068056603478	1.44332390468964	-0.295295409931909	0.888006253278755	0.951242544271846	-1.17164690048498	1.26959400344013	1.20320355003067	-0.205499845368014	-1.26316291954359	-1.29073311033441	1.29728604779339	0.194081790583647	1.27850062289253	0.590966265051288	-0.695150710791096	1.22784337913887	-0.299789996813527	-0.771936755111068	-0.225053919015291	-0.760826910737757	-0.0936766297729724	0.680280263560483	-0.522609490067934	0.464764707483515	0.606703118162999
"SLC44A1"	1.61571785526121	1.59661741452156	0.898726058695542	-0.662341232396729	1.13261776769899	1.23114483194967	1.5843994238683	0.869661186745664	-0.575525676600258	-0.795811478264591	1.4454429019535	1.38265413382507	0.294770186436891	-0.767533036445515	-0.721610049040558	1.50940771867691	1.19001706105429	1.42019879356489	0.234061240968837	-0.274639783571666	-0.0980418391416877	-0.534407600155531	-0.169185667548573	-0.739951039553684	-0.88897524803849	-0.439404749923074	-0.0835494468499821	-0.669805367142301	1.2246991064985	-0.0973423282399483	-0.787967903419445	1.12698758224824	-0.978210162451273	2.50835397662811	1.66380666253556	-0.821797723867509	-0.157012516337659	-0.700941962302135	-0.79494132463886	1.40593891744343	1.22565163493619	1.63232808669883	1.49825139015347	1.63468098222861	1.51032485598269	-0.164377545553984	-0.0823169254521805	-0.729642128391886	1.69509197260896	0.517253738981964	0.157352438049858	0.104450343949096	-0.877192191825561	-0.546333479916632	-0.555538391012151	2.25821323200195	-0.467015419414531	-0.607782246212138	1.189247282376	-0.756047085318683	-0.7770724545192	1.11644206162738	0.14344308044642	1.52148614370152	-0.276076024941451	-0.496548392232388	1.42504789104518	-0.897414933743311	-0.840379411903912	1.53557784278617	-0.943702769991292	-0.403656014550032	0.00855677739001195	-0.808059744219528	0.915571465038299	1.44101609256451	1.49170685675234	1.59077873015954	1.77104263653627	-0.404108991454276	-0.919793329685576	1.35751932783654	-0.86462102895314	-0.308223195508624	0.0543343819786152	1.60874761435201	1.32936477151717	0.73819346670137	-0.9826404965897	-0.480093196100281	-0.858477098460463	-0.932458669706949	-0.934596792354439	-0.585091237420956	-0.890221149586012
"HLA.DRB1"	1.0066150905922	-0.762573685516386	0.655262901399666	0.530137021112632	-1.0179390388066	0.990900449857576	1.18263273792096	0.956812618469344	-0.159839886732354	0.332187671673896	0.20140821415918	0.762964737064929	0.229270127074972	-0.432026519875547	0.967631002674204	0.55028903917375	1.11319326146836	-0.717754599871675	1.13590143822901	-1.84389808981384	-0.538365680337666	1.30083547845473	0.767764296836633	1.12867754981154	0.336648238434438	1.05895129503735	0.567177519435329	1.15167329785692	0.865013913084929	0.478401838167923	1.17899424028855	-0.727535689028276	-0.0515465494397275	0.00188849119178256	-0.00744546612938986	1.11467784944258	0.472716940749323	-0.394277818924398	1.28194552236442	1.20140713629717	-1.09993266418356	1.09096302691947	-0.882789174569483	1.0160019062895	0.0651971561777528	1.22969918332861	1.01328023488541	0.242978638062598	0.915754170625601	1.17589187523386	-0.940913324214764	-0.676597559075969	-1.21100179163379	-0.0617231903089485	0.625658733314104	1.13369362563509	0.79656822756258	0.136758118201752	0.489992660656373	0.419208675292226	0.0966563086726526	-1.1837796407999	-1.25413728755062	-0.638603763739327	-2.01476698288818	-0.521958209353686	-0.851832610264863	0.4550227151213	-1.65270155185302	-1.68621204505296	-1.62533086575382	1.0720441019021	1.25640190991911	-0.536228279769285	1.0638126349116	1.08221654142634	-1.89567949531592	-0.553421669747008	-1.28924138307087	0.676498370767308	0.0383235453127279	0.427366199287717	-0.969611928927781	1.13105044891448	-1.70812223861181	0.528848952952189	-1.48929003996307	1.32933056925539	-1.74121726214765	1.27214423475311	0.365705379075313	1.13756693613896	0.97858942759835	1.36481966260759	1.15340395948132
"GRINA"	0.612511775845064	-0.292128329591916	0.950140016959557	0.475918984942132	-0.441264885589452	0.396974870278129	0.661491660000485	0.504435049196314	0.331383336757211	0.690158163258618	0.28146959026686	0.471366609953886	0.435784405214381	0.646354454701121	0.35542772862806	0.541115288557097	-0.219258564626641	0.705629329423566	0.393328835845758	0.369998499857199	-2.31841427187091	0.255992132992084	0.950170801714765	0.617032288237187	0.985027488593048	0.884772851094749	0.427011426108445	0.706940542624452	0.93918218507533	0.860884588266973	0.296110155071688	0.911554559601988	0.572395323395827	0.728004860274533	-1.50966172369159	0.285742239164545	-0.130063220926104	0.742811422035819	0.354247271949622	0.619547581705689	0.367588066309283	0.321461731716348	-1.52633793379195	-0.19268174703023	0.402330656788263	0.554665340580145	0.319112660682117	0.443370913615692	0.551119863655735	0.0779943988840696	1.0976239421449	0.747214112820278	0.474594017016471	0.430456371687813	0.402331882897544	0.596334278124562	0.428799374542392	0.544235789140086	0.786343078098191	0.544915198665117	-0.678901672650288	0.533659071941042	0.749906781333416	-1.43499312088702	-0.28362173615358	0.651919732252204	-2.03443334218154	0.73522169259618	-0.440391721416639	0.809057657152271	-2.10046088529093	0.774914471900548	0.400759873189592	0.653419051968723	0.382652321553826	-0.0757641978794743	0.662196682438062	0.621608904427573	0.333776753510224	0.441292329164488	-0.453734707174985	0.152235059194286	-2.20913142758537	0.423326513283767	0.429905190128599	0.208543480797063	0.415087428110892	0.59025272057515	-0.0515504688307052	0.756009450446987	0.390729889551293	0.392069040771004	0.61857544047507	0.740397341743595	0.617884861344755
"CTNNB1"	0.857643148095606	1.47946543711457	0.62397739508961	-0.91217108541917	1.3156980994213	0.314295194113843	1.22668235611182	-0.440928474518827	-0.0532913907070889	0.821669806731371	0.909544183783193	-0.697231707008078	1.12031064765627	1.44967618420187	-0.886060482388086	1.27580315265259	1.00257752459046	-1.36348697440487	1.34397386434493	0.906430115782234	1.70476601515592	1.09463068715172	0.683574520107065	-1.04242915564114	0.212132147671087	-0.470753773364288	0.940204388816963	-0.537606505014948	1.46035086998397	0.636395169394963	0.642822130945488	1.40710457547515	1.28670406015427	1.79383823024786	1.68908945006185	-0.267948715048612	0.821278525626657	-1.33134693953297	-1.03255065112279	1.39909372911051	1.78283388293678	1.44534211625292	1.63125021226208	1.60458317279896	0.169505963894899	-1.14164449090722	-0.534815441744867	0.944739697433423	-0.598523383310785	0.255745082775371	-1.00849363739458	-0.879192466912866	-0.748838095353288	-0.69165661717309	-1.03141632196302	1.48685062231863	-0.0535872342508215	-1.3605414179174	-0.899700601912915	-1.13875291969023	-0.838823407179916	0.460356157761635	0.47750396044717	0.293801958543061	0.654083524041797	-0.832965730398393	-0.9720184540149	1.16874112997411	0.0712080048772639	1.25844746034189	-0.877344830413048	-0.817454272256716	-0.576956908447487	0.352106490271682	-0.785019386442692	1.85337137721444	-0.694528148433023	1.61554173767966	0.511754160832255	-0.447806666777458	-0.888805172318331	0.574313622332957	1.9057994501624	-0.182921237996051	0.635562016067544	1.10032456363106	-0.830560149105046	1.05358794053477	1.47253532208987	-1.38522468471967	-0.458606071941196	-1.33290911735586	-0.818837657776582	-0.148534918978581	-1.42936434374297
"BRI3"	0.531577867507985	0.944927197080201	0.567185700474026	0.890334014980462	0.940279175106449	0.879123594391455	0.0354634175030207	0.702460373466286	0.375476320132551	0.416661607693965	0.0631926996263969	0.809393983719344	0.808556899183979	0.806877131249871	0.224957155785682	0.596380753218174	0.959888700013929	0.352943168065415	0.0283132918760997	0.798335331348113	-0.491865194658436	0.769334780428257	0.705210118360997	0.14641413008238	0.87157462993415	0.692414465094627	0.685611592754321	-0.455300562487986	0.945589738221972	0.280744966132917	0.819410287024525	0.871298419909426	0.854343761788131	-2.41574783697629	0.557392103852038	0.548014879003208	0.774897017947585	0.0172067249194815	0.095036424520703	0.594997980411779	-0.00521400729119	0.223965826982266	-1.31053174834221	0.858155419067443	0.744437793427036	0.111380230139282	-0.260597123452452	0.914241768358298	0.734752806699765	-0.639139021093865	0.927245450175976	-0.455805652842361	0.156885343767603	-0.768447145364459	0.806832497623611	0.49525941675372	-0.654362780948203	0.772980627224149	0.419139247739229	0.16555604308678	0.597750853561633	-0.0776423577703735	-0.00387594893896414	0.979318508171245	0.0792289445319253	0.765399079375139	-0.771584790882022	0.165960893777917	0.114015480747028	0.724531402344235	0.641598718307541	0.210328108334498	0.0191995290279314	0.183924538923209	0.105988188023779	0.441376542532714	0.0169910087656072	-0.657815068200788	-0.0408033420762954	-0.0201970986498531	0.631912254766783	0.080882763993215	-2.16948699199384	0.0298642235128157	0.126958482860975	0.0570265714924686	0.816598950593283	0.149438193037298	0.923971599357157	1.03317471145305	0.681331293032551	0.667875738374629	0.134515626760113	0.0332356797489602	0.67259531004319
"PABPC4"	0.918357782827152	1.32871226900224	0.041051962873316	-0.539308435949018	-0.3575443595826	-0.0152583976359682	-0.228681340593636	1.11152838792353	0.680299734896723	0.87703347023383	0.506792509410116	1.24756100165668	-0.617835398412082	1.42293279172273	0.91892892852005	1.06571975736355	1.19927836420027	1.05744445616073	1.08158296478058	-0.274727232229997	1.30532349831396	0.10220344660508	0.652985029599412	1.01329081665733	0.750766644012857	0.718665774974022	1.57093251740265	-0.966641228664327	1.06931850784865	-0.54272495829568	-0.611508351025398	0.782941439502848	-0.533842236571943	1.72368890013612	-0.837300714863716	-0.028253098854508	0.792650586388234	0.528203003579223	0.0141678554950482	-0.915244902250756	0.803482164699906	1.14589002366757	1.30897138964425	1.29941849415383	0.922987382485607	1.20090633833846	1.21796303083886	-1.0454921460873	-0.160366272188224	-1.04408324669411	1.49221257031504	0.68782641818429	-1.73673254992521	-1.80632975193946	1.13261343242219	-0.0324231665221075	0.240911795172618	-0.782225231641438	-1.20096460529202	0.680879086668252	0.904051956872796	0.102677780270168	0.593125832721425	-0.827642391538938	0.590720612839444	0.642967362917241	0.202531430649037	-0.472071893662514	0.741170178207403	0.250556408529941	-1.06922967715282	-1.0465065078665	0.479399478678785	-1.06259882797625	-0.74635322693528	1.24055219296242	-0.975028032595031	-1.49586600276617	-1.78124021714646	0.33543863983922	-1.39441986883272	0.248226256935072	-1.2854135772174	-1.06322732954945	1.50450957531607	0.839458053113686	0.852149001971177	-0.882553585607636	-0.100614697755237	-1.4004067421769	-1.52623413004065	-0.879786665279779	-1.38259232044588	-1.14462582231247	-1.11190056547363
"IFNGR2"	0.999779490798965	-0.50539708068053	0.426795057315609	0.635640831642717	0.943889333771085	1.10944689989833	0.0675373335410675	-1.15650795991708	0.406291490026139	0.481188407195556	0.410194918664499	0.463813115483393	0.21823614597319	1.35597682953367	0.0417972936747707	0.635707723689842	0.48172437093218	0.258609334277676	0.00119642903966877	-0.801263564911007	0.047702410530896	0.130329500466528	0.155640008743266	0.0554709626812707	0.759981533839583	1.068903439141	0.110353073697147	1.07464056921398	1.34540735324704	1.02625125732396	0.999304608272806	0.442139534526855	0.454264069275561	0.33246809785711	-0.836737780468965	0.138028870103193	0.694026794130175	0.00479261333119571	0.111364725189776	0.54644586411661	-0.218171808001391	0.0700291788885003	-1.14050255658075	1.13562511723694	0.755760634119976	-0.104866067658966	0.310768183648164	0.453211276006288	0.628769062896549	0.619893556596564	0.66725017037197	0.698290289099664	0.0979243251489781	1.25535216084398	-7.17678152922434e-05	0.117136514430636	0.138783081069586	0.135496975264044	0.877053174849965	0.380979383536287	0.642025901630622	0.686136092013722	0.442601436923622	0.516790532180438	0.185834246965171	-0.842092824067147	0.49016837682045	0.318670688928642	-1.40561330701927	0.362124097339204	0.697050170830735	0.216333354314805	-0.0211741471977131	0.233400251043637	0.130559548436662	-0.0565514803114744	0.530259671753145	0.0798893494564769	-0.735764254288592	-0.0854572753937282	-0.132334188222592	0.307618323435985	-1.43106162839441	0.0481937456275771	-0.00445720014410648	0.0994325236384326	1.52812979304255	0.0353826550162371	-1.35187710847998	0.228865845221416	0.147396977840744	0.201419253842366	0.599305319815609	0.0946006116370179	-6.390153123533e-05
"CYSTM1"	1.18190041332694	1.13078530630327	1.15044570978063	0.793358156669029	1.17478332178323	1.09738461440042	1.18657235389262	-1.66856134572337	-0.101984033296779	0.276872687411983	-1.18798481556418	0.532337867023012	1.05416559744078	-1.008419273467	1.15446579461654	0.193639729251972	0.426076574195462	-1.58732287260972	1.0491010163396	-0.0232846967285187	1.21025639703771	1.11490371583992	0.773141055272977	0.321473076844505	-0.819788681093291	0.431011722323132	1.04891693267412	-0.923750656118301	0.0458810145197961	-0.589272006665691	1.10763759996973	-0.893663575572523	-1.23892220817439	-1.36175422345372	1.27373364850744	0.682363837410998	-0.202810774037508	1.29377715389152	1.16657872853618	0.556832413101417	1.2745038568568	-0.341036209148339	-0.802474406896869	0.4208342474851	0.112471890150207	1.19868297171238	0.453564951421458	1.25050097046945	1.09505600517427	0.0142548071702105	-0.991167270000771	0.0488293716516504	1.16366231281027	1.13820887803554	1.11833289371924	1.20735660698133	-0.394361919968937	1.18444733820958	0.644413662507131	-0.13088483142721	-1.14575431414827	-1.30071676887372	-1.20691959390615	0.122885630063938	1.1879102933694	-0.336576912845799	0.0235129407777253	1.13199037774373	-1.33501586477223	1.17568491056915	0.943334142902569	1.06868472129023	1.12238088671029	0.18252532285236	0.84043464272833	-0.710377945916043	-1.93551697708649	-0.277629118955836	-0.568342563931799	-0.0907314135568491	-1.05781502575127	1.11449006018102	-0.864765174056102	-0.506742782908653	0.120263384221825	0.433305030186282	0.0225438674731059	-0.0869692342242659	-1.03411784446601	-0.278209174316142	-0.948855665159514	0.435316998292306	1.11756721023756	0.288918230907063	1.09639488778792
"CAPNS2"	-0.3220813510545	0.808948050577555	0.383255196284716	1.01192301837434	0.820057216509618	0.554070652535803	-1.66947032497777	-1.68935322716829	1.08599362903426	1.06418697218473	0.739976586298215	1.03318772676902	0.74410345567598	0.715601080664029	0.348524346745173	0.201856994298305	0.999947422184359	-1.52227898537511	0.953517177392838	1.00185765848265	0.0256065932481631	1.22610661987053	1.11169453966746	0.590315214702106	0.972401978874865	1.1289359675252	0.500449255219926	0.636141793016924	0.554419150923416	-0.173441263519291	0.0807763776685176	0.572572141030601	-0.425588993931482	-1.02852545538668	1.07374419115307	1.10630683165522	-0.0465152238187342	0.642752217087454	0.714048756503494	1.10067127084845	0.99614905619688	1.19632245648269	-0.972895179913668	1.14138157032287	-1.7886893334143	0.931760133178452	0.597501557236604	1.12203801651851	-0.617558333498084	-0.216360854149623	-0.560069669635487	-0.313010340826902	1.08182865238631	-0.071660489963853	0.324265747028576	-1.24375273066317	1.16455225811709	1.00611378415832	0.0902514866115487	1.13074393397099	-1.6208251182791	1.11718118380114	1.22851078686369	1.20615161566256	-1.46887480546508	0.966541289405468	0.858160912153284	0.990195668946049	1.11341273726505	-1.7886893334143	-1.7886893334143	0.935749159299798	1.09063420013991	1.07856930757508	1.02427838656733	0.0915646530472626	-1.7886893334143	1.18914162838483	-1.52824465526302	1.05535613397313	-0.488950494657313	1.18021724702629	-0.469610555168601	1.18045916921424	-0.779477507641007	0.101403284922789	0.174166939504593	1.27797574984104	0.29272747506735	1.10792832900178	1.08403746695451	0.491130261335864	1.077190061318	1.08770819642428	0.576785173465762
"SLC22A23"	1.035215733491	0.451677322383263	-0.56388256285801	1.10022231567068	0.359734154118447	1.03576134452599	1.16851757634184	1.20638214505665	0.478319460083596	-0.296518234524822	1.11246569400119	0.235058256088041	1.12485193706929	1.11179552111545	1.22733960531726	0.319981034948612	0.876309891318138	0.390295404756781	-0.758125371822143	1.1243723525342	-1.12572784617888	-1.76767599807171	0.299372502012486	0.944938542702055	0.25899818390593	0.338087013638278	-0.369230550478853	0.549728012179264	1.01274283813771	0.583806487665239	-0.497983308007279	-0.000483034265575418	1.0991051377908	0.174551290292246	1.17999476060389	1.04395263306344	0.115952247045665	1.19261521215629	0.455217144189341	-0.99019769139679	-0.979953153348704	0.963300057696953	-0.678965678550465	1.22915569295394	1.14291425055617	-0.293688721525262	0.357407535862924	0.853334822918969	-0.117839002592803	-1.06471938729937	1.12869084561228	-0.824520406168798	1.15483693540298	-1.62454318592463	1.12475815066955	1.11270307270828	1.11817569485201	-0.536923584798368	0.124476363480394	0.907549606044657	0.820258912482521	-0.93909770031303	-0.97201041537141	0.539927614892689	-1.49363635969461	0.78934256958114	1.14695697910716	0.0416913267777497	-1.01776785668831	0.937496830768623	1.06895673164897	-0.375152773848661	-1.18550993219334	0.72370323745237	-1.3888392801006	-1.37554097568871	1.45353647770186	-1.43004541591456	-0.919653524048052	0.823592606956235	-1.68919722570973	-1.51478671579845	1.1031703577185	0.0958525716121657	1.15802893414379	-1.19102125440166	1.01736781421636	-1.72811635171485	-1.52045065173581	-1.01790742444309	1.06376724713481	0.138172767008468	-1.54909427571396	1.13505225240133	-0.992076171416345
"ALDH9A1"	0.296088441221752	0.142241005166178	1.18178594093689	-1.175497095098	0.217452093861374	1.4507072192962	-0.568652325343499	1.40995004129366	-0.694735274473496	-1.15826917501134	1.52885059308541	-0.445615966741734	1.21316596151513	1.09854962701727	1.59097840444853	1.44201693211655	0.439312191977907	-1.17381267828876	1.26306025143871	-0.896515079298982	-1.17744640737464	-0.836754926403417	-0.187770176593498	1.26857122456801	1.4441599460369	0.633171768796169	1.3272483021576	-0.239130089854007	0.619915627116841	1.35485225278874	0.543734407290791	-0.0611782822241598	-1.09225047998952	1.35256957298377	0.225213223209972	1.47081939113696	-0.819752972442765	-0.112865951684749	0.709202922965569	0.144493135438194	-1.06079570423536	0.418965310852778	1.1017118773405	1.27948381320042	1.38482620893848	-0.389912415138038	1.25044159162028	1.46284509832366	0.3026796421826	0.0678034593456992	1.19657929353959	-1.18308234866678	-0.961350659711845	-1.20002407207985	0.385906696326445	1.42066825191727	1.14249076929885	0.307590545215968	0.719176267899154	1.6426394182877	-0.0299305599941235	1.41220348729335	1.35037674574421	1.39104983915223	1.18819062748438	1.11191485454995	-0.520282683522308	1.41311008817298	0.0464948168283065	1.57938412059034	-0.840006127730958	1.17780635550267	1.15084049271337	-0.5564751993401	1.63035609714814	-1.16434682354775	0.304701601868281	-1.12633353896186	1.82716262779836	1.08027384272162	-1.18031688895448	1.18167398490082	-1.15782381198514	-0.588622366663112	-0.702054085443619	-0.821787590518205	-0.00108451575498614	0.727353507115577	0.52040964899436	-1.12129685070235	-1.01624528960272	0.362633323918165	-0.961462815954336	-1.18698005635601	-1.01017468969421
"ZNF710"	1.17204311724661	-0.740216762728919	-1.08348268203235	-0.673784482611966	0.27906016783515	1.19087952525946	0.29467848005157	-1.21539206298558	0.305258753821199	-0.436876056225912	0.486524594355067	1.17855010509159	1.1988045516167	0.190680014812823	-0.543039319182534	-1.068149993207	1.19267285254561	-1.42750320012157	0.124531248510061	1.24999471727513	-1.42747248794685	0.250527526681785	1.30887343535124	0.365861478501269	1.23294050450277	1.11621749750568	0.316636132379291	1.11164824313353	0.502583198787113	0.54344318520533	1.16573971349757	0.278614112104682	-1.36906721780795	1.29096795216288	1.15718650155879	1.36839759232857	0.408055783489197	1.15237799505924	0.49905251436088	0.22563609292052	0.433259473441317	1.18246090279844	0.189271541863586	0.33751443171485	-0.393949038422784	0.0316187913448562	-0.106600427886783	1.36141775321983	0.367740273051318	1.18094856686274	-1.27046069860998	1.12987175144937	1.2120441853651	0.0175681778037731	1.18553320079848	1.19860874090649	-1.14449206412974	-0.0756816223272631	1.27648442445029	-1.47849208365968	0.367831298110981	1.45717357969485	1.27801429509271	0.196210526642847	-0.928012676181963	-0.0846090428422395	0.108094679136725	-0.949279270285146	1.40812061900887	0.846174130105821	1.41405250657908	0.812830452704713	-0.237254084050833	1.28806230388203	1.17561462875073	-0.0359871393264365	1.4058226732778	-0.91412746854854	1.68905863989359	1.10209336528751	1.19608489962636	-0.894594060802821	-0.903985634613532	-0.118290862077352	-1.08160171330654	-0.684298205516742	-0.883073015564394	-0.0688496398282213	1.16341088269981	1.24865661809107	0.60342176925882	1.17783982108602	-0.381714316836052	-0.0723307183555315	-0.885043621955729
